(69, 34, 8)	(34, 16, 3)	nan
(69, 34, 8)	(34, 91, 1)	(91, 16, 3)	nan
(69, 34, 8)	(34, 91, 1)	(91, 16, 1)	nan
(69, 34, 8)	(34, 59, 7)	(59, 16, 3)	nan
(69, 34, 8)	(34, 59, 7)	(59, 16, 3)	nan
(69, 34, 8)	(34, 59, 7)	(59, 16, 5)	nan
(69, 34, 8)	(34, 59, 7)	(59, 16, 0)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 3)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 3)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 5)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 0)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 3)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 3)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 5)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 0)	nan
(69, 34, 8)	(34, 35, 8)	(35, 16, 5)	nan
(69, 34, 8)	(34, 16, 3)	nan
(69, 34, 8)	(34, 91, 1)	(91, 16, 3)	nan
(69, 34, 8)	(34, 91, 1)	(91, 16, 1)	nan
(69, 34, 8)	(34, 59, 7)	(59, 16, 3)	nan
(69, 34, 8)	(34, 59, 7)	(59, 16, 3)	nan
(69, 34, 8)	(34, 59, 7)	(59, 16, 5)	nan
(69, 34, 8)	(34, 59, 7)	(59, 16, 0)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 3)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 3)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 5)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 0)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 3)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 3)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 5)	nan
(69, 34, 8)	(34, 59, 3)	(59, 16, 0)	nan
(69, 34, 8)	(34, 35, 8)	(35, 16, 5)	nan
(69, 34, 7)	(34, 16, 3)	nan
(69, 34, 7)	(34, 91, 1)	(91, 16, 3)	nan
(69, 34, 7)	(34, 91, 1)	(91, 16, 1)	nan
(69, 34, 7)	(34, 59, 7)	(59, 16, 3)	nan
(69, 34, 7)	(34, 59, 7)	(59, 16, 3)	nan
(69, 34, 7)	(34, 59, 7)	(59, 16, 5)	nan
(69, 34, 7)	(34, 59, 7)	(59, 16, 0)	nan
(69, 34, 7)	(34, 59, 3)	(59, 16, 3)	nan
(69, 34, 7)	(34, 59, 3)	(59, 16, 3)	nan
(69, 34, 7)	(34, 59, 3)	(59, 16, 5)	nan
(69, 34, 7)	(34, 59, 3)	(59, 16, 0)	nan
(69, 34, 7)	(34, 59, 3)	(59, 16, 3)	nan
(69, 34, 7)	(34, 59, 3)	(59, 16, 3)	nan
(69, 34, 7)	(34, 59, 3)	(59, 16, 5)	nan
(69, 34, 7)	(34, 59, 3)	(59, 16, 0)	nan
(69, 34, 7)	(34, 35, 8)	(35, 16, 5)	nan
(69, 33, 8)	(33, 54, 2)	(54, 16, 3)	nan
(69, 33, 8)	(33, 54, 2)	(54, 16, 7)	nan
(69, 33, 8)	(33, 54, 2)	(54, 16, 4)	nan
