(46, 8, 7)	nan
(46, 30, 8)	(30, 72, 4)	(72, 8, 1)	nan
(46, 30, 8)	(30, 72, 4)	(72, 8, 7)	nan
(46, 30, 8)	(30, 72, 4)	(72, 8, 2)	nan
(46, 30, 8)	(30, 60, 7)	(60, 8, 1)	nan
(46, 30, 8)	(30, 60, 7)	(60, 8, 8)	nan
(46, 30, 8)	(30, 60, 0)	(60, 8, 1)	nan
(46, 30, 8)	(30, 60, 0)	(60, 8, 8)	nan
(46, 30, 8)	(30, 75, 7)	(75, 8, 1)	nan
(46, 30, 8)	(30, 75, 7)	(75, 8, 4)	nan
(46, 30, 8)	(30, 88, 5)	(88, 8, 1)	nan
(46, 30, 8)	(30, 88, 5)	(88, 8, 1)	nan
(46, 30, 8)	(30, 34, 8)	(34, 8, 1)	nan
(46, 30, 8)	(30, 34, 8)	(34, 8, 1)	nan
(46, 30, 8)	(30, 34, 8)	(34, 8, 2)	nan
(46, 30, 8)	(30, 34, 8)	(34, 8, 4)	nan
(46, 30, 8)	(30, 85, 0)	(85, 8, 1)	nan
(46, 30, 8)	(30, 85, 0)	(85, 8, 5)	nan
(46, 50, 2)	(50, 32, 8)	(32, 8, 1)	nan
(46, 50, 2)	(50, 32, 8)	(32, 8, 1)	nan
(46, 50, 2)	(50, 32, 8)	(32, 8, 5)	nan
(46, 50, 2)	(50, 32, 1)	(32, 8, 1)	nan
(46, 50, 2)	(50, 32, 1)	(32, 8, 1)	nan
(46, 50, 2)	(50, 32, 1)	(32, 8, 5)	nan
(46, 50, 2)	(50, 36, 5)	(36, 8, 1)	nan
(46, 50, 2)	(50, 36, 5)	(36, 8, 2)	nan
(46, 50, 2)	(50, 61, 5)	(61, 8, 1)	nan
(46, 50, 2)	(50, 61, 5)	(61, 8, 1)	nan
(46, 50, 2)	(50, 61, 5)	(61, 8, 3)	nan
(46, 50, 2)	(50, 61, 5)	(61, 8, 0)	nan
(46, 50, 2)	(50, 34, 8)	(34, 8, 1)	nan
(46, 50, 2)	(50, 34, 8)	(34, 8, 1)	nan
(46, 50, 2)	(50, 34, 8)	(34, 8, 2)	nan
(46, 50, 2)	(50, 34, 8)	(34, 8, 4)	nan
(46, 50, 2)	(50, 57, 3)	(57, 8, 1)	nan
(46, 50, 2)	(50, 57, 3)	(57, 8, 3)	nan
(46, 50, 2)	(50, 78, 8)	(78, 8, 1)	nan
(46, 50, 2)	(50, 78, 8)	(78, 8, 1)	nan
(46, 50, 2)	(50, 78, 8)	(78, 8, 1)	nan
(46, 50, 2)	(50, 78, 8)	(78, 8, 1)	nan
(46, 50, 2)	(50, 78, 8)	(78, 8, 1)	nan
(46, 74, 0)	(74, 33, 8)	(33, 8, 1)	nan
(46, 74, 0)	(74, 33, 8)	(33, 8, 1)	nan
(46, 74, 0)	(74, 33, 8)	(33, 8, 3)	nan
(46, 74, 0)	(74, 33, 8)	(33, 8, 6)	nan
(46, 74, 0)	(74, 33, 8)	(33, 8, 7)	nan
(46, 74, 0)	(74, 33, 7)	(33, 8, 1)	nan
(46, 74, 0)	(74, 33, 7)	(33, 8, 1)	nan
(46, 74, 0)	(74, 33, 7)	(33, 8, 3)	nan
(46, 74, 0)	(74, 33, 7)	(33, 8, 6)	nan
