(64, 29, 8)	(29, 27, 7)	nan
(64, 29, 8)	(29, 27, 5)	nan
(64, 29, 8)	(29, 50, 5)	(50, 27, 7)	nan
(64, 29, 8)	(29, 50, 5)	(50, 27, 2)	nan
(64, 29, 8)	(29, 88, 0)	(88, 27, 7)	nan
(64, 29, 8)	(29, 88, 0)	(88, 27, 7)	nan
(64, 29, 8)	(29, 88, 0)	(88, 27, 5)	nan
(64, 29, 8)	(29, 88, 0)	(88, 27, 3)	nan
(64, 29, 8)	(29, 35, 1)	(35, 27, 7)	nan
(64, 29, 8)	(29, 52, 7)	(52, 27, 7)	nan
(64, 29, 8)	(29, 52, 7)	(52, 27, 1)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 86, 1)	(86, 27, 7)	nan
(64, 29, 8)	(29, 61, 7)	(61, 27, 7)	nan
(64, 29, 8)	(29, 61, 7)	(61, 27, 8)	nan
(64, 29, 8)	(29, 27, 7)	nan
(64, 29, 8)	(29, 27, 5)	nan
(64, 29, 8)	(29, 50, 5)	(50, 27, 7)	nan
(64, 29, 8)	(29, 50, 5)	(50, 27, 2)	nan
(64, 29, 8)	(29, 88, 0)	(88, 27, 7)	nan
(64, 29, 8)	(29, 88, 0)	(88, 27, 7)	nan
(64, 29, 8)	(29, 88, 0)	(88, 27, 5)	nan
(64, 29, 8)	(29, 88, 0)	(88, 27, 3)	nan
(64, 29, 8)	(29, 35, 1)	(35, 27, 7)	nan
(64, 29, 8)	(29, 52, 7)	(52, 27, 7)	nan
(64, 29, 8)	(29, 52, 7)	(52, 27, 1)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 76, 3)	(76, 27, 7)	nan
(64, 29, 8)	(29, 86, 1)	(86, 27, 7)	nan
