(65, 79, 5)	(79, 19, 4)	nan
(65, 79, 5)	(79, 19, 1)	nan
(65, 79, 5)	(79, 74, 1)	(74, 19, 4)	nan
(65, 79, 5)	(79, 74, 1)	(74, 19, 4)	nan
(65, 79, 5)	(79, 74, 1)	(74, 19, 0)	nan
(65, 79, 5)	(79, 74, 1)	(74, 19, 5)	nan
(65, 79, 5)	(79, 74, 1)	(74, 19, 1)	nan
(65, 79, 5)	(79, 74, 1)	(74, 19, 7)	nan
(65, 79, 5)	(79, 70, 4)	(70, 19, 4)	nan
(65, 79, 5)	(79, 70, 4)	(70, 19, 7)	nan
(65, 79, 5)	(79, 68, 1)	(68, 19, 4)	nan
(65, 79, 5)	(79, 68, 1)	(68, 19, 5)	nan
(65, 35, 1)	(35, 19, 4)	nan
(65, 35, 1)	(35, 19, 7)	nan
(65, 35, 1)	(35, 74, 5)	(74, 19, 4)	nan
(65, 35, 1)	(35, 74, 5)	(74, 19, 4)	nan
(65, 35, 1)	(35, 74, 5)	(74, 19, 0)	nan
(65, 35, 1)	(35, 74, 5)	(74, 19, 5)	nan
(65, 35, 1)	(35, 74, 5)	(74, 19, 1)	nan
(65, 35, 1)	(35, 74, 5)	(74, 19, 7)	nan
(65, 35, 1)	(35, 68, 7)	(68, 19, 4)	nan
(65, 35, 1)	(35, 68, 7)	(68, 19, 5)	nan
(65, 35, 1)	(35, 56, 1)	(56, 19, 4)	nan
(65, 35, 1)	(35, 56, 1)	(56, 19, 3)	nan
(65, 35, 1)	(35, 30, 8)	(30, 19, 4)	nan
(65, 35, 1)	(35, 52, 3)	(52, 19, 4)	nan
(65, 35, 1)	(35, 52, 3)	(52, 19, 2)	nan
(65, 35, 1)	(35, 75, 7)	(75, 19, 4)	nan
(65, 35, 1)	(35, 75, 7)	(75, 19, 7)	nan
(65, 35, 1)	(35, 88, 1)	(88, 19, 4)	nan
(65, 35, 1)	(35, 88, 1)	(88, 19, 0)	nan
(65, 71, 1)	(71, 34, 8)	(34, 19, 4)	nan
(65, 71, 1)	(71, 34, 8)	(34, 19, 3)	nan
(65, 71, 1)	(71, 34, 8)	(34, 19, 4)	nan
(65, 71, 1)	(71, 34, 8)	(34, 19, 3)	nan
(65, 71, 1)	(71, 34, 1)	(34, 19, 4)	nan
(65, 71, 1)	(71, 34, 1)	(34, 19, 3)	nan
(65, 71, 1)	(71, 34, 1)	(34, 19, 4)	nan
(65, 71, 1)	(71, 34, 1)	(34, 19, 3)	nan
(65, 71, 1)	(71, 83, 8)	(83, 19, 4)	nan
(65, 71, 1)	(71, 74, 7)	(74, 19, 4)	nan
(65, 71, 1)	(71, 74, 7)	(74, 19, 4)	nan
(65, 71, 1)	(71, 74, 7)	(74, 19, 0)	nan
(65, 71, 1)	(71, 74, 7)	(74, 19, 5)	nan
(65, 71, 1)	(71, 74, 7)	(74, 19, 1)	nan
(65, 71, 1)	(71, 74, 7)	(74, 19, 7)	nan
(65, 71, 1)	(71, 31, 7)	(31, 19, 4)	nan
(65, 71, 1)	(71, 31, 7)	(31, 19, 2)	nan
(65, 83, 0)	(83, 29, 8)	(29, 19, 4)	nan
(65, 83, 0)	(83, 29, 8)	(29, 19, 8)	nan
(65, 83, 0)	(83, 29, 2)	(29, 19, 4)	nan
