(78, 33, 8)	(33, 21, 5)	nan
(78, 33, 8)	(33, 50, 3)	(50, 21, 5)	nan
(78, 33, 8)	(33, 50, 3)	(50, 21, 6)	nan
(78, 33, 8)	(33, 74, 0)	(74, 21, 5)	nan
(78, 33, 8)	(33, 74, 0)	(74, 21, 0)	nan
(78, 33, 8)	(33, 87, 3)	(87, 21, 5)	nan
(78, 33, 8)	(33, 41, 1)	(41, 21, 5)	nan
(78, 33, 8)	(33, 41, 1)	(41, 21, 5)	nan
(78, 33, 8)	(33, 41, 1)	(41, 21, 1)	nan
(78, 33, 8)	(33, 41, 1)	(41, 21, 8)	nan
(78, 33, 8)	(33, 84, 0)	(84, 21, 5)	nan
(78, 33, 8)	(33, 84, 0)	(84, 21, 5)	nan
(78, 33, 8)	(33, 84, 0)	(84, 21, 2)	nan
(78, 33, 8)	(33, 29, 2)	(29, 21, 5)	nan
(78, 33, 8)	(33, 29, 2)	(29, 21, 5)	nan
(78, 33, 8)	(33, 29, 2)	(29, 21, 0)	nan
(78, 33, 8)	(33, 29, 2)	(29, 21, 2)	nan
(78, 33, 3)	(33, 21, 5)	nan
(78, 33, 3)	(33, 50, 3)	(50, 21, 5)	nan
(78, 33, 3)	(33, 50, 3)	(50, 21, 6)	nan
(78, 33, 3)	(33, 74, 0)	(74, 21, 5)	nan
(78, 33, 3)	(33, 74, 0)	(74, 21, 0)	nan
(78, 33, 3)	(33, 87, 3)	(87, 21, 5)	nan
(78, 33, 3)	(33, 41, 1)	(41, 21, 5)	nan
(78, 33, 3)	(33, 41, 1)	(41, 21, 5)	nan
(78, 33, 3)	(33, 41, 1)	(41, 21, 1)	nan
(78, 33, 3)	(33, 41, 1)	(41, 21, 8)	nan
(78, 33, 3)	(33, 84, 0)	(84, 21, 5)	nan
(78, 33, 3)	(33, 84, 0)	(84, 21, 5)	nan
(78, 33, 3)	(33, 84, 0)	(84, 21, 2)	nan
(78, 33, 3)	(33, 29, 2)	(29, 21, 5)	nan
(78, 33, 3)	(33, 29, 2)	(29, 21, 5)	nan
(78, 33, 3)	(33, 29, 2)	(29, 21, 0)	nan
(78, 33, 3)	(33, 29, 2)	(29, 21, 2)	nan
(78, 35, 8)	(35, 21, 5)	nan
(78, 35, 8)	(35, 21, 3)	nan
(78, 35, 8)	(35, 74, 5)	(74, 21, 5)	nan
(78, 35, 8)	(35, 74, 5)	(74, 21, 0)	nan
(78, 35, 8)	(35, 68, 7)	(68, 21, 5)	nan
(78, 35, 8)	(35, 68, 7)	(68, 21, 5)	nan
(78, 35, 8)	(35, 68, 7)	(68, 21, 7)	nan
(78, 35, 8)	(35, 68, 7)	(68, 21, 2)	nan
(78, 35, 8)	(35, 56, 1)	(56, 21, 5)	nan
(78, 35, 8)	(35, 30, 8)	(30, 21, 5)	nan
(78, 35, 8)	(35, 30, 8)	(30, 21, 3)	nan
(78, 35, 8)	(35, 52, 3)	(52, 21, 5)	nan
(78, 35, 8)	(35, 52, 3)	(52, 21, 5)	nan
(78, 35, 8)	(35, 52, 3)	(52, 21, 8)	nan
(78, 35, 8)	(35, 52, 3)	(52, 21, 4)	nan
(78, 35, 8)	(35, 75, 7)	(75, 21, 5)	nan
(78, 35, 8)	(35, 75, 7)	(75, 21, 5)	nan
