(85, 33, 8)	(33, 11, 2)	nan
(85, 33, 8)	(33, 54, 2)	(54, 11, 2)	nan
(85, 33, 8)	(33, 54, 2)	(54, 11, 2)	nan
(85, 33, 8)	(33, 54, 2)	(54, 11, 7)	nan
(85, 33, 8)	(33, 74, 0)	(74, 11, 2)	nan
(85, 33, 8)	(33, 74, 0)	(74, 11, 7)	nan
(85, 33, 8)	(33, 74, 0)	(74, 11, 3)	nan
(85, 33, 8)	(33, 87, 3)	(87, 11, 2)	nan
(85, 33, 8)	(33, 87, 3)	(87, 11, 2)	nan
(85, 33, 8)	(33, 87, 3)	(87, 11, 2)	nan
(85, 33, 8)	(33, 87, 3)	(87, 11, 2)	nan
(85, 33, 8)	(33, 87, 3)	(87, 11, 2)	nan
(85, 33, 8)	(33, 41, 1)	(41, 11, 2)	nan
(85, 33, 8)	(33, 41, 1)	(41, 11, 2)	nan
(85, 33, 8)	(33, 41, 1)	(41, 11, 5)	nan
(85, 33, 8)	(33, 41, 1)	(41, 11, 5)	nan
(85, 33, 8)	(33, 84, 0)	(84, 11, 2)	nan
(85, 33, 8)	(33, 84, 0)	(84, 11, 2)	nan
(85, 33, 8)	(33, 84, 0)	(84, 11, 2)	nan
(85, 33, 8)	(33, 29, 2)	(29, 11, 2)	nan
(85, 33, 8)	(33, 29, 2)	(29, 11, 2)	nan
(85, 33, 8)	(33, 29, 2)	(29, 11, 7)	nan
(85, 33, 4)	(33, 11, 2)	nan
(85, 33, 4)	(33, 54, 2)	(54, 11, 2)	nan
(85, 33, 4)	(33, 54, 2)	(54, 11, 2)	nan
(85, 33, 4)	(33, 54, 2)	(54, 11, 7)	nan
(85, 33, 4)	(33, 74, 0)	(74, 11, 2)	nan
(85, 33, 4)	(33, 74, 0)	(74, 11, 7)	nan
(85, 33, 4)	(33, 74, 0)	(74, 11, 3)	nan
(85, 33, 4)	(33, 87, 3)	(87, 11, 2)	nan
(85, 33, 4)	(33, 87, 3)	(87, 11, 2)	nan
(85, 33, 4)	(33, 87, 3)	(87, 11, 2)	nan
(85, 33, 4)	(33, 87, 3)	(87, 11, 2)	nan
(85, 33, 4)	(33, 87, 3)	(87, 11, 2)	nan
(85, 33, 4)	(33, 41, 1)	(41, 11, 2)	nan
(85, 33, 4)	(33, 41, 1)	(41, 11, 2)	nan
(85, 33, 4)	(33, 41, 1)	(41, 11, 5)	nan
(85, 33, 4)	(33, 41, 1)	(41, 11, 5)	nan
(85, 33, 4)	(33, 84, 0)	(84, 11, 2)	nan
(85, 33, 4)	(33, 84, 0)	(84, 11, 2)	nan
(85, 33, 4)	(33, 84, 0)	(84, 11, 2)	nan
(85, 33, 4)	(33, 29, 2)	(29, 11, 2)	nan
(85, 33, 4)	(33, 29, 2)	(29, 11, 2)	nan
(85, 33, 4)	(33, 29, 2)	(29, 11, 7)	nan
(85, 11, 2)	nan
(85, 11, 5)	nan
(85, 83, 3)	(83, 29, 8)	(29, 11, 2)	nan
(85, 83, 3)	(83, 29, 8)	(29, 11, 2)	nan
(85, 83, 3)	(83, 29, 8)	(29, 11, 7)	nan
(85, 83, 3)	(83, 29, 2)	(29, 11, 2)	nan
(85, 83, 3)	(83, 29, 2)	(29, 11, 2)	nan
