(49, 41, 2)	(41, 30, 8)	(30, 88, 5)	nan
(49, 41, 2)	(41, 30, 1)	(30, 88, 5)	nan
(49, 41, 2)	(41, 48, 5)	(48, 88, 7)	nan
(49, 41, 2)	(41, 67, 7)	(67, 88, 5)	nan
(49, 41, 2)	(41, 29, 5)	(29, 88, 0)	nan
(49, 41, 2)	(41, 35, 8)	(35, 88, 1)	nan
(49, 58, 3)	(58, 35, 8)	(35, 88, 1)	nan
(49, 58, 3)	(58, 35, 2)	(35, 88, 1)	nan
(49, 58, 2)	(58, 35, 8)	(35, 88, 1)	nan
(49, 58, 2)	(58, 35, 2)	(35, 88, 1)	nan
(49, 78, 7)	(78, 35, 8)	(35, 88, 1)	nan
(49, 92, 5)	(92, 29, 7)	(29, 88, 0)	nan
(49, 92, 5)	(92, 88, 7)	nan
