(81, 29, 8)	(29, 19, 4)	nan
(81, 29, 8)	(29, 19, 8)	nan
(81, 29, 8)	(29, 88, 0)	(88, 19, 4)	nan
(81, 29, 8)	(29, 88, 0)	(88, 19, 0)	nan
(81, 29, 8)	(29, 35, 1)	(35, 19, 4)	nan
(81, 29, 8)	(29, 35, 1)	(35, 19, 7)	nan
(81, 29, 8)	(29, 52, 7)	(52, 19, 4)	nan
(81, 29, 8)	(29, 52, 7)	(52, 19, 2)	nan
(81, 29, 8)	(29, 76, 3)	(76, 19, 4)	nan
(81, 29, 8)	(29, 76, 3)	(76, 19, 4)	nan
(81, 29, 8)	(29, 76, 3)	(76, 19, 6)	nan
(81, 29, 8)	(29, 76, 3)	(76, 19, 6)	nan
(81, 29, 8)	(29, 86, 1)	(86, 19, 4)	nan
(81, 29, 8)	(29, 86, 1)	(86, 19, 4)	nan
(81, 29, 8)	(29, 61, 7)	(61, 19, 1)	nan
(81, 29, 8)	(29, 61, 7)	(61, 19, 4)	nan
(81, 29, 7)	(29, 19, 4)	nan
(81, 29, 7)	(29, 19, 8)	nan
(81, 29, 7)	(29, 88, 0)	(88, 19, 4)	nan
(81, 29, 7)	(29, 88, 0)	(88, 19, 0)	nan
(81, 29, 7)	(29, 35, 1)	(35, 19, 4)	nan
(81, 29, 7)	(29, 35, 1)	(35, 19, 7)	nan
(81, 29, 7)	(29, 52, 7)	(52, 19, 4)	nan
(81, 29, 7)	(29, 52, 7)	(52, 19, 2)	nan
(81, 29, 7)	(29, 76, 3)	(76, 19, 4)	nan
(81, 29, 7)	(29, 76, 3)	(76, 19, 4)	nan
(81, 29, 7)	(29, 76, 3)	(76, 19, 6)	nan
(81, 29, 7)	(29, 76, 3)	(76, 19, 6)	nan
(81, 29, 7)	(29, 86, 1)	(86, 19, 4)	nan
(81, 29, 7)	(29, 86, 1)	(86, 19, 4)	nan
(81, 29, 7)	(29, 61, 7)	(61, 19, 1)	nan
(81, 29, 7)	(29, 61, 7)	(61, 19, 4)	nan
(81, 29, 1)	(29, 19, 4)	nan
(81, 29, 1)	(29, 19, 8)	nan
(81, 29, 1)	(29, 88, 0)	(88, 19, 4)	nan
(81, 29, 1)	(29, 88, 0)	(88, 19, 0)	nan
(81, 29, 1)	(29, 35, 1)	(35, 19, 4)	nan
(81, 29, 1)	(29, 35, 1)	(35, 19, 7)	nan
(81, 29, 1)	(29, 52, 7)	(52, 19, 4)	nan
(81, 29, 1)	(29, 52, 7)	(52, 19, 2)	nan
(81, 29, 1)	(29, 76, 3)	(76, 19, 4)	nan
(81, 29, 1)	(29, 76, 3)	(76, 19, 4)	nan
(81, 29, 1)	(29, 76, 3)	(76, 19, 6)	nan
(81, 29, 1)	(29, 76, 3)	(76, 19, 6)	nan
(81, 29, 1)	(29, 86, 1)	(86, 19, 4)	nan
(81, 29, 1)	(29, 86, 1)	(86, 19, 4)	nan
(81, 29, 1)	(29, 61, 7)	(61, 19, 1)	nan
(81, 29, 1)	(29, 61, 7)	(61, 19, 4)	nan
(81, 76, 0)	(76, 32, 8)	(32, 19, 4)	nan
(81, 76, 0)	(76, 32, 8)	(32, 19, 3)	nan
(81, 76, 0)	(76, 32, 8)	(32, 19, 4)	nan
