(40, 6, 8)	nan
(40, 6, 3)	nan
(40, 30, 8)	(30, 72, 4)	(72, 6, 1)	nan
(40, 30, 8)	(30, 72, 4)	(72, 6, 1)	nan
(40, 30, 8)	(30, 72, 4)	(72, 6, 8)	nan
(40, 30, 8)	(30, 72, 4)	(72, 6, 3)	nan
(40, 30, 8)	(30, 60, 7)	(60, 6, 1)	nan
(40, 30, 8)	(30, 60, 7)	(60, 6, 1)	nan
(40, 30, 8)	(30, 60, 7)	(60, 6, 8)	nan
(40, 30, 8)	(30, 60, 0)	(60, 6, 1)	nan
(40, 30, 8)	(30, 60, 0)	(60, 6, 1)	nan
(40, 30, 8)	(30, 60, 0)	(60, 6, 8)	nan
(40, 30, 8)	(30, 88, 5)	(88, 6, 1)	nan
(40, 30, 8)	(30, 34, 8)	(34, 6, 1)	nan
(40, 30, 8)	(30, 34, 8)	(34, 6, 6)	nan
(40, 30, 8)	(30, 85, 0)	(85, 6, 1)	nan
(40, 30, 8)	(30, 85, 0)	(85, 6, 1)	nan
(40, 30, 8)	(30, 85, 0)	(85, 6, 2)	nan
(40, 30, 8)	(30, 85, 0)	(85, 6, 5)	nan
(40, 30, 5)	(30, 72, 4)	(72, 6, 1)	nan
(40, 30, 5)	(30, 72, 4)	(72, 6, 1)	nan
(40, 30, 5)	(30, 72, 4)	(72, 6, 8)	nan
(40, 30, 5)	(30, 72, 4)	(72, 6, 3)	nan
(40, 30, 5)	(30, 60, 7)	(60, 6, 1)	nan
(40, 30, 5)	(30, 60, 7)	(60, 6, 1)	nan
(40, 30, 5)	(30, 60, 7)	(60, 6, 8)	nan
(40, 30, 5)	(30, 60, 0)	(60, 6, 1)	nan
(40, 30, 5)	(30, 60, 0)	(60, 6, 1)	nan
(40, 30, 5)	(30, 60, 0)	(60, 6, 8)	nan
(40, 30, 5)	(30, 88, 5)	(88, 6, 1)	nan
(40, 30, 5)	(30, 34, 8)	(34, 6, 1)	nan
(40, 30, 5)	(30, 34, 8)	(34, 6, 6)	nan
(40, 30, 5)	(30, 85, 0)	(85, 6, 1)	nan
(40, 30, 5)	(30, 85, 0)	(85, 6, 1)	nan
(40, 30, 5)	(30, 85, 0)	(85, 6, 2)	nan
(40, 30, 5)	(30, 85, 0)	(85, 6, 5)	nan
(40, 36, 5)	(36, 31, 8)	(31, 6, 1)	nan
(40, 36, 5)	(36, 31, 8)	(31, 6, 8)	nan
(40, 36, 5)	(36, 31, 0)	(31, 6, 1)	nan
(40, 36, 5)	(36, 31, 0)	(31, 6, 8)	nan
(40, 36, 5)	(36, 31, 0)	(31, 6, 1)	nan
(40, 36, 5)	(36, 31, 0)	(31, 6, 8)	nan
(40, 36, 5)	(36, 62, 5)	(62, 6, 1)	nan
(40, 36, 5)	(36, 62, 5)	(62, 6, 2)	nan
(40, 36, 5)	(36, 66, 1)	(66, 6, 1)	nan
(40, 36, 5)	(36, 66, 1)	(66, 6, 1)	nan
(40, 36, 5)	(36, 66, 1)	(66, 6, 1)	nan
(40, 36, 5)	(36, 66, 1)	(66, 6, 1)	nan
(40, 36, 5)	(36, 58, 7)	(58, 6, 1)	nan
