(54, 19, 3)	nan
(54, 35, 3)	(35, 19, 4)	nan
(54, 35, 3)	(35, 19, 7)	nan
(54, 35, 3)	(35, 74, 5)	(74, 19, 4)	nan
(54, 35, 3)	(35, 74, 5)	(74, 19, 4)	nan
(54, 35, 3)	(35, 74, 5)	(74, 19, 0)	nan
(54, 35, 3)	(35, 74, 5)	(74, 19, 5)	nan
(54, 35, 3)	(35, 74, 5)	(74, 19, 1)	nan
(54, 35, 3)	(35, 74, 5)	(74, 19, 7)	nan
(54, 35, 3)	(35, 68, 7)	(68, 19, 4)	nan
(54, 35, 3)	(35, 68, 7)	(68, 19, 5)	nan
(54, 35, 3)	(35, 56, 1)	(56, 19, 4)	nan
(54, 35, 3)	(35, 56, 1)	(56, 19, 3)	nan
(54, 35, 3)	(35, 30, 8)	(30, 19, 4)	nan
(54, 35, 3)	(35, 52, 3)	(52, 19, 4)	nan
(54, 35, 3)	(35, 52, 3)	(52, 19, 2)	nan
(54, 35, 3)	(35, 75, 7)	(75, 19, 4)	nan
(54, 35, 3)	(35, 75, 7)	(75, 19, 7)	nan
(54, 35, 3)	(35, 88, 1)	(88, 19, 4)	nan
(54, 35, 3)	(35, 88, 1)	(88, 19, 0)	nan
(54, 79, 1)	(79, 19, 4)	nan
(54, 79, 1)	(79, 19, 1)	nan
(54, 79, 1)	(79, 74, 1)	(74, 19, 4)	nan
(54, 79, 1)	(79, 74, 1)	(74, 19, 4)	nan
(54, 79, 1)	(79, 74, 1)	(74, 19, 0)	nan
(54, 79, 1)	(79, 74, 1)	(74, 19, 5)	nan
(54, 79, 1)	(79, 74, 1)	(74, 19, 1)	nan
(54, 79, 1)	(79, 74, 1)	(74, 19, 7)	nan
(54, 79, 1)	(79, 70, 4)	(70, 19, 4)	nan
(54, 79, 1)	(79, 70, 4)	(70, 19, 7)	nan
(54, 79, 1)	(79, 68, 1)	(68, 19, 4)	nan
(54, 79, 1)	(79, 68, 1)	(68, 19, 5)	nan
(54, 43, 7)	(43, 30, 8)	(30, 19, 4)	nan
(54, 43, 7)	(43, 32, 8)	(32, 19, 4)	nan
(54, 43, 7)	(43, 32, 8)	(32, 19, 3)	nan
(54, 43, 7)	(43, 55, 0)	(55, 19, 4)	nan
(54, 43, 7)	(43, 70, 1)	(70, 19, 4)	nan
(54, 43, 7)	(43, 70, 1)	(70, 19, 7)	nan
(54, 43, 7)	(43, 62, 5)	(62, 19, 4)	nan
(54, 43, 7)	(43, 62, 5)	(62, 19, 4)	nan
(54, 43, 7)	(43, 62, 5)	(62, 19, 4)	nan
(54, 43, 7)	(43, 62, 5)	(62, 19, 4)	nan
(54, 43, 7)	(43, 63, 0)	(63, 19, 4)	nan
(54, 43, 7)	(43, 63, 0)	(63, 19, 4)	nan
(54, 43, 7)	(43, 63, 0)	(63, 19, 5)	nan
(54, 43, 7)	(43, 63, 0)	(63, 19, 4)	nan
(54, 43, 7)	(43, 63, 0)	(63, 19, 4)	nan
(54, 87, 7)	(87, 19, 4)	nan
(54, 87, 7)	(87, 34, 8)	(34, 19, 4)	nan
(54, 87, 7)	(87, 34, 8)	(34, 19, 3)	nan
