(57, 35, 8)	(35, 74, 5)	(74, 2, 0)	nan
(57, 35, 8)	(35, 74, 5)	(74, 2, 0)	nan
(57, 35, 8)	(35, 68, 7)	(68, 2, 0)	nan
(57, 35, 8)	(35, 68, 7)	(68, 2, 0)	nan
(57, 35, 8)	(35, 56, 1)	(56, 2, 0)	nan
(57, 35, 8)	(35, 30, 8)	(30, 2, 0)	nan
(57, 35, 8)	(35, 52, 3)	(52, 2, 0)	nan
(57, 35, 8)	(35, 52, 3)	(52, 2, 0)	nan
(57, 35, 8)	(35, 75, 7)	(75, 2, 0)	nan
(57, 35, 8)	(35, 75, 7)	(75, 2, 5)	nan
(57, 35, 8)	(35, 88, 1)	(88, 2, 0)	nan
(57, 35, 8)	(35, 88, 1)	(88, 2, 6)	nan
(57, 35, 8)	(35, 74, 5)	(74, 2, 0)	nan
(57, 35, 8)	(35, 74, 5)	(74, 2, 0)	nan
(57, 35, 8)	(35, 68, 7)	(68, 2, 0)	nan
(57, 35, 8)	(35, 68, 7)	(68, 2, 0)	nan
(57, 35, 8)	(35, 56, 1)	(56, 2, 0)	nan
(57, 35, 8)	(35, 30, 8)	(30, 2, 0)	nan
(57, 35, 8)	(35, 52, 3)	(52, 2, 0)	nan
(57, 35, 8)	(35, 52, 3)	(52, 2, 0)	nan
(57, 35, 8)	(35, 75, 7)	(75, 2, 0)	nan
(57, 35, 8)	(35, 75, 7)	(75, 2, 5)	nan
(57, 35, 8)	(35, 88, 1)	(88, 2, 0)	nan
(57, 35, 8)	(35, 88, 1)	(88, 2, 6)	nan
(57, 35, 0)	(35, 74, 5)	(74, 2, 0)	nan
(57, 35, 0)	(35, 74, 5)	(74, 2, 0)	nan
(57, 35, 0)	(35, 68, 7)	(68, 2, 0)	nan
(57, 35, 0)	(35, 68, 7)	(68, 2, 0)	nan
(57, 35, 0)	(35, 56, 1)	(56, 2, 0)	nan
(57, 35, 0)	(35, 30, 8)	(30, 2, 0)	nan
(57, 35, 0)	(35, 52, 3)	(52, 2, 0)	nan
(57, 35, 0)	(35, 52, 3)	(52, 2, 0)	nan
(57, 35, 0)	(35, 75, 7)	(75, 2, 0)	nan
(57, 35, 0)	(35, 75, 7)	(75, 2, 5)	nan
(57, 35, 0)	(35, 88, 1)	(88, 2, 0)	nan
(57, 35, 0)	(35, 88, 1)	(88, 2, 6)	nan
(57, 71, 3)	(71, 34, 8)	(34, 2, 0)	nan
(57, 71, 3)	(71, 34, 8)	(34, 2, 0)	nan
(57, 71, 3)	(71, 34, 8)	(34, 2, 0)	nan
(57, 71, 3)	(71, 34, 8)	(34, 2, 0)	nan
(57, 71, 3)	(71, 34, 8)	(34, 2, 0)	nan
(57, 71, 3)	(71, 34, 8)	(34, 2, 0)	nan
(57, 71, 3)	(71, 34, 1)	(34, 2, 0)	nan
(57, 71, 3)	(71, 34, 1)	(34, 2, 0)	nan
(57, 71, 3)	(71, 34, 1)	(34, 2, 0)	nan
(57, 71, 3)	(71, 34, 1)	(34, 2, 0)	nan
(57, 71, 3)	(71, 34, 1)	(34, 2, 0)	nan
(57, 71, 3)	(71, 34, 1)	(34, 2, 0)	nan
(57, 71, 3)	(71, 74, 7)	(74, 2, 0)	nan
(57, 71, 3)	(71, 74, 7)	(74, 2, 0)	nan
(57, 71, 3)	(71, 31, 7)	(31, 2, 0)	nan
