(67, 32, 8)	(32, 29, 3)	(29, 21, 5)	nan
(67, 32, 8)	(32, 29, 3)	(29, 21, 5)	nan
(67, 32, 8)	(32, 29, 3)	(29, 21, 0)	nan
(67, 32, 8)	(32, 29, 3)	(29, 21, 2)	nan
(67, 32, 8)	(32, 86, 7)	(86, 21, 5)	nan
(67, 32, 8)	(32, 86, 7)	(86, 21, 5)	nan
(67, 32, 8)	(32, 86, 7)	(86, 21, 3)	nan
(67, 32, 8)	(32, 61, 1)	(61, 21, 5)	nan
(67, 32, 8)	(32, 76, 7)	(76, 21, 5)	nan
(67, 32, 8)	(32, 76, 7)	(76, 21, 5)	nan
(67, 32, 8)	(32, 76, 7)	(76, 21, 5)	nan
(67, 32, 8)	(32, 76, 7)	(76, 21, 5)	nan
(67, 32, 8)	(32, 51, 1)	(51, 21, 5)	nan
(67, 32, 8)	(32, 51, 1)	(51, 21, 5)	nan
(67, 32, 8)	(32, 51, 1)	(51, 21, 7)	nan
(67, 32, 8)	(32, 51, 1)	(51, 21, 8)	nan
(67, 32, 8)	(32, 41, 3)	(41, 21, 5)	nan
(67, 32, 8)	(32, 41, 3)	(41, 21, 5)	nan
(67, 32, 8)	(32, 41, 3)	(41, 21, 1)	nan
(67, 32, 8)	(32, 41, 3)	(41, 21, 8)	nan
(67, 21, 5)	nan
(67, 21, 6)	nan
(67, 53, 7)	(53, 21, 5)	nan
(67, 53, 7)	(53, 21, 3)	nan
(67, 53, 7)	(53, 34, 3)	(34, 21, 5)	nan
(67, 53, 7)	(53, 86, 2)	(86, 21, 5)	nan
(67, 53, 7)	(53, 86, 2)	(86, 21, 5)	nan
(67, 53, 7)	(53, 86, 2)	(86, 21, 3)	nan
(67, 53, 7)	(53, 85, 3)	(85, 21, 5)	nan
(67, 53, 7)	(53, 85, 3)	(85, 21, 5)	nan
(67, 53, 7)	(53, 85, 3)	(85, 21, 5)	nan
(67, 53, 7)	(53, 85, 3)	(85, 21, 5)	nan
(67, 53, 7)	(53, 85, 3)	(85, 21, 5)	nan
(67, 53, 7)	(53, 85, 3)	(85, 21, 5)	nan
(67, 53, 7)	(53, 85, 3)	(85, 21, 5)	nan
(67, 53, 7)	(53, 85, 3)	(85, 21, 5)	nan
(67, 53, 7)	(53, 74, 3)	(74, 21, 5)	nan
(67, 53, 7)	(53, 74, 3)	(74, 21, 0)	nan
(67, 53, 7)	(53, 90, 7)	(90, 21, 5)	nan
(67, 53, 7)	(53, 90, 7)	(90, 21, 6)	nan
(67, 53, 7)	(53, 56, 5)	(56, 21, 5)	nan
(67, 48, 8)	(48, 30, 8)	(30, 21, 5)	nan
(67, 48, 8)	(48, 30, 8)	(30, 21, 3)	nan
(67, 48, 8)	(48, 83, 7)	(83, 21, 5)	nan
(67, 48, 8)	(48, 83, 7)	(83, 21, 5)	nan
(67, 48, 8)	(48, 71, 7)	(71, 21, 5)	nan
(67, 48, 8)	(48, 71, 7)	(71, 21, 1)	nan
(67, 48, 8)	(48, 59, 8)	(59, 21, 5)	nan
(67, 48, 8)	(48, 33, 0)	(33, 21, 5)	nan
(67, 48, 8)	(48, 34, 0)	(34, 21, 5)	nan
(67, 48, 8)	(48, 85, 7)	(85, 21, 5)	nan
