(87, 6, 2)	nan
(87, 34, 8)	(34, 6, 1)	nan
(87, 34, 8)	(34, 6, 6)	nan
(87, 34, 8)	(34, 91, 1)	(91, 6, 1)	nan
(87, 34, 8)	(34, 91, 1)	(91, 6, 1)	nan
(87, 34, 8)	(34, 91, 1)	(91, 6, 3)	nan
(87, 34, 8)	(34, 91, 1)	(91, 6, 6)	nan
(87, 34, 8)	(34, 67, 2)	(67, 6, 1)	nan
(87, 34, 8)	(34, 67, 2)	(67, 6, 5)	nan
(87, 34, 8)	(34, 70, 3)	(70, 6, 1)	nan
(87, 34, 8)	(34, 92, 1)	(92, 6, 1)	nan
(87, 34, 8)	(34, 92, 1)	(92, 6, 3)	nan
(87, 34, 8)	(34, 92, 5)	(92, 6, 1)	nan
(87, 34, 8)	(34, 92, 5)	(92, 6, 3)	nan
(87, 34, 8)	(34, 41, 7)	(41, 6, 1)	nan
(87, 34, 8)	(34, 41, 7)	(41, 6, 1)	nan
(87, 34, 8)	(34, 41, 7)	(41, 6, 0)	nan
(87, 34, 8)	(34, 41, 7)	(41, 6, 2)	nan
(87, 34, 8)	(34, 35, 8)	(35, 6, 1)	nan
(87, 34, 8)	(34, 35, 8)	(35, 6, 1)	nan
(87, 34, 7)	(34, 6, 1)	nan
(87, 34, 7)	(34, 6, 6)	nan
(87, 34, 7)	(34, 91, 1)	(91, 6, 1)	nan
(87, 34, 7)	(34, 91, 1)	(91, 6, 1)	nan
(87, 34, 7)	(34, 91, 1)	(91, 6, 3)	nan
(87, 34, 7)	(34, 91, 1)	(91, 6, 6)	nan
(87, 34, 7)	(34, 67, 2)	(67, 6, 1)	nan
(87, 34, 7)	(34, 67, 2)	(67, 6, 5)	nan
(87, 34, 7)	(34, 70, 3)	(70, 6, 1)	nan
(87, 34, 7)	(34, 92, 1)	(92, 6, 1)	nan
(87, 34, 7)	(34, 92, 1)	(92, 6, 3)	nan
(87, 34, 7)	(34, 92, 5)	(92, 6, 1)	nan
(87, 34, 7)	(34, 92, 5)	(92, 6, 3)	nan
(87, 34, 7)	(34, 41, 7)	(41, 6, 1)	nan
(87, 34, 7)	(34, 41, 7)	(41, 6, 1)	nan
(87, 34, 7)	(34, 41, 7)	(41, 6, 0)	nan
(87, 34, 7)	(34, 41, 7)	(41, 6, 2)	nan
(87, 34, 7)	(34, 35, 8)	(35, 6, 1)	nan
(87, 34, 7)	(34, 35, 8)	(35, 6, 1)	nan
(87, 44, 5)	(44, 29, 8)	(29, 6, 1)	nan
(87, 44, 5)	(44, 29, 8)	(29, 6, 2)	nan
(87, 44, 5)	(44, 85, 0)	(85, 6, 1)	nan
(87, 44, 5)	(44, 85, 0)	(85, 6, 1)	nan
(87, 44, 5)	(44, 85, 0)	(85, 6, 2)	nan
(87, 44, 5)	(44, 85, 0)	(85, 6, 5)	nan
(87, 44, 5)	(44, 74, 7)	(74, 6, 1)	nan
(87, 44, 5)	(44, 74, 7)	(74, 6, 1)	nan
(87, 44, 5)	(44, 74, 7)	(74, 6, 3)	nan
(87, 44, 5)	(44, 74, 7)	(74, 6, 2)	nan
(87, 44, 5)	(44, 6, 8)	nan
