(84, 33, 8)	(33, 10, 2)	nan
(84, 33, 8)	(33, 54, 2)	(54, 10, 2)	nan
(84, 33, 8)	(33, 54, 2)	(54, 10, 5)	nan
(84, 33, 8)	(33, 74, 0)	(74, 10, 2)	nan
(84, 33, 8)	(33, 74, 0)	(74, 10, 7)	nan
(84, 33, 8)	(33, 41, 1)	(41, 10, 2)	nan
(84, 33, 8)	(33, 41, 1)	(41, 10, 2)	nan
(84, 33, 8)	(33, 41, 1)	(41, 10, 2)	nan
(84, 33, 8)	(33, 41, 1)	(41, 10, 2)	nan
(84, 33, 8)	(33, 29, 2)	(29, 10, 2)	nan
(84, 33, 8)	(33, 29, 2)	(29, 10, 2)	nan
(84, 33, 8)	(33, 29, 2)	(29, 10, 5)	nan
(84, 33, 8)	(33, 29, 2)	(29, 10, 4)	nan
(84, 33, 3)	(33, 10, 2)	nan
(84, 33, 3)	(33, 54, 2)	(54, 10, 2)	nan
(84, 33, 3)	(33, 54, 2)	(54, 10, 5)	nan
(84, 33, 3)	(33, 74, 0)	(74, 10, 2)	nan
(84, 33, 3)	(33, 74, 0)	(74, 10, 7)	nan
(84, 33, 3)	(33, 41, 1)	(41, 10, 2)	nan
(84, 33, 3)	(33, 41, 1)	(41, 10, 2)	nan
(84, 33, 3)	(33, 41, 1)	(41, 10, 2)	nan
(84, 33, 3)	(33, 41, 1)	(41, 10, 2)	nan
(84, 33, 3)	(33, 29, 2)	(29, 10, 2)	nan
(84, 33, 3)	(33, 29, 2)	(29, 10, 2)	nan
(84, 33, 3)	(33, 29, 2)	(29, 10, 5)	nan
(84, 33, 3)	(33, 29, 2)	(29, 10, 4)	nan
(84, 30, 8)	(30, 72, 4)	(72, 10, 2)	nan
(84, 30, 8)	(30, 60, 7)	(60, 10, 2)	nan
(84, 30, 8)	(30, 60, 7)	(60, 10, 2)	nan
(84, 30, 8)	(30, 60, 0)	(60, 10, 2)	nan
(84, 30, 8)	(30, 60, 0)	(60, 10, 2)	nan
(84, 30, 8)	(30, 34, 8)	(34, 10, 2)	nan
(84, 30, 8)	(30, 85, 0)	(85, 10, 2)	nan
(84, 30, 6)	(30, 72, 4)	(72, 10, 2)	nan
(84, 30, 6)	(30, 60, 7)	(60, 10, 2)	nan
(84, 30, 6)	(30, 60, 7)	(60, 10, 2)	nan
(84, 30, 6)	(30, 60, 0)	(60, 10, 2)	nan
(84, 30, 6)	(30, 60, 0)	(60, 10, 2)	nan
(84, 30, 6)	(30, 34, 8)	(34, 10, 2)	nan
(84, 30, 6)	(30, 85, 0)	(85, 10, 2)	nan
(84, 35, 8)	(35, 10, 2)	nan
(84, 35, 8)	(35, 10, 5)	nan
(84, 35, 8)	(35, 74, 5)	(74, 10, 2)	nan
(84, 35, 8)	(35, 74, 5)	(74, 10, 7)	nan
(84, 35, 8)	(35, 68, 7)	(68, 10, 2)	nan
(84, 35, 8)	(35, 56, 1)	(56, 10, 2)	nan
(84, 35, 8)	(35, 56, 1)	(56, 10, 2)	nan
(84, 35, 8)	(35, 56, 1)	(56, 10, 7)	nan
(84, 35, 8)	(35, 52, 3)	(52, 10, 2)	nan
(84, 35, 8)	(35, 52, 3)	(52, 10, 2)	nan
(84, 35, 8)	(35, 52, 3)	(52, 10, 2)	nan
