(72, 34, 8)	(34, 11, 2)	nan
(72, 34, 8)	(34, 11, 8)	nan
(72, 34, 8)	(34, 67, 2)	(67, 11, 2)	nan
(72, 34, 8)	(34, 67, 2)	(67, 11, 7)	nan
(72, 34, 8)	(34, 59, 7)	(59, 11, 2)	nan
(72, 34, 8)	(34, 59, 7)	(59, 11, 6)	nan
(72, 34, 8)	(34, 59, 3)	(59, 11, 2)	nan
(72, 34, 8)	(34, 59, 3)	(59, 11, 6)	nan
(72, 34, 8)	(34, 59, 3)	(59, 11, 2)	nan
(72, 34, 8)	(34, 59, 3)	(59, 11, 6)	nan
(72, 34, 8)	(34, 70, 3)	(70, 11, 2)	nan
(72, 34, 8)	(34, 70, 3)	(70, 11, 1)	nan
(72, 34, 8)	(34, 92, 1)	(92, 11, 2)	nan
(72, 34, 8)	(34, 92, 1)	(92, 11, 7)	nan
(72, 34, 8)	(34, 92, 5)	(92, 11, 2)	nan
(72, 34, 8)	(34, 92, 5)	(92, 11, 7)	nan
(72, 34, 8)	(34, 41, 7)	(41, 11, 2)	nan
(72, 34, 8)	(34, 41, 7)	(41, 11, 2)	nan
(72, 34, 8)	(34, 41, 7)	(41, 11, 5)	nan
(72, 34, 8)	(34, 41, 7)	(41, 11, 5)	nan
(72, 34, 8)	(34, 33, 8)	(33, 11, 2)	nan
(72, 34, 8)	(34, 35, 8)	(35, 11, 2)	nan
(72, 34, 8)	(34, 35, 8)	(35, 11, 8)	nan
(72, 34, 3)	(34, 11, 2)	nan
(72, 34, 3)	(34, 11, 8)	nan
(72, 34, 3)	(34, 67, 2)	(67, 11, 2)	nan
(72, 34, 3)	(34, 67, 2)	(67, 11, 7)	nan
(72, 34, 3)	(34, 59, 7)	(59, 11, 2)	nan
(72, 34, 3)	(34, 59, 7)	(59, 11, 6)	nan
(72, 34, 3)	(34, 59, 3)	(59, 11, 2)	nan
(72, 34, 3)	(34, 59, 3)	(59, 11, 6)	nan
(72, 34, 3)	(34, 59, 3)	(59, 11, 2)	nan
(72, 34, 3)	(34, 59, 3)	(59, 11, 6)	nan
(72, 34, 3)	(34, 70, 3)	(70, 11, 2)	nan
(72, 34, 3)	(34, 70, 3)	(70, 11, 1)	nan
(72, 34, 3)	(34, 92, 1)	(92, 11, 2)	nan
(72, 34, 3)	(34, 92, 1)	(92, 11, 7)	nan
(72, 34, 3)	(34, 92, 5)	(92, 11, 2)	nan
(72, 34, 3)	(34, 92, 5)	(92, 11, 7)	nan
(72, 34, 3)	(34, 41, 7)	(41, 11, 2)	nan
(72, 34, 3)	(34, 41, 7)	(41, 11, 2)	nan
(72, 34, 3)	(34, 41, 7)	(41, 11, 5)	nan
(72, 34, 3)	(34, 41, 7)	(41, 11, 5)	nan
(72, 34, 3)	(34, 33, 8)	(33, 11, 2)	nan
(72, 34, 3)	(34, 35, 8)	(35, 11, 2)	nan
(72, 34, 3)	(34, 35, 8)	(35, 11, 8)	nan
(72, 58, 7)	(58, 35, 8)	(35, 11, 2)	nan
(72, 58, 7)	(58, 35, 8)	(35, 11, 8)	nan
(72, 58, 7)	(58, 35, 2)	(35, 11, 2)	nan
(72, 58, 7)	(58, 35, 2)	(35, 11, 8)	nan
