(42, 64, 7)	(64, 0, 0)	nan
(42, 64, 7)	(64, 0, 7)	nan
(42, 64, 7)	(64, 29, 8)	(29, 0, 0)	nan
(42, 64, 7)	(64, 29, 8)	(29, 0, 5)	nan
(42, 64, 7)	(64, 29, 8)	(29, 0, 0)	nan
(42, 64, 7)	(64, 29, 8)	(29, 0, 5)	nan
(42, 64, 7)	(64, 29, 4)	(29, 0, 0)	nan
(42, 64, 7)	(64, 29, 4)	(29, 0, 5)	nan
(42, 64, 7)	(64, 29, 6)	(29, 0, 0)	nan
(42, 64, 7)	(64, 29, 6)	(29, 0, 5)	nan
(42, 64, 7)	(64, 33, 0)	(33, 0, 0)	nan
(42, 64, 7)	(64, 33, 0)	(33, 0, 8)	nan
(42, 64, 7)	(64, 30, 8)	(30, 0, 0)	nan
(42, 64, 7)	(64, 30, 8)	(30, 0, 4)	nan
(42, 64, 7)	(64, 30, 5)	(30, 0, 0)	nan
(42, 64, 7)	(64, 30, 5)	(30, 0, 4)	nan
(42, 64, 7)	(64, 83, 7)	(83, 0, 0)	nan
(42, 64, 7)	(64, 83, 7)	(83, 0, 8)	nan
(42, 64, 7)	(64, 60, 3)	(60, 0, 0)	nan
(42, 64, 7)	(64, 36, 7)	(36, 0, 0)	nan
(42, 64, 7)	(64, 36, 7)	(36, 0, 0)	nan
(42, 64, 7)	(64, 36, 7)	(36, 0, 4)	nan
(42, 64, 7)	(64, 36, 7)	(36, 0, 6)	nan
(42, 64, 7)	(64, 36, 4)	(36, 0, 0)	nan
(42, 64, 7)	(64, 36, 4)	(36, 0, 0)	nan
(42, 64, 7)	(64, 36, 4)	(36, 0, 4)	nan
(42, 64, 7)	(64, 36, 4)	(36, 0, 6)	nan
(42, 64, 7)	(64, 52, 7)	(52, 0, 0)	nan
(42, 64, 7)	(64, 52, 7)	(52, 0, 1)	nan
(42, 29, 7)	(29, 0, 0)	nan
(42, 29, 7)	(29, 0, 5)	nan
(42, 29, 7)	(29, 50, 5)	(50, 0, 0)	nan
(42, 29, 7)	(29, 50, 5)	(50, 0, 5)	nan
(42, 29, 7)	(29, 88, 0)	(88, 0, 0)	nan
(42, 29, 7)	(29, 88, 0)	(88, 0, 3)	nan
(42, 29, 7)	(29, 88, 0)	(88, 0, 7)	nan
(42, 29, 7)	(29, 35, 1)	(35, 0, 0)	nan
(42, 29, 7)	(29, 35, 1)	(35, 0, 3)	nan
(42, 29, 7)	(29, 35, 1)	(35, 0, 4)	nan
(42, 29, 7)	(29, 52, 7)	(52, 0, 0)	nan
(42, 29, 7)	(29, 52, 7)	(52, 0, 1)	nan
(42, 29, 7)	(29, 76, 3)	(76, 0, 0)	nan
(42, 29, 7)	(29, 86, 1)	(86, 0, 0)	nan
(42, 29, 7)	(29, 86, 1)	(86, 0, 0)	nan
(42, 29, 7)	(29, 86, 1)	(86, 0, 0)	nan
(42, 29, 7)	(29, 86, 1)	(86, 0, 0)	nan
(42, 29, 7)	(29, 86, 1)	(86, 0, 0)	nan
(42, 29, 7)	(29, 86, 1)	(86, 0, 0)	nan
(42, 29, 7)	(29, 86, 1)	(86, 0, 0)	nan
(42, 29, 7)	(29, 86, 1)	(86, 0, 0)	nan
