(35, 12, 3)	nan
(35, 12, 4)	nan
(35, 74, 5)	(74, 33, 8)	(33, 12, 3)	nan
(35, 74, 5)	(74, 33, 7)	(33, 12, 3)	nan
(35, 74, 5)	(74, 29, 8)	(29, 12, 3)	nan
(35, 74, 5)	(74, 29, 8)	(29, 12, 4)	nan
(35, 68, 7)	(68, 32, 8)	(32, 12, 3)	nan
(35, 68, 7)	(68, 32, 8)	(32, 12, 4)	nan
(35, 68, 7)	(68, 32, 8)	(32, 12, 3)	nan
(35, 68, 7)	(68, 32, 8)	(32, 12, 4)	nan
(35, 68, 7)	(68, 32, 6)	(32, 12, 3)	nan
(35, 68, 7)	(68, 32, 6)	(32, 12, 4)	nan
(35, 68, 7)	(68, 33, 8)	(33, 12, 3)	nan
(35, 68, 7)	(68, 33, 7)	(33, 12, 3)	nan
(35, 68, 7)	(68, 82, 7)	(82, 12, 3)	nan
(35, 68, 7)	(68, 36, 7)	(36, 12, 3)	nan
(35, 56, 1)	(56, 12, 3)	nan
(35, 56, 1)	(56, 12, 8)	nan
(35, 56, 1)	(56, 70, 4)	(70, 12, 3)	nan
(35, 56, 1)	(56, 29, 8)	(29, 12, 3)	nan
(35, 56, 1)	(56, 29, 8)	(29, 12, 4)	nan
(35, 56, 1)	(56, 33, 8)	(33, 12, 3)	nan
(35, 56, 1)	(56, 30, 8)	(30, 12, 3)	nan
(35, 30, 8)	(30, 12, 3)	nan
(35, 30, 8)	(30, 34, 8)	(34, 12, 3)	nan
(35, 30, 8)	(30, 85, 0)	(85, 12, 3)	nan
(35, 52, 3)	(52, 33, 1)	(33, 12, 3)	nan
(35, 52, 3)	(52, 29, 8)	(29, 12, 3)	nan
(35, 52, 3)	(52, 29, 8)	(29, 12, 4)	nan
(35, 75, 7)	(75, 33, 8)	(33, 12, 3)	nan
(35, 75, 7)	(75, 33, 8)	(33, 12, 3)	nan
(35, 75, 7)	(75, 33, 6)	(33, 12, 3)	nan
(35, 75, 7)	(75, 33, 5)	(33, 12, 3)	nan
(35, 75, 7)	(75, 34, 8)	(34, 12, 3)	nan
(35, 88, 1)	(88, 43, 1)	(43, 12, 0)	nan
