(42, 64, 7)	(64, 30, 8)	(30, 7, 1)	nan
(42, 64, 7)	(64, 30, 8)	(30, 7, 4)	nan
(42, 64, 7)	(64, 30, 5)	(30, 7, 1)	nan
(42, 64, 7)	(64, 30, 5)	(30, 7, 4)	nan
(42, 64, 7)	(64, 83, 7)	(83, 7, 1)	nan
(42, 64, 7)	(64, 83, 7)	(83, 7, 3)	nan
(42, 64, 7)	(64, 37, 3)	(37, 7, 1)	nan
(42, 64, 7)	(64, 37, 3)	(37, 7, 1)	nan
(42, 64, 7)	(64, 60, 3)	(60, 7, 1)	nan
(42, 64, 7)	(64, 60, 3)	(60, 7, 6)	nan
(42, 64, 7)	(64, 74, 7)	(74, 7, 1)	nan
(42, 64, 7)	(64, 52, 7)	(52, 7, 1)	nan
(42, 64, 7)	(64, 52, 7)	(52, 7, 0)	nan
(42, 29, 7)	(29, 35, 1)	(35, 7, 1)	nan
(42, 29, 7)	(29, 35, 1)	(35, 7, 0)	nan
(42, 29, 7)	(29, 52, 7)	(52, 7, 1)	nan
(42, 29, 7)	(29, 52, 7)	(52, 7, 0)	nan
(42, 29, 7)	(29, 76, 3)	(76, 7, 1)	nan
(42, 29, 7)	(29, 76, 3)	(76, 7, 0)	nan
(42, 29, 7)	(29, 86, 1)	(86, 7, 8)	nan
(42, 72, 0)	(72, 7, 1)	nan
(42, 72, 0)	(72, 7, 8)	nan
(42, 72, 0)	(72, 34, 8)	(34, 7, 1)	nan
(42, 72, 0)	(72, 34, 8)	(34, 7, 3)	nan
(42, 72, 0)	(72, 34, 3)	(34, 7, 1)	nan
(42, 72, 0)	(72, 34, 3)	(34, 7, 3)	nan
(42, 72, 0)	(72, 58, 7)	(58, 7, 1)	nan
(42, 72, 0)	(72, 66, 1)	(66, 7, 1)	nan
(42, 72, 0)	(72, 66, 1)	(66, 7, 1)	nan
(42, 72, 0)	(72, 66, 1)	(66, 7, 1)	nan
(42, 72, 0)	(72, 66, 1)	(66, 7, 1)	nan
(42, 72, 0)	(72, 46, 5)	(46, 7, 1)	nan
(42, 72, 0)	(72, 46, 5)	(46, 7, 1)	nan
(42, 72, 0)	(72, 46, 5)	(46, 7, 3)	nan
(42, 72, 0)	(72, 46, 5)	(46, 7, 4)	nan
(42, 81, 0)	(81, 76, 0)	(76, 7, 1)	nan
(42, 81, 0)	(81, 76, 0)	(76, 7, 0)	nan
(42, 81, 0)	(81, 32, 8)	(32, 7, 1)	nan
(42, 81, 0)	(81, 32, 8)	(32, 7, 6)	nan
(42, 81, 0)	(81, 85, 0)	(85, 7, 1)	nan
(42, 81, 0)	(81, 85, 0)	(85, 7, 6)	nan
(42, 81, 0)	(81, 69, 0)	(69, 7, 1)	nan
(42, 81, 0)	(81, 69, 0)	(69, 7, 7)	nan
(42, 81, 0)	(81, 57, 7)	(57, 7, 1)	nan
(42, 81, 0)	(81, 57, 7)	(57, 7, 1)	nan
(42, 81, 0)	(81, 57, 7)	(57, 7, 4)	nan
(42, 81, 0)	(81, 57, 7)	(57, 7, 6)	nan
(42, 43, 0)	(43, 30, 8)	(30, 7, 1)	nan
(42, 43, 0)	(43, 30, 8)	(30, 7, 4)	nan
(42, 43, 0)	(43, 32, 8)	(32, 7, 1)	nan
(42, 43, 0)	(43, 32, 8)	(32, 7, 6)	nan
