(89, 26, 5)	nan
(89, 46, 7)	(46, 26, 7)	nan
(89, 46, 7)	(46, 26, 3)	nan
(89, 46, 7)	(46, 30, 8)	(30, 26, 7)	nan
(89, 46, 7)	(46, 30, 8)	(30, 26, 7)	nan
(89, 46, 7)	(46, 30, 8)	(30, 26, 4)	nan
(89, 46, 7)	(46, 30, 8)	(30, 26, 5)	nan
(89, 46, 7)	(46, 74, 0)	(74, 26, 7)	nan
(89, 46, 7)	(46, 74, 0)	(74, 26, 0)	nan
(89, 46, 7)	(46, 29, 8)	(29, 26, 7)	nan
(89, 46, 7)	(46, 29, 8)	(29, 26, 2)	nan
(89, 46, 7)	(46, 69, 0)	(69, 26, 7)	nan
(89, 46, 7)	(46, 69, 0)	(69, 26, 7)	nan
(89, 46, 7)	(46, 69, 0)	(69, 26, 7)	nan
(89, 46, 7)	(46, 69, 0)	(69, 26, 7)	nan
(89, 46, 7)	(46, 69, 0)	(69, 26, 7)	nan
(89, 46, 7)	(46, 69, 0)	(69, 26, 7)	nan
(89, 46, 7)	(46, 69, 0)	(69, 26, 7)	nan
(89, 46, 7)	(46, 54, 5)	(54, 26, 7)	nan
(89, 46, 7)	(46, 54, 5)	(54, 26, 7)	nan
(89, 46, 7)	(46, 54, 5)	(54, 26, 3)	nan
(89, 46, 7)	(46, 54, 5)	(54, 26, 4)	nan
(89, 46, 7)	(46, 53, 0)	(53, 26, 7)	nan
(89, 46, 7)	(46, 53, 0)	(53, 26, 2)	nan
(89, 46, 7)	(46, 64, 1)	(64, 26, 7)	nan
(89, 46, 7)	(46, 64, 1)	(64, 26, 7)	nan
(89, 46, 7)	(46, 64, 1)	(64, 26, 2)	nan
(89, 90, 1)	(90, 71, 0)	(71, 26, 7)	nan
(89, 90, 1)	(90, 71, 0)	(71, 26, 3)	nan
(89, 90, 1)	(90, 70, 5)	(70, 26, 7)	nan
(89, 90, 1)	(90, 70, 5)	(70, 26, 1)	nan
(89, 90, 1)	(90, 70, 5)	(70, 26, 6)	nan
(89, 90, 1)	(90, 55, 0)	(55, 26, 7)	nan
(89, 90, 1)	(90, 55, 0)	(55, 26, 7)	nan
(89, 90, 1)	(90, 55, 0)	(55, 26, 3)	nan
(89, 90, 1)	(90, 63, 7)	(63, 26, 7)	nan
(89, 90, 1)	(90, 63, 7)	(63, 26, 3)	nan
(89, 90, 1)	(90, 85, 0)	(85, 26, 7)	nan
(89, 90, 1)	(90, 85, 0)	(85, 26, 7)	nan
(89, 90, 1)	(90, 85, 0)	(85, 26, 7)	nan
(89, 90, 1)	(90, 85, 0)	(85, 26, 7)	nan
(89, 90, 1)	(90, 30, 7)	(30, 26, 7)	nan
(89, 90, 1)	(90, 30, 7)	(30, 26, 7)	nan
(89, 90, 1)	(90, 30, 7)	(30, 26, 4)	nan
(89, 90, 1)	(90, 30, 7)	(30, 26, 5)	nan
