(92, 25, 0)	nan
(92, 53, 7)	(53, 86, 2)	(86, 25, 7)	nan
(92, 53, 7)	(53, 86, 2)	(86, 25, 7)	nan
(92, 53, 7)	(53, 86, 2)	(86, 25, 1)	nan
(92, 53, 7)	(53, 85, 3)	(85, 25, 7)	nan
(92, 53, 7)	(53, 85, 3)	(85, 25, 7)	nan
(92, 53, 7)	(53, 85, 3)	(85, 25, 7)	nan
(92, 53, 7)	(53, 85, 3)	(85, 25, 7)	nan
(92, 53, 7)	(53, 85, 3)	(85, 25, 7)	nan
(92, 53, 7)	(53, 85, 3)	(85, 25, 7)	nan
(92, 53, 7)	(53, 85, 3)	(85, 25, 7)	nan
(92, 53, 7)	(53, 85, 3)	(85, 25, 7)	nan
(92, 53, 7)	(53, 85, 3)	(85, 25, 7)	nan
(92, 53, 7)	(53, 85, 3)	(85, 25, 7)	nan
(92, 53, 7)	(53, 74, 3)	(74, 25, 7)	nan
(92, 53, 7)	(53, 74, 3)	(74, 25, 0)	nan
(92, 53, 7)	(53, 57, 2)	(57, 25, 7)	nan
(92, 53, 7)	(53, 90, 7)	(90, 25, 7)	nan
(92, 53, 7)	(53, 56, 5)	(56, 25, 7)	nan
(92, 53, 7)	(53, 56, 5)	(56, 25, 6)	nan
(92, 53, 7)	(53, 44, 3)	(44, 25, 7)	nan
(92, 53, 7)	(53, 44, 3)	(44, 25, 4)	nan
(92, 29, 7)	(29, 25, 7)	nan
(92, 29, 7)	(29, 25, 3)	nan
(92, 29, 7)	(29, 50, 5)	(50, 25, 7)	nan
(92, 29, 7)	(29, 50, 5)	(50, 25, 0)	nan
(92, 29, 7)	(29, 52, 7)	(52, 25, 7)	nan
(92, 29, 7)	(29, 52, 7)	(52, 25, 0)	nan
(92, 29, 7)	(29, 76, 3)	(76, 25, 7)	nan
(92, 29, 7)	(29, 76, 3)	(76, 25, 7)	nan
(92, 29, 7)	(29, 76, 3)	(76, 25, 7)	nan
(92, 29, 7)	(29, 76, 3)	(76, 25, 7)	nan
(92, 29, 7)	(29, 76, 3)	(76, 25, 7)	nan
(92, 29, 7)	(29, 76, 3)	(76, 25, 7)	nan
(92, 29, 7)	(29, 76, 3)	(76, 25, 7)	nan
(92, 29, 7)	(29, 86, 1)	(86, 25, 7)	nan
(92, 29, 7)	(29, 86, 1)	(86, 25, 7)	nan
(92, 29, 7)	(29, 86, 1)	(86, 25, 1)	nan
(92, 29, 7)	(29, 61, 7)	(61, 25, 7)	nan
(92, 29, 7)	(29, 61, 7)	(61, 25, 7)	nan
(92, 29, 7)	(29, 61, 7)	(61, 25, 2)	nan
(92, 40, 7)	(40, 25, 7)	nan
(92, 40, 7)	(40, 25, 5)	nan
(92, 40, 7)	(40, 30, 8)	(30, 25, 7)	nan
(92, 40, 7)	(40, 30, 8)	(30, 25, 2)	nan
(92, 40, 7)	(40, 30, 5)	(30, 25, 7)	nan
(92, 40, 7)	(40, 30, 5)	(30, 25, 2)	nan
(92, 40, 7)	(40, 36, 5)	(36, 25, 7)	nan
(92, 40, 7)	(40, 78, 0)	(78, 25, 7)	nan
