(68, 32, 8)	nan
(68, 32, 6)	nan
(68, 33, 8)	(33, 50, 3)	(50, 32, 8)	nan
(68, 33, 8)	(33, 50, 3)	(50, 32, 1)	nan
(68, 33, 8)	(33, 41, 1)	(41, 32, 7)	nan
(68, 33, 7)	(33, 50, 3)	(50, 32, 8)	nan
(68, 33, 7)	(33, 50, 3)	(50, 32, 1)	nan
(68, 33, 7)	(33, 41, 1)	(41, 32, 7)	nan
(68, 82, 7)	(82, 43, 4)	(43, 32, 8)	nan
(68, 82, 7)	(82, 62, 1)	(62, 32, 8)	nan
(68, 36, 7)	(36, 31, 8)	(31, 32, 0)	nan
(68, 36, 7)	(36, 31, 0)	(31, 32, 0)	nan
(68, 36, 7)	(36, 31, 0)	(31, 32, 0)	nan
(68, 36, 7)	(36, 62, 5)	(62, 32, 8)	nan
(68, 36, 7)	(36, 76, 7)	(76, 32, 8)	nan
(68, 36, 7)	(36, 76, 7)	(76, 32, 8)	nan
(68, 36, 7)	(36, 76, 7)	(76, 32, 0)	nan
(68, 36, 7)	(36, 67, 5)	(67, 32, 8)	nan
(68, 36, 7)	(36, 32, 5)	nan
