(61, 35, 8)	(35, 21, 5)	nan
(61, 35, 8)	(35, 21, 3)	nan
(61, 35, 8)	(35, 74, 5)	(74, 21, 5)	nan
(61, 35, 8)	(35, 74, 5)	(74, 21, 0)	nan
(61, 35, 8)	(35, 68, 7)	(68, 21, 5)	nan
(61, 35, 8)	(35, 68, 7)	(68, 21, 5)	nan
(61, 35, 8)	(35, 68, 7)	(68, 21, 7)	nan
(61, 35, 8)	(35, 68, 7)	(68, 21, 2)	nan
(61, 35, 8)	(35, 56, 1)	(56, 21, 5)	nan
(61, 35, 8)	(35, 30, 8)	(30, 21, 5)	nan
(61, 35, 8)	(35, 30, 8)	(30, 21, 3)	nan
(61, 35, 8)	(35, 52, 3)	(52, 21, 5)	nan
(61, 35, 8)	(35, 52, 3)	(52, 21, 5)	nan
(61, 35, 8)	(35, 52, 3)	(52, 21, 8)	nan
(61, 35, 8)	(35, 52, 3)	(52, 21, 4)	nan
(61, 35, 8)	(35, 75, 7)	(75, 21, 5)	nan
(61, 35, 8)	(35, 75, 7)	(75, 21, 5)	nan
(61, 35, 8)	(35, 75, 7)	(75, 21, 0)	nan
(61, 35, 8)	(35, 75, 7)	(75, 21, 4)	nan
(61, 35, 7)	(35, 21, 5)	nan
(61, 35, 7)	(35, 21, 3)	nan
(61, 35, 7)	(35, 74, 5)	(74, 21, 5)	nan
(61, 35, 7)	(35, 74, 5)	(74, 21, 0)	nan
(61, 35, 7)	(35, 68, 7)	(68, 21, 5)	nan
(61, 35, 7)	(35, 68, 7)	(68, 21, 5)	nan
(61, 35, 7)	(35, 68, 7)	(68, 21, 7)	nan
(61, 35, 7)	(35, 68, 7)	(68, 21, 2)	nan
(61, 35, 7)	(35, 56, 1)	(56, 21, 5)	nan
(61, 35, 7)	(35, 30, 8)	(30, 21, 5)	nan
(61, 35, 7)	(35, 30, 8)	(30, 21, 3)	nan
(61, 35, 7)	(35, 52, 3)	(52, 21, 5)	nan
(61, 35, 7)	(35, 52, 3)	(52, 21, 5)	nan
(61, 35, 7)	(35, 52, 3)	(52, 21, 8)	nan
(61, 35, 7)	(35, 52, 3)	(52, 21, 4)	nan
(61, 35, 7)	(35, 75, 7)	(75, 21, 5)	nan
(61, 35, 7)	(35, 75, 7)	(75, 21, 5)	nan
(61, 35, 7)	(35, 75, 7)	(75, 21, 0)	nan
(61, 35, 7)	(35, 75, 7)	(75, 21, 4)	nan
(61, 21, 5)	nan
(61, 34, 8)	(34, 21, 5)	nan
(61, 34, 8)	(34, 91, 1)	(91, 21, 5)	nan
(61, 34, 8)	(34, 91, 1)	(91, 21, 7)	nan
(61, 34, 8)	(34, 91, 1)	(91, 21, 1)	nan
(61, 34, 8)	(34, 67, 2)	(67, 21, 5)	nan
(61, 34, 8)	(34, 67, 2)	(67, 21, 6)	nan
(61, 34, 8)	(34, 59, 7)	(59, 21, 5)	nan
(61, 34, 8)	(34, 59, 3)	(59, 21, 5)	nan
(61, 34, 8)	(34, 59, 3)	(59, 21, 5)	nan
(61, 34, 8)	(34, 92, 1)	(92, 21, 5)	nan
(61, 34, 8)	(34, 92, 1)	(92, 21, 2)	nan
(61, 34, 8)	(34, 92, 5)	(92, 21, 5)	nan
