(85, 33, 8)	(33, 54, 2)	(54, 9, 1)	nan
(85, 33, 8)	(33, 50, 3)	(50, 9, 1)	nan
(85, 33, 8)	(33, 87, 3)	(87, 9, 1)	nan
(85, 33, 8)	(33, 41, 1)	(41, 9, 1)	nan
(85, 33, 8)	(33, 41, 1)	(41, 9, 1)	nan
(85, 33, 8)	(33, 84, 0)	(84, 9, 1)	nan
(85, 33, 4)	(33, 54, 2)	(54, 9, 1)	nan
(85, 33, 4)	(33, 50, 3)	(50, 9, 1)	nan
(85, 33, 4)	(33, 87, 3)	(87, 9, 1)	nan
(85, 33, 4)	(33, 41, 1)	(41, 9, 1)	nan
(85, 33, 4)	(33, 41, 1)	(41, 9, 1)	nan
(85, 33, 4)	(33, 84, 0)	(84, 9, 1)	nan
(85, 83, 3)	(83, 87, 0)	(87, 9, 1)	nan
(85, 83, 3)	(83, 49, 1)	(49, 9, 1)	nan
(85, 83, 3)	(83, 49, 1)	(49, 9, 1)	nan
(85, 83, 3)	(83, 78, 0)	(78, 9, 1)	nan
(85, 35, 1)	(35, 9, 1)	nan
(85, 35, 1)	(35, 9, 1)	nan
(85, 35, 1)	(35, 68, 7)	(68, 9, 1)	nan
(85, 35, 1)	(35, 88, 1)	(88, 9, 1)	nan
(85, 35, 1)	(35, 88, 1)	(88, 9, 0)	nan
(85, 37, 3)	(37, 31, 8)	(31, 9, 1)	nan
(85, 37, 3)	(37, 31, 8)	(31, 9, 1)	nan
(85, 37, 3)	(37, 31, 5)	(31, 9, 1)	nan
(85, 37, 3)	(37, 31, 0)	(31, 9, 1)	nan
(85, 37, 3)	(37, 60, 7)	(60, 9, 1)	nan
(85, 37, 3)	(37, 64, 8)	(64, 9, 1)	nan
