(60, 35, 8)	nan
(60, 32, 8)	(32, 29, 3)	(29, 35, 1)	nan
(60, 32, 8)	(32, 61, 1)	(61, 35, 8)	nan
(60, 32, 8)	(32, 61, 1)	(61, 35, 7)	nan
(60, 32, 8)	(32, 76, 7)	(76, 35, 8)	nan
(60, 32, 8)	(32, 76, 7)	(76, 35, 8)	nan
(60, 32, 8)	(32, 41, 3)	(41, 35, 8)	nan
(60, 36, 1)	(36, 31, 8)	(31, 35, 8)	nan
(60, 36, 1)	(36, 31, 0)	(31, 35, 8)	nan
(60, 36, 1)	(36, 31, 0)	(31, 35, 8)	nan
(60, 36, 1)	(36, 62, 5)	(62, 35, 8)	nan
(60, 36, 1)	(36, 58, 7)	(58, 35, 8)	nan
(60, 36, 1)	(36, 58, 7)	(58, 35, 2)	nan
(60, 36, 1)	(36, 76, 7)	(76, 35, 8)	nan
(60, 36, 1)	(36, 76, 7)	(76, 35, 8)	nan
(60, 36, 1)	(36, 55, 0)	(55, 35, 8)	nan
(60, 36, 1)	(36, 55, 0)	(55, 35, 8)	nan
(60, 36, 1)	(36, 55, 0)	(55, 35, 3)	nan
(60, 36, 1)	(36, 55, 0)	(55, 35, 5)	nan
(60, 36, 1)	(36, 29, 7)	(29, 35, 1)	nan
(60, 36, 1)	(36, 29, 8)	(29, 35, 1)	nan
(60, 79, 1)	(79, 74, 1)	(74, 35, 7)	nan
(60, 30, 8)	(30, 34, 8)	(34, 35, 8)	nan
(60, 30, 8)	(30, 85, 0)	(85, 35, 1)	nan
(60, 34, 6)	(34, 41, 7)	(41, 35, 8)	nan
(60, 34, 6)	(34, 35, 8)	nan
(60, 74, 1)	(74, 76, 5)	(76, 35, 8)	nan
(60, 74, 1)	(74, 76, 5)	(76, 35, 8)	nan
(60, 74, 1)	(74, 35, 7)	nan
(60, 74, 1)	(74, 29, 8)	(29, 35, 1)	nan
