(41, 1, 7)	nan
(41, 30, 8)	(30, 72, 4)	(72, 1, 0)	nan
(41, 30, 8)	(30, 60, 7)	(60, 1, 0)	nan
(41, 30, 8)	(30, 60, 0)	(60, 1, 0)	nan
(41, 30, 8)	(30, 75, 7)	(75, 1, 0)	nan
(41, 30, 8)	(30, 88, 5)	(88, 1, 0)	nan
(41, 30, 8)	(30, 85, 0)	(85, 1, 0)	nan
(41, 30, 8)	(30, 85, 0)	(85, 1, 0)	nan
(41, 30, 8)	(30, 85, 0)	(85, 1, 0)	nan
(41, 30, 1)	(30, 72, 4)	(72, 1, 0)	nan
(41, 30, 1)	(30, 60, 7)	(60, 1, 0)	nan
(41, 30, 1)	(30, 60, 0)	(60, 1, 0)	nan
(41, 30, 1)	(30, 75, 7)	(75, 1, 0)	nan
(41, 30, 1)	(30, 88, 5)	(88, 1, 0)	nan
(41, 30, 1)	(30, 85, 0)	(85, 1, 0)	nan
(41, 30, 1)	(30, 85, 0)	(85, 1, 0)	nan
(41, 30, 1)	(30, 85, 0)	(85, 1, 0)	nan
(41, 38, 7)	(38, 1, 0)	nan
(41, 38, 7)	(38, 1, 5)	nan
(41, 38, 7)	(38, 92, 2)	(92, 1, 0)	nan
(41, 32, 7)	(32, 1, 0)	nan
(41, 32, 7)	(32, 29, 3)	(29, 1, 0)	nan
(41, 32, 7)	(32, 61, 1)	(61, 1, 0)	nan
(41, 32, 7)	(32, 61, 1)	(61, 1, 0)	nan
(41, 32, 7)	(32, 51, 1)	(51, 1, 0)	nan
(41, 32, 7)	(32, 40, 5)	(40, 1, 0)	nan
(41, 32, 7)	(32, 40, 5)	(40, 1, 0)	nan
(41, 32, 7)	(32, 40, 5)	(40, 1, 1)	nan
(41, 32, 7)	(32, 40, 5)	(40, 1, 1)	nan
(41, 32, 7)	(32, 40, 5)	(40, 1, 1)	nan
(41, 82, 0)	(82, 43, 4)	(43, 1, 0)	nan
(41, 82, 0)	(82, 43, 4)	(43, 1, 5)	nan
(41, 82, 0)	(82, 38, 0)	(38, 1, 0)	nan
(41, 82, 0)	(82, 38, 0)	(38, 1, 5)	nan
(41, 82, 0)	(82, 62, 1)	(62, 1, 0)	nan
(41, 48, 5)	(48, 83, 7)	(83, 1, 0)	nan
(41, 48, 5)	(48, 83, 7)	(83, 1, 0)	nan
(41, 48, 5)	(48, 83, 7)	(83, 1, 1)	nan
(41, 48, 5)	(48, 71, 7)	(71, 1, 0)	nan
(41, 48, 5)	(48, 71, 7)	(71, 1, 0)	nan
(41, 48, 5)	(48, 88, 7)	(88, 1, 0)	nan
(41, 48, 5)	(48, 33, 0)	(33, 1, 0)	nan
(41, 48, 5)	(48, 33, 0)	(33, 1, 0)	nan
(41, 48, 5)	(48, 33, 0)	(33, 1, 3)	nan
(41, 48, 5)	(48, 38, 5)	(38, 1, 0)	nan
(41, 48, 5)	(48, 38, 5)	(38, 1, 5)	nan
(41, 48, 5)	(48, 85, 7)	(85, 1, 0)	nan
(41, 48, 5)	(48, 85, 7)	(85, 1, 0)	nan
(41, 48, 5)	(48, 85, 7)	(85, 1, 0)	nan
(41, 31, 8)	(31, 32, 0)	(32, 1, 0)	nan
