(73, 29, 8)	(29, 25, 7)	nan
(73, 29, 8)	(29, 25, 3)	nan
(73, 29, 8)	(29, 50, 5)	(50, 25, 7)	nan
(73, 29, 8)	(29, 50, 5)	(50, 25, 0)	nan
(73, 29, 8)	(29, 52, 7)	(52, 25, 7)	nan
(73, 29, 8)	(29, 52, 7)	(52, 25, 0)	nan
(73, 29, 8)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 8)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 8)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 8)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 8)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 8)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 8)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 8)	(29, 86, 1)	(86, 25, 7)	nan
(73, 29, 8)	(29, 86, 1)	(86, 25, 7)	nan
(73, 29, 8)	(29, 86, 1)	(86, 25, 1)	nan
(73, 29, 8)	(29, 61, 7)	(61, 25, 7)	nan
(73, 29, 8)	(29, 61, 7)	(61, 25, 7)	nan
(73, 29, 8)	(29, 61, 7)	(61, 25, 2)	nan
(73, 29, 8)	(29, 25, 7)	nan
(73, 29, 8)	(29, 25, 3)	nan
(73, 29, 8)	(29, 50, 5)	(50, 25, 7)	nan
(73, 29, 8)	(29, 50, 5)	(50, 25, 0)	nan
(73, 29, 8)	(29, 52, 7)	(52, 25, 7)	nan
(73, 29, 8)	(29, 52, 7)	(52, 25, 0)	nan
(73, 29, 8)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 8)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 8)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 8)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 8)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 8)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 8)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 8)	(29, 86, 1)	(86, 25, 7)	nan
(73, 29, 8)	(29, 86, 1)	(86, 25, 7)	nan
(73, 29, 8)	(29, 86, 1)	(86, 25, 1)	nan
(73, 29, 8)	(29, 61, 7)	(61, 25, 7)	nan
(73, 29, 8)	(29, 61, 7)	(61, 25, 7)	nan
(73, 29, 8)	(29, 61, 7)	(61, 25, 2)	nan
(73, 29, 4)	(29, 25, 7)	nan
(73, 29, 4)	(29, 25, 3)	nan
(73, 29, 4)	(29, 50, 5)	(50, 25, 7)	nan
(73, 29, 4)	(29, 50, 5)	(50, 25, 0)	nan
(73, 29, 4)	(29, 52, 7)	(52, 25, 7)	nan
(73, 29, 4)	(29, 52, 7)	(52, 25, 0)	nan
(73, 29, 4)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 4)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 4)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 4)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 4)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 4)	(29, 76, 3)	(76, 25, 7)	nan
(73, 29, 4)	(29, 76, 3)	(76, 25, 7)	nan
