(70, 34, 8)	(34, 6, 1)	nan
(70, 34, 8)	(34, 6, 6)	nan
(70, 34, 8)	(34, 91, 1)	(91, 6, 1)	nan
(70, 34, 8)	(34, 91, 1)	(91, 6, 1)	nan
(70, 34, 8)	(34, 91, 1)	(91, 6, 3)	nan
(70, 34, 8)	(34, 91, 1)	(91, 6, 6)	nan
(70, 34, 8)	(34, 67, 2)	(67, 6, 1)	nan
(70, 34, 8)	(34, 67, 2)	(67, 6, 5)	nan
(70, 34, 8)	(34, 92, 1)	(92, 6, 1)	nan
(70, 34, 8)	(34, 92, 1)	(92, 6, 3)	nan
(70, 34, 8)	(34, 92, 5)	(92, 6, 1)	nan
(70, 34, 8)	(34, 92, 5)	(92, 6, 3)	nan
(70, 34, 8)	(34, 41, 7)	(41, 6, 1)	nan
(70, 34, 8)	(34, 41, 7)	(41, 6, 1)	nan
(70, 34, 8)	(34, 41, 7)	(41, 6, 0)	nan
(70, 34, 8)	(34, 41, 7)	(41, 6, 2)	nan
(70, 34, 8)	(34, 35, 8)	(35, 6, 1)	nan
(70, 34, 8)	(34, 35, 8)	(35, 6, 1)	nan
(70, 34, 8)	(34, 6, 1)	nan
(70, 34, 8)	(34, 6, 6)	nan
(70, 34, 8)	(34, 91, 1)	(91, 6, 1)	nan
(70, 34, 8)	(34, 91, 1)	(91, 6, 1)	nan
(70, 34, 8)	(34, 91, 1)	(91, 6, 3)	nan
(70, 34, 8)	(34, 91, 1)	(91, 6, 6)	nan
(70, 34, 8)	(34, 67, 2)	(67, 6, 1)	nan
(70, 34, 8)	(34, 67, 2)	(67, 6, 5)	nan
(70, 34, 8)	(34, 92, 1)	(92, 6, 1)	nan
(70, 34, 8)	(34, 92, 1)	(92, 6, 3)	nan
(70, 34, 8)	(34, 92, 5)	(92, 6, 1)	nan
(70, 34, 8)	(34, 92, 5)	(92, 6, 3)	nan
(70, 34, 8)	(34, 41, 7)	(41, 6, 1)	nan
(70, 34, 8)	(34, 41, 7)	(41, 6, 1)	nan
(70, 34, 8)	(34, 41, 7)	(41, 6, 0)	nan
(70, 34, 8)	(34, 41, 7)	(41, 6, 2)	nan
(70, 34, 8)	(34, 35, 8)	(35, 6, 1)	nan
(70, 34, 8)	(34, 35, 8)	(35, 6, 1)	nan
(70, 34, 7)	(34, 6, 1)	nan
(70, 34, 7)	(34, 6, 6)	nan
(70, 34, 7)	(34, 91, 1)	(91, 6, 1)	nan
(70, 34, 7)	(34, 91, 1)	(91, 6, 1)	nan
(70, 34, 7)	(34, 91, 1)	(91, 6, 3)	nan
(70, 34, 7)	(34, 91, 1)	(91, 6, 6)	nan
(70, 34, 7)	(34, 67, 2)	(67, 6, 1)	nan
(70, 34, 7)	(34, 67, 2)	(67, 6, 5)	nan
(70, 34, 7)	(34, 92, 1)	(92, 6, 1)	nan
(70, 34, 7)	(34, 92, 1)	(92, 6, 3)	nan
(70, 34, 7)	(34, 92, 5)	(92, 6, 1)	nan
(70, 34, 7)	(34, 92, 5)	(92, 6, 3)	nan
(70, 34, 7)	(34, 41, 7)	(41, 6, 1)	nan
(70, 34, 7)	(34, 41, 7)	(41, 6, 1)	nan
(70, 34, 7)	(34, 41, 7)	(41, 6, 0)	nan
