(49, 41, 2)	(41, 25, 7)	nan
(49, 41, 2)	(41, 30, 8)	(30, 25, 7)	nan
(49, 41, 2)	(41, 30, 8)	(30, 25, 2)	nan
(49, 41, 2)	(41, 30, 1)	(30, 25, 7)	nan
(49, 41, 2)	(41, 30, 1)	(30, 25, 2)	nan
(49, 41, 2)	(41, 38, 7)	(38, 25, 7)	nan
(49, 41, 2)	(41, 38, 7)	(38, 25, 2)	nan
(49, 41, 2)	(41, 32, 7)	(32, 25, 7)	nan
(49, 41, 2)	(41, 32, 7)	(32, 25, 7)	nan
(49, 41, 2)	(41, 32, 7)	(32, 25, 6)	nan
(49, 41, 2)	(41, 32, 7)	(32, 25, 0)	nan
(49, 41, 2)	(41, 82, 0)	(82, 25, 7)	nan
(49, 41, 2)	(41, 82, 0)	(82, 25, 7)	nan
(49, 41, 2)	(41, 82, 0)	(82, 25, 7)	nan
(49, 41, 2)	(41, 48, 5)	(48, 25, 7)	nan
(49, 41, 2)	(41, 48, 5)	(48, 25, 7)	nan
(49, 41, 2)	(41, 31, 8)	(31, 25, 7)	nan
(49, 41, 2)	(41, 31, 8)	(31, 25, 7)	nan
(49, 41, 2)	(41, 31, 8)	(31, 25, 5)	nan
(49, 41, 2)	(41, 67, 7)	(67, 25, 7)	nan
(49, 41, 2)	(41, 67, 7)	(67, 25, 8)	nan
(49, 41, 2)	(41, 29, 5)	(29, 25, 7)	nan
(49, 41, 2)	(41, 29, 5)	(29, 25, 3)	nan
(49, 41, 2)	(41, 76, 0)	(76, 25, 7)	nan
(49, 41, 2)	(41, 76, 0)	(76, 25, 7)	nan
(49, 41, 2)	(41, 76, 0)	(76, 25, 7)	nan
(49, 41, 2)	(41, 76, 0)	(76, 25, 7)	nan
(49, 41, 2)	(41, 76, 0)	(76, 25, 7)	nan
(49, 41, 2)	(41, 76, 0)	(76, 25, 7)	nan
(49, 41, 2)	(41, 76, 0)	(76, 25, 7)	nan
(49, 41, 2)	(41, 45, 0)	(45, 25, 7)	nan
(49, 41, 2)	(41, 45, 0)	(45, 25, 7)	nan
(49, 41, 2)	(41, 45, 0)	(45, 25, 4)	nan
(49, 41, 2)	(41, 45, 0)	(45, 25, 5)	nan
(49, 58, 3)	(58, 25, 7)	nan
(49, 58, 3)	(58, 90, 3)	(90, 25, 7)	nan
(49, 58, 3)	(58, 54, 7)	(54, 25, 4)	nan
(49, 58, 3)	(58, 44, 1)	(44, 25, 7)	nan
(49, 58, 3)	(58, 44, 1)	(44, 25, 4)	nan
(49, 58, 3)	(58, 59, 3)	(59, 25, 7)	nan
(49, 58, 3)	(58, 59, 3)	(59, 25, 7)	nan
(49, 58, 3)	(58, 59, 3)	(59, 25, 6)	nan
(49, 58, 3)	(58, 66, 7)	(66, 25, 7)	nan
(49, 58, 3)	(58, 66, 7)	(66, 25, 7)	nan
(49, 58, 3)	(58, 66, 7)	(66, 25, 6)	nan
(49, 58, 3)	(58, 71, 5)	(71, 25, 7)	nan
(49, 58, 3)	(58, 71, 5)	(71, 25, 7)	nan
(49, 58, 3)	(58, 71, 5)	(71, 25, 8)	nan
(49, 58, 3)	(58, 68, 2)	(68, 25, 7)	nan
(49, 58, 3)	(58, 68, 2)	(68, 25, 7)	nan
