(37, 31, 8)	(31, 11, 2)	nan
(37, 31, 8)	(31, 11, 5)	nan
(37, 31, 8)	(31, 32, 0)	(32, 11, 2)	nan
(37, 31, 8)	(31, 36, 7)	(36, 11, 2)	nan
(37, 31, 8)	(31, 36, 7)	(36, 11, 2)	nan
(37, 31, 8)	(31, 36, 7)	(36, 11, 8)	nan
(37, 31, 8)	(31, 35, 8)	(35, 11, 2)	nan
(37, 31, 8)	(31, 35, 8)	(35, 11, 8)	nan
(37, 31, 8)	(31, 29, 5)	(29, 11, 2)	nan
(37, 31, 8)	(31, 29, 5)	(29, 11, 2)	nan
(37, 31, 8)	(31, 29, 5)	(29, 11, 7)	nan
(37, 31, 8)	(31, 30, 8)	(30, 11, 2)	nan
(37, 31, 8)	(31, 55, 5)	(55, 11, 2)	nan
(37, 31, 8)	(31, 55, 5)	(55, 11, 5)	nan
(37, 31, 8)	(31, 69, 7)	(69, 11, 2)	nan
(37, 31, 8)	(31, 69, 7)	(69, 11, 2)	nan
(37, 31, 8)	(31, 69, 7)	(69, 11, 8)	nan
(37, 31, 8)	(31, 11, 2)	nan
(37, 31, 8)	(31, 11, 5)	nan
(37, 31, 8)	(31, 32, 0)	(32, 11, 2)	nan
(37, 31, 8)	(31, 36, 7)	(36, 11, 2)	nan
(37, 31, 8)	(31, 36, 7)	(36, 11, 2)	nan
(37, 31, 8)	(31, 36, 7)	(36, 11, 8)	nan
(37, 31, 8)	(31, 35, 8)	(35, 11, 2)	nan
(37, 31, 8)	(31, 35, 8)	(35, 11, 8)	nan
(37, 31, 8)	(31, 29, 5)	(29, 11, 2)	nan
(37, 31, 8)	(31, 29, 5)	(29, 11, 2)	nan
(37, 31, 8)	(31, 29, 5)	(29, 11, 7)	nan
(37, 31, 8)	(31, 30, 8)	(30, 11, 2)	nan
(37, 31, 8)	(31, 55, 5)	(55, 11, 2)	nan
(37, 31, 8)	(31, 55, 5)	(55, 11, 5)	nan
(37, 31, 8)	(31, 69, 7)	(69, 11, 2)	nan
(37, 31, 8)	(31, 69, 7)	(69, 11, 2)	nan
(37, 31, 8)	(31, 69, 7)	(69, 11, 8)	nan
(37, 31, 5)	(31, 11, 2)	nan
(37, 31, 5)	(31, 11, 5)	nan
(37, 31, 5)	(31, 32, 0)	(32, 11, 2)	nan
(37, 31, 5)	(31, 36, 7)	(36, 11, 2)	nan
(37, 31, 5)	(31, 36, 7)	(36, 11, 2)	nan
(37, 31, 5)	(31, 36, 7)	(36, 11, 8)	nan
(37, 31, 5)	(31, 35, 8)	(35, 11, 2)	nan
(37, 31, 5)	(31, 35, 8)	(35, 11, 8)	nan
(37, 31, 5)	(31, 29, 5)	(29, 11, 2)	nan
(37, 31, 5)	(31, 29, 5)	(29, 11, 2)	nan
(37, 31, 5)	(31, 29, 5)	(29, 11, 7)	nan
(37, 31, 5)	(31, 30, 8)	(30, 11, 2)	nan
(37, 31, 5)	(31, 55, 5)	(55, 11, 2)	nan
(37, 31, 5)	(31, 55, 5)	(55, 11, 5)	nan
(37, 31, 5)	(31, 69, 7)	(69, 11, 2)	nan
(37, 31, 5)	(31, 69, 7)	(69, 11, 2)	nan
(37, 31, 5)	(31, 69, 7)	(69, 11, 8)	nan
