(84, 33, 8)	(33, 11, 2)	nan
(84, 33, 8)	(33, 54, 2)	(54, 11, 2)	nan
(84, 33, 8)	(33, 54, 2)	(54, 11, 2)	nan
(84, 33, 8)	(33, 54, 2)	(54, 11, 7)	nan
(84, 33, 8)	(33, 74, 0)	(74, 11, 2)	nan
(84, 33, 8)	(33, 74, 0)	(74, 11, 7)	nan
(84, 33, 8)	(33, 74, 0)	(74, 11, 3)	nan
(84, 33, 8)	(33, 87, 3)	(87, 11, 2)	nan
(84, 33, 8)	(33, 87, 3)	(87, 11, 2)	nan
(84, 33, 8)	(33, 87, 3)	(87, 11, 2)	nan
(84, 33, 8)	(33, 87, 3)	(87, 11, 2)	nan
(84, 33, 8)	(33, 87, 3)	(87, 11, 2)	nan
(84, 33, 8)	(33, 41, 1)	(41, 11, 2)	nan
(84, 33, 8)	(33, 41, 1)	(41, 11, 2)	nan
(84, 33, 8)	(33, 41, 1)	(41, 11, 5)	nan
(84, 33, 8)	(33, 41, 1)	(41, 11, 5)	nan
(84, 33, 8)	(33, 29, 2)	(29, 11, 2)	nan
(84, 33, 8)	(33, 29, 2)	(29, 11, 2)	nan
(84, 33, 8)	(33, 29, 2)	(29, 11, 7)	nan
(84, 33, 3)	(33, 11, 2)	nan
(84, 33, 3)	(33, 54, 2)	(54, 11, 2)	nan
(84, 33, 3)	(33, 54, 2)	(54, 11, 2)	nan
(84, 33, 3)	(33, 54, 2)	(54, 11, 7)	nan
(84, 33, 3)	(33, 74, 0)	(74, 11, 2)	nan
(84, 33, 3)	(33, 74, 0)	(74, 11, 7)	nan
(84, 33, 3)	(33, 74, 0)	(74, 11, 3)	nan
(84, 33, 3)	(33, 87, 3)	(87, 11, 2)	nan
(84, 33, 3)	(33, 87, 3)	(87, 11, 2)	nan
(84, 33, 3)	(33, 87, 3)	(87, 11, 2)	nan
(84, 33, 3)	(33, 87, 3)	(87, 11, 2)	nan
(84, 33, 3)	(33, 87, 3)	(87, 11, 2)	nan
(84, 33, 3)	(33, 41, 1)	(41, 11, 2)	nan
(84, 33, 3)	(33, 41, 1)	(41, 11, 2)	nan
(84, 33, 3)	(33, 41, 1)	(41, 11, 5)	nan
(84, 33, 3)	(33, 41, 1)	(41, 11, 5)	nan
(84, 33, 3)	(33, 29, 2)	(29, 11, 2)	nan
(84, 33, 3)	(33, 29, 2)	(29, 11, 2)	nan
(84, 33, 3)	(33, 29, 2)	(29, 11, 7)	nan
(84, 30, 8)	(30, 11, 2)	nan
(84, 30, 8)	(30, 72, 4)	(72, 11, 2)	nan
(84, 30, 8)	(30, 60, 7)	(60, 11, 2)	nan
(84, 30, 8)	(30, 60, 0)	(60, 11, 2)	nan
(84, 30, 8)	(30, 75, 7)	(75, 11, 2)	nan
(84, 30, 8)	(30, 75, 7)	(75, 11, 3)	nan
(84, 30, 8)	(30, 88, 5)	(88, 11, 2)	nan
(84, 30, 8)	(30, 88, 5)	(88, 11, 1)	nan
(84, 30, 8)	(30, 34, 8)	(34, 11, 2)	nan
(84, 30, 8)	(30, 34, 8)	(34, 11, 8)	nan
(84, 30, 8)	(30, 85, 0)	(85, 11, 2)	nan
(84, 30, 8)	(30, 85, 0)	(85, 11, 5)	nan
(84, 30, 6)	(30, 11, 2)	nan
