(76, 32, 8)	(32, 0, 0)	nan
(76, 32, 8)	(32, 29, 3)	(29, 0, 0)	nan
(76, 32, 8)	(32, 29, 3)	(29, 0, 5)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 61, 1)	(61, 0, 0)	nan
(76, 32, 8)	(32, 61, 1)	(61, 0, 5)	nan
(76, 32, 8)	(32, 41, 3)	(41, 0, 0)	nan
(76, 32, 8)	(32, 41, 3)	(41, 0, 0)	nan
(76, 32, 8)	(32, 41, 3)	(41, 0, 1)	nan
(76, 32, 8)	(32, 41, 3)	(41, 0, 3)	nan
(76, 32, 8)	(32, 40, 5)	(40, 0, 0)	nan
(76, 32, 8)	(32, 0, 0)	nan
(76, 32, 8)	(32, 29, 3)	(29, 0, 0)	nan
(76, 32, 8)	(32, 29, 3)	(29, 0, 5)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 86, 7)	(86, 0, 0)	nan
(76, 32, 8)	(32, 61, 1)	(61, 0, 0)	nan
