(87, 19, 4)	nan
(87, 34, 8)	(34, 19, 4)	nan
(87, 34, 8)	(34, 19, 3)	nan
(87, 34, 8)	(34, 91, 1)	(91, 19, 1)	nan
(87, 34, 8)	(34, 67, 2)	(67, 19, 4)	nan
(87, 34, 8)	(34, 70, 3)	(70, 19, 4)	nan
(87, 34, 8)	(34, 70, 3)	(70, 19, 7)	nan
(87, 34, 8)	(34, 92, 1)	(92, 19, 4)	nan
(87, 34, 8)	(34, 92, 1)	(92, 19, 6)	nan
(87, 34, 8)	(34, 92, 5)	(92, 19, 4)	nan
(87, 34, 8)	(34, 92, 5)	(92, 19, 6)	nan
(87, 34, 8)	(34, 41, 7)	(41, 19, 4)	nan
(87, 34, 8)	(34, 41, 7)	(41, 19, 3)	nan
(87, 34, 8)	(34, 35, 8)	(35, 19, 4)	nan
(87, 34, 8)	(34, 35, 8)	(35, 19, 7)	nan
(87, 34, 7)	(34, 19, 4)	nan
(87, 34, 7)	(34, 19, 3)	nan
(87, 34, 7)	(34, 91, 1)	(91, 19, 1)	nan
(87, 34, 7)	(34, 67, 2)	(67, 19, 4)	nan
(87, 34, 7)	(34, 70, 3)	(70, 19, 4)	nan
(87, 34, 7)	(34, 70, 3)	(70, 19, 7)	nan
(87, 34, 7)	(34, 92, 1)	(92, 19, 4)	nan
(87, 34, 7)	(34, 92, 1)	(92, 19, 6)	nan
(87, 34, 7)	(34, 92, 5)	(92, 19, 4)	nan
(87, 34, 7)	(34, 92, 5)	(92, 19, 6)	nan
(87, 34, 7)	(34, 41, 7)	(41, 19, 4)	nan
(87, 34, 7)	(34, 41, 7)	(41, 19, 3)	nan
(87, 34, 7)	(34, 35, 8)	(35, 19, 4)	nan
(87, 34, 7)	(34, 35, 8)	(35, 19, 7)	nan
(87, 44, 5)	(44, 30, 8)	(30, 19, 4)	nan
(87, 44, 5)	(44, 29, 8)	(29, 19, 4)	nan
(87, 44, 5)	(44, 29, 8)	(29, 19, 8)	nan
(87, 44, 5)	(44, 63, 0)	(63, 19, 4)	nan
(87, 44, 5)	(44, 63, 0)	(63, 19, 4)	nan
(87, 44, 5)	(44, 63, 0)	(63, 19, 5)	nan
(87, 44, 5)	(44, 63, 0)	(63, 19, 4)	nan
(87, 44, 5)	(44, 63, 0)	(63, 19, 4)	nan
(87, 44, 5)	(44, 74, 7)	(74, 19, 4)	nan
(87, 44, 5)	(44, 74, 7)	(74, 19, 4)	nan
(87, 44, 5)	(44, 74, 7)	(74, 19, 0)	nan
(87, 44, 5)	(44, 74, 7)	(74, 19, 5)	nan
(87, 44, 5)	(44, 74, 7)	(74, 19, 1)	nan
(87, 44, 5)	(44, 74, 7)	(74, 19, 7)	nan
(87, 59, 4)	(59, 29, 3)	(29, 19, 4)	nan
(87, 59, 4)	(59, 29, 3)	(29, 19, 8)	nan
(87, 59, 4)	(59, 77, 3)	(77, 19, 4)	nan
(87, 59, 4)	(59, 47, 5)	(47, 19, 4)	nan
(87, 59, 4)	(59, 47, 5)	(47, 19, 0)	nan
(87, 59, 4)	(59, 47, 2)	(47, 19, 4)	nan
(87, 59, 4)	(59, 47, 2)	(47, 19, 0)	nan
(87, 59, 4)	(59, 81, 3)	(81, 19, 4)	nan
