(48, 30, 8)	(30, 0, 0)	nan
(48, 30, 8)	(30, 0, 4)	nan
(48, 30, 8)	(30, 72, 4)	(72, 0, 0)	nan
(48, 30, 8)	(30, 72, 4)	(72, 0, 0)	nan
(48, 30, 8)	(30, 72, 4)	(72, 0, 7)	nan
(48, 30, 8)	(30, 72, 4)	(72, 0, 4)	nan
(48, 30, 8)	(30, 60, 7)	(60, 0, 0)	nan
(48, 30, 8)	(30, 60, 0)	(60, 0, 0)	nan
(48, 30, 8)	(30, 75, 7)	(75, 0, 0)	nan
(48, 30, 8)	(30, 75, 7)	(75, 0, 2)	nan
(48, 30, 8)	(30, 88, 5)	(88, 0, 0)	nan
(48, 30, 8)	(30, 88, 5)	(88, 0, 3)	nan
(48, 30, 8)	(30, 88, 5)	(88, 0, 7)	nan
(48, 30, 8)	(30, 34, 8)	(34, 0, 0)	nan
(48, 30, 8)	(30, 34, 8)	(34, 0, 2)	nan
(48, 30, 8)	(30, 85, 0)	(85, 0, 0)	nan
(48, 30, 8)	(30, 85, 0)	(85, 0, 6)	nan
(48, 0, 0)	nan
(48, 0, 6)	nan
(48, 83, 7)	(83, 0, 0)	nan
(48, 83, 7)	(83, 0, 8)	nan
(48, 83, 7)	(83, 29, 8)	(29, 0, 0)	nan
(48, 83, 7)	(83, 29, 8)	(29, 0, 5)	nan
(48, 83, 7)	(83, 29, 2)	(29, 0, 0)	nan
(48, 83, 7)	(83, 29, 2)	(29, 0, 5)	nan
(48, 83, 7)	(83, 87, 0)	(87, 0, 0)	nan
(48, 83, 7)	(83, 87, 0)	(87, 0, 1)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 82, 1)	(82, 0, 0)	nan
(48, 83, 7)	(83, 76, 3)	(76, 0, 0)	nan
(48, 83, 7)	(83, 85, 0)	(85, 0, 0)	nan
(48, 83, 7)	(83, 85, 0)	(85, 0, 6)	nan
(48, 83, 7)	(83, 78, 0)	(78, 0, 0)	nan
(48, 83, 7)	(83, 78, 0)	(78, 0, 6)	nan
(48, 71, 7)	(71, 34, 8)	(34, 0, 0)	nan
(48, 71, 7)	(71, 34, 8)	(34, 0, 2)	nan
(48, 71, 7)	(71, 34, 8)	(34, 0, 0)	nan
(48, 71, 7)	(71, 34, 8)	(34, 0, 2)	nan
