(61, 35, 8)	(35, 68, 7)	(68, 32, 8)	nan
(61, 35, 8)	(35, 68, 7)	(68, 32, 8)	nan
(61, 35, 8)	(35, 68, 7)	(68, 32, 6)	nan
(61, 35, 7)	(35, 68, 7)	(68, 32, 8)	nan
(61, 35, 7)	(35, 68, 7)	(68, 32, 8)	nan
(61, 35, 7)	(35, 68, 7)	(68, 32, 6)	nan
(61, 34, 8)	(34, 67, 2)	(67, 32, 8)	nan
(61, 34, 8)	(34, 41, 7)	(41, 32, 7)	nan
(61, 36, 3)	(36, 31, 8)	(31, 32, 0)	nan
(61, 36, 3)	(36, 31, 0)	(31, 32, 0)	nan
(61, 36, 3)	(36, 31, 0)	(31, 32, 0)	nan
(61, 36, 3)	(36, 62, 5)	(62, 32, 8)	nan
(61, 36, 3)	(36, 76, 7)	(76, 32, 8)	nan
(61, 36, 3)	(36, 76, 7)	(76, 32, 8)	nan
(61, 36, 3)	(36, 76, 7)	(76, 32, 0)	nan
(61, 36, 3)	(36, 67, 5)	(67, 32, 8)	nan
(61, 36, 3)	(36, 32, 5)	nan
(61, 36, 1)	(36, 31, 8)	(31, 32, 0)	nan
(61, 36, 1)	(36, 31, 0)	(31, 32, 0)	nan
(61, 36, 1)	(36, 31, 0)	(31, 32, 0)	nan
(61, 36, 1)	(36, 62, 5)	(62, 32, 8)	nan
(61, 36, 1)	(36, 76, 7)	(76, 32, 8)	nan
(61, 36, 1)	(36, 76, 7)	(76, 32, 8)	nan
(61, 36, 1)	(36, 76, 7)	(76, 32, 0)	nan
(61, 36, 1)	(36, 67, 5)	(67, 32, 8)	nan
(61, 36, 1)	(36, 32, 5)	nan
(61, 69, 7)	(69, 36, 5)	(36, 32, 5)	nan
(61, 43, 5)	(43, 32, 8)	nan
(61, 43, 5)	(43, 62, 5)	(62, 32, 8)	nan
(61, 45, 7)	(45, 76, 7)	(76, 32, 8)	nan
(61, 45, 7)	(45, 76, 7)	(76, 32, 8)	nan
(61, 45, 7)	(45, 76, 7)	(76, 32, 0)	nan
(61, 45, 7)	(45, 37, 0)	(37, 32, 8)	nan
(61, 45, 7)	(45, 62, 1)	(62, 32, 8)	nan
