(34, 19, 3)	nan
(34, 91, 1)	(91, 39, 3)	(39, 19, 0)	nan
(34, 91, 1)	(91, 49, 7)	(49, 19, 4)	nan
(34, 91, 1)	(91, 74, 7)	(74, 19, 4)	nan
(34, 91, 1)	(91, 74, 7)	(74, 19, 4)	nan
(34, 91, 1)	(91, 74, 7)	(74, 19, 0)	nan
(34, 91, 1)	(91, 74, 7)	(74, 19, 5)	nan
(34, 91, 1)	(91, 74, 7)	(74, 19, 1)	nan
(34, 91, 1)	(91, 74, 7)	(74, 19, 7)	nan
(34, 91, 1)	(91, 19, 1)	nan
(34, 67, 2)	(67, 32, 8)	(32, 19, 4)	nan
(34, 67, 2)	(67, 32, 8)	(32, 19, 3)	nan
(34, 67, 2)	(67, 19, 4)	nan
(34, 67, 2)	(67, 53, 7)	(53, 19, 7)	nan
(34, 67, 2)	(67, 48, 8)	(48, 19, 4)	nan
(34, 67, 2)	(67, 48, 8)	(48, 19, 4)	nan
(34, 67, 2)	(67, 88, 5)	(88, 19, 4)	nan
(34, 67, 2)	(67, 88, 5)	(88, 19, 0)	nan
(34, 67, 2)	(67, 77, 7)	(77, 19, 4)	nan
(34, 67, 2)	(67, 52, 7)	(52, 19, 4)	nan
(34, 67, 2)	(67, 52, 7)	(52, 19, 2)	nan
(34, 67, 2)	(67, 30, 8)	(30, 19, 4)	nan
(34, 59, 7)	(59, 29, 3)	(29, 19, 4)	nan
(34, 59, 7)	(59, 29, 3)	(29, 19, 8)	nan
(34, 59, 7)	(59, 77, 3)	(77, 19, 4)	nan
(34, 59, 7)	(59, 47, 5)	(47, 19, 4)	nan
(34, 59, 7)	(59, 47, 5)	(47, 19, 0)	nan
(34, 59, 7)	(59, 47, 2)	(47, 19, 4)	nan
(34, 59, 7)	(59, 47, 2)	(47, 19, 0)	nan
(34, 59, 7)	(59, 81, 3)	(81, 19, 4)	nan
(34, 59, 7)	(59, 81, 3)	(81, 19, 4)	nan
(34, 59, 7)	(59, 46, 7)	(46, 19, 4)	nan
(34, 59, 7)	(59, 46, 7)	(46, 19, 1)	nan
(34, 59, 7)	(59, 46, 7)	(46, 19, 4)	nan
(34, 59, 7)	(59, 46, 7)	(46, 19, 1)	nan
(34, 59, 7)	(59, 46, 1)	(46, 19, 4)	nan
(34, 59, 7)	(59, 46, 1)	(46, 19, 1)	nan
(34, 59, 3)	(59, 29, 3)	(29, 19, 4)	nan
(34, 59, 3)	(59, 29, 3)	(29, 19, 8)	nan
(34, 59, 3)	(59, 77, 3)	(77, 19, 4)	nan
(34, 59, 3)	(59, 47, 5)	(47, 19, 4)	nan
(34, 59, 3)	(59, 47, 5)	(47, 19, 0)	nan
(34, 59, 3)	(59, 47, 2)	(47, 19, 4)	nan
(34, 59, 3)	(59, 47, 2)	(47, 19, 0)	nan
(34, 59, 3)	(59, 81, 3)	(81, 19, 4)	nan
(34, 59, 3)	(59, 81, 3)	(81, 19, 4)	nan
(34, 59, 3)	(59, 46, 7)	(46, 19, 4)	nan
(34, 59, 3)	(59, 46, 7)	(46, 19, 1)	nan
(34, 59, 3)	(59, 46, 7)	(46, 19, 4)	nan
(34, 59, 3)	(59, 46, 7)	(46, 19, 1)	nan
