(41, 8, 5)	nan
(41, 30, 8)	(30, 72, 4)	(72, 8, 1)	nan
(41, 30, 8)	(30, 72, 4)	(72, 8, 7)	nan
(41, 30, 8)	(30, 72, 4)	(72, 8, 2)	nan
(41, 30, 8)	(30, 60, 7)	(60, 8, 1)	nan
(41, 30, 8)	(30, 60, 7)	(60, 8, 8)	nan
(41, 30, 8)	(30, 60, 0)	(60, 8, 1)	nan
(41, 30, 8)	(30, 60, 0)	(60, 8, 8)	nan
(41, 30, 8)	(30, 75, 7)	(75, 8, 1)	nan
(41, 30, 8)	(30, 75, 7)	(75, 8, 4)	nan
(41, 30, 8)	(30, 88, 5)	(88, 8, 1)	nan
(41, 30, 8)	(30, 88, 5)	(88, 8, 1)	nan
(41, 30, 8)	(30, 34, 8)	(34, 8, 1)	nan
(41, 30, 8)	(30, 34, 8)	(34, 8, 1)	nan
(41, 30, 8)	(30, 34, 8)	(34, 8, 2)	nan
(41, 30, 8)	(30, 34, 8)	(34, 8, 4)	nan
(41, 30, 8)	(30, 85, 0)	(85, 8, 1)	nan
(41, 30, 8)	(30, 85, 0)	(85, 8, 5)	nan
(41, 30, 1)	(30, 72, 4)	(72, 8, 1)	nan
(41, 30, 1)	(30, 72, 4)	(72, 8, 7)	nan
(41, 30, 1)	(30, 72, 4)	(72, 8, 2)	nan
(41, 30, 1)	(30, 60, 7)	(60, 8, 1)	nan
(41, 30, 1)	(30, 60, 7)	(60, 8, 8)	nan
(41, 30, 1)	(30, 60, 0)	(60, 8, 1)	nan
(41, 30, 1)	(30, 60, 0)	(60, 8, 8)	nan
(41, 30, 1)	(30, 75, 7)	(75, 8, 1)	nan
(41, 30, 1)	(30, 75, 7)	(75, 8, 4)	nan
(41, 30, 1)	(30, 88, 5)	(88, 8, 1)	nan
(41, 30, 1)	(30, 88, 5)	(88, 8, 1)	nan
(41, 30, 1)	(30, 34, 8)	(34, 8, 1)	nan
(41, 30, 1)	(30, 34, 8)	(34, 8, 1)	nan
(41, 30, 1)	(30, 34, 8)	(34, 8, 2)	nan
(41, 30, 1)	(30, 34, 8)	(34, 8, 4)	nan
(41, 30, 1)	(30, 85, 0)	(85, 8, 1)	nan
(41, 30, 1)	(30, 85, 0)	(85, 8, 5)	nan
(41, 38, 7)	(38, 48, 0)	(48, 8, 1)	nan
(41, 38, 7)	(38, 48, 0)	(48, 8, 0)	nan
(41, 38, 7)	(38, 82, 2)	(82, 8, 1)	nan
(41, 32, 7)	(32, 8, 1)	nan
(41, 32, 7)	(32, 8, 1)	nan
(41, 32, 7)	(32, 8, 5)	nan
(41, 32, 7)	(32, 29, 3)	(29, 8, 1)	nan
(41, 32, 7)	(32, 61, 1)	(61, 8, 1)	nan
(41, 32, 7)	(32, 61, 1)	(61, 8, 1)	nan
(41, 32, 7)	(32, 61, 1)	(61, 8, 3)	nan
(41, 32, 7)	(32, 61, 1)	(61, 8, 0)	nan
(41, 32, 7)	(32, 76, 7)	(76, 8, 1)	nan
(41, 32, 7)	(32, 76, 7)	(76, 8, 1)	nan
(41, 32, 7)	(32, 40, 5)	(40, 8, 1)	nan
(41, 32, 7)	(32, 40, 5)	(40, 8, 3)	nan
