(69, 34, 8)	(34, 91, 1)	(91, 25, 7)	nan
(69, 34, 8)	(34, 91, 1)	(91, 25, 0)	nan
(69, 34, 8)	(34, 67, 2)	(67, 25, 7)	nan
(69, 34, 8)	(34, 67, 2)	(67, 25, 8)	nan
(69, 34, 8)	(34, 59, 7)	(59, 25, 7)	nan
(69, 34, 8)	(34, 59, 7)	(59, 25, 7)	nan
(69, 34, 8)	(34, 59, 7)	(59, 25, 6)	nan
(69, 34, 8)	(34, 59, 3)	(59, 25, 7)	nan
(69, 34, 8)	(34, 59, 3)	(59, 25, 7)	nan
(69, 34, 8)	(34, 59, 3)	(59, 25, 6)	nan
(69, 34, 8)	(34, 59, 3)	(59, 25, 7)	nan
(69, 34, 8)	(34, 59, 3)	(59, 25, 7)	nan
(69, 34, 8)	(34, 59, 3)	(59, 25, 6)	nan
(69, 34, 8)	(34, 92, 1)	(92, 25, 7)	nan
(69, 34, 8)	(34, 92, 1)	(92, 25, 7)	nan
(69, 34, 8)	(34, 92, 1)	(92, 25, 0)	nan
(69, 34, 8)	(34, 92, 5)	(92, 25, 7)	nan
(69, 34, 8)	(34, 92, 5)	(92, 25, 7)	nan
(69, 34, 8)	(34, 92, 5)	(92, 25, 0)	nan
(69, 34, 8)	(34, 41, 7)	(41, 25, 7)	nan
(69, 34, 8)	(34, 33, 8)	(33, 25, 5)	nan
(69, 34, 8)	(34, 91, 1)	(91, 25, 7)	nan
(69, 34, 8)	(34, 91, 1)	(91, 25, 0)	nan
(69, 34, 8)	(34, 67, 2)	(67, 25, 7)	nan
(69, 34, 8)	(34, 67, 2)	(67, 25, 8)	nan
(69, 34, 8)	(34, 59, 7)	(59, 25, 7)	nan
(69, 34, 8)	(34, 59, 7)	(59, 25, 7)	nan
(69, 34, 8)	(34, 59, 7)	(59, 25, 6)	nan
(69, 34, 8)	(34, 59, 3)	(59, 25, 7)	nan
(69, 34, 8)	(34, 59, 3)	(59, 25, 7)	nan
(69, 34, 8)	(34, 59, 3)	(59, 25, 6)	nan
(69, 34, 8)	(34, 59, 3)	(59, 25, 7)	nan
(69, 34, 8)	(34, 59, 3)	(59, 25, 7)	nan
(69, 34, 8)	(34, 59, 3)	(59, 25, 6)	nan
(69, 34, 8)	(34, 92, 1)	(92, 25, 7)	nan
(69, 34, 8)	(34, 92, 1)	(92, 25, 7)	nan
(69, 34, 8)	(34, 92, 1)	(92, 25, 0)	nan
(69, 34, 8)	(34, 92, 5)	(92, 25, 7)	nan
(69, 34, 8)	(34, 92, 5)	(92, 25, 7)	nan
(69, 34, 8)	(34, 92, 5)	(92, 25, 0)	nan
(69, 34, 8)	(34, 41, 7)	(41, 25, 7)	nan
(69, 34, 8)	(34, 33, 8)	(33, 25, 5)	nan
(69, 34, 7)	(34, 91, 1)	(91, 25, 7)	nan
(69, 34, 7)	(34, 91, 1)	(91, 25, 0)	nan
(69, 34, 7)	(34, 67, 2)	(67, 25, 7)	nan
(69, 34, 7)	(34, 67, 2)	(67, 25, 8)	nan
(69, 34, 7)	(34, 59, 7)	(59, 25, 7)	nan
(69, 34, 7)	(34, 59, 7)	(59, 25, 7)	nan
(69, 34, 7)	(34, 59, 7)	(59, 25, 6)	nan
(69, 34, 7)	(34, 59, 3)	(59, 25, 7)	nan
(69, 34, 7)	(34, 59, 3)	(59, 25, 7)	nan
