(40, 30, 8)	(30, 72, 4)	(72, 10, 2)	nan
(40, 30, 8)	(30, 60, 7)	(60, 10, 2)	nan
(40, 30, 8)	(30, 60, 7)	(60, 10, 2)	nan
(40, 30, 8)	(30, 60, 0)	(60, 10, 2)	nan
(40, 30, 8)	(30, 60, 0)	(60, 10, 2)	nan
(40, 30, 8)	(30, 34, 8)	(34, 10, 2)	nan
(40, 30, 8)	(30, 85, 0)	(85, 10, 2)	nan
(40, 30, 5)	(30, 72, 4)	(72, 10, 2)	nan
(40, 30, 5)	(30, 60, 7)	(60, 10, 2)	nan
(40, 30, 5)	(30, 60, 7)	(60, 10, 2)	nan
(40, 30, 5)	(30, 60, 0)	(60, 10, 2)	nan
(40, 30, 5)	(30, 60, 0)	(60, 10, 2)	nan
(40, 30, 5)	(30, 34, 8)	(34, 10, 2)	nan
(40, 30, 5)	(30, 85, 0)	(85, 10, 2)	nan
(40, 36, 5)	(36, 31, 8)	(31, 10, 2)	nan
(40, 36, 5)	(36, 31, 0)	(31, 10, 2)	nan
(40, 36, 5)	(36, 31, 0)	(31, 10, 2)	nan
(40, 36, 5)	(36, 62, 5)	(62, 10, 2)	nan
(40, 36, 5)	(36, 66, 1)	(66, 10, 2)	nan
(40, 36, 5)	(36, 58, 7)	(58, 10, 2)	nan
(40, 36, 5)	(36, 58, 7)	(58, 10, 2)	nan
(40, 36, 5)	(36, 58, 7)	(58, 10, 6)	nan
(40, 36, 5)	(36, 58, 7)	(58, 10, 4)	nan
(40, 36, 5)	(36, 58, 7)	(58, 10, 4)	nan
(40, 36, 5)	(36, 76, 7)	(76, 10, 2)	nan
(40, 36, 5)	(36, 55, 0)	(55, 10, 2)	nan
(40, 36, 5)	(36, 55, 0)	(55, 10, 4)	nan
(40, 36, 5)	(36, 10, 2)	nan
(40, 36, 5)	(36, 10, 2)	nan
(40, 36, 5)	(36, 29, 7)	(29, 10, 2)	nan
(40, 36, 5)	(36, 29, 7)	(29, 10, 2)	nan
(40, 36, 5)	(36, 29, 7)	(29, 10, 5)	nan
(40, 36, 5)	(36, 29, 7)	(29, 10, 4)	nan
(40, 36, 5)	(36, 29, 8)	(29, 10, 2)	nan
(40, 36, 5)	(36, 29, 8)	(29, 10, 2)	nan
(40, 36, 5)	(36, 29, 8)	(29, 10, 5)	nan
(40, 36, 5)	(36, 29, 8)	(29, 10, 4)	nan
(40, 36, 5)	(36, 32, 5)	(32, 10, 2)	nan
(40, 78, 0)	(78, 33, 8)	(33, 10, 2)	nan
(40, 78, 0)	(78, 33, 3)	(33, 10, 2)	nan
(40, 78, 0)	(78, 35, 8)	(35, 10, 2)	nan
(40, 78, 0)	(78, 35, 8)	(35, 10, 5)	nan
(40, 84, 7)	(84, 33, 8)	(33, 10, 2)	nan
(40, 84, 7)	(84, 33, 3)	(33, 10, 2)	nan
(40, 84, 7)	(84, 35, 8)	(35, 10, 2)	nan
(40, 84, 7)	(84, 35, 8)	(35, 10, 5)	nan
(40, 84, 7)	(84, 35, 8)	(35, 10, 2)	nan
(40, 84, 7)	(84, 35, 8)	(35, 10, 5)	nan
(40, 84, 7)	(84, 34, 8)	(34, 10, 2)	nan
(40, 84, 7)	(84, 31, 8)	(31, 10, 2)	nan
(40, 33, 1)	(33, 10, 2)	nan
