(73, 29, 8)	(29, 0, 0)	nan
(73, 29, 8)	(29, 0, 5)	nan
(73, 29, 8)	(29, 50, 5)	(50, 0, 0)	nan
(73, 29, 8)	(29, 50, 5)	(50, 0, 5)	nan
(73, 29, 8)	(29, 88, 0)	(88, 0, 0)	nan
(73, 29, 8)	(29, 88, 0)	(88, 0, 3)	nan
(73, 29, 8)	(29, 88, 0)	(88, 0, 7)	nan
(73, 29, 8)	(29, 35, 1)	(35, 0, 0)	nan
(73, 29, 8)	(29, 35, 1)	(35, 0, 3)	nan
(73, 29, 8)	(29, 35, 1)	(35, 0, 4)	nan
(73, 29, 8)	(29, 52, 7)	(52, 0, 0)	nan
(73, 29, 8)	(29, 52, 7)	(52, 0, 1)	nan
(73, 29, 8)	(29, 76, 3)	(76, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 61, 7)	(61, 0, 0)	nan
(73, 29, 8)	(29, 61, 7)	(61, 0, 5)	nan
(73, 29, 8)	(29, 0, 0)	nan
(73, 29, 8)	(29, 0, 5)	nan
(73, 29, 8)	(29, 50, 5)	(50, 0, 0)	nan
(73, 29, 8)	(29, 50, 5)	(50, 0, 5)	nan
(73, 29, 8)	(29, 88, 0)	(88, 0, 0)	nan
(73, 29, 8)	(29, 88, 0)	(88, 0, 3)	nan
(73, 29, 8)	(29, 88, 0)	(88, 0, 7)	nan
(73, 29, 8)	(29, 35, 1)	(35, 0, 0)	nan
(73, 29, 8)	(29, 35, 1)	(35, 0, 3)	nan
(73, 29, 8)	(29, 35, 1)	(35, 0, 4)	nan
(73, 29, 8)	(29, 52, 7)	(52, 0, 0)	nan
(73, 29, 8)	(29, 52, 7)	(52, 0, 1)	nan
(73, 29, 8)	(29, 76, 3)	(76, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(73, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
