(52, 0, 1)	nan
(52, 33, 1)	(33, 0, 0)	nan
(52, 33, 1)	(33, 0, 8)	nan
(52, 33, 1)	(33, 50, 3)	(50, 0, 0)	nan
(52, 33, 1)	(33, 50, 3)	(50, 0, 5)	nan
(52, 33, 1)	(33, 87, 3)	(87, 0, 0)	nan
(52, 33, 1)	(33, 87, 3)	(87, 0, 1)	nan
(52, 33, 1)	(33, 41, 1)	(41, 0, 0)	nan
(52, 33, 1)	(33, 41, 1)	(41, 0, 0)	nan
(52, 33, 1)	(33, 41, 1)	(41, 0, 1)	nan
(52, 33, 1)	(33, 41, 1)	(41, 0, 3)	nan
(52, 33, 1)	(33, 84, 0)	(84, 0, 0)	nan
(52, 33, 1)	(33, 84, 0)	(84, 0, 2)	nan
(52, 33, 1)	(33, 29, 2)	(29, 0, 0)	nan
(52, 33, 1)	(33, 29, 2)	(29, 0, 5)	nan
(52, 29, 8)	(29, 0, 0)	nan
(52, 29, 8)	(29, 0, 5)	nan
(52, 29, 8)	(29, 50, 5)	(50, 0, 0)	nan
(52, 29, 8)	(29, 50, 5)	(50, 0, 5)	nan
(52, 29, 8)	(29, 88, 0)	(88, 0, 0)	nan
(52, 29, 8)	(29, 88, 0)	(88, 0, 3)	nan
(52, 29, 8)	(29, 88, 0)	(88, 0, 7)	nan
(52, 29, 8)	(29, 35, 1)	(35, 0, 0)	nan
(52, 29, 8)	(29, 35, 1)	(35, 0, 3)	nan
(52, 29, 8)	(29, 35, 1)	(35, 0, 4)	nan
(52, 29, 8)	(29, 76, 3)	(76, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 86, 1)	(86, 0, 0)	nan
(52, 29, 8)	(29, 61, 7)	(61, 0, 0)	nan
(52, 29, 8)	(29, 61, 7)	(61, 0, 5)	nan
(52, 45, 3)	(45, 59, 1)	(59, 0, 0)	nan
(52, 45, 3)	(45, 59, 1)	(59, 0, 2)	nan
(52, 45, 3)	(45, 33, 8)	(33, 0, 0)	nan
(52, 45, 3)	(45, 33, 8)	(33, 0, 8)	nan
