(52, 33, 1)	(33, 50, 3)	(50, 32, 8)	nan
(52, 33, 1)	(33, 50, 3)	(50, 32, 1)	nan
(52, 33, 1)	(33, 41, 1)	(41, 32, 7)	nan
(52, 29, 8)	(29, 50, 5)	(50, 32, 8)	nan
(52, 29, 8)	(29, 50, 5)	(50, 32, 1)	nan
(52, 29, 8)	(29, 76, 3)	(76, 32, 8)	nan
(52, 29, 8)	(29, 76, 3)	(76, 32, 8)	nan
(52, 29, 8)	(29, 76, 3)	(76, 32, 0)	nan
(52, 45, 3)	(45, 76, 7)	(76, 32, 8)	nan
(52, 45, 3)	(45, 76, 7)	(76, 32, 8)	nan
(52, 45, 3)	(45, 76, 7)	(76, 32, 0)	nan
(52, 45, 3)	(45, 37, 0)	(37, 32, 8)	nan
(52, 45, 3)	(45, 62, 1)	(62, 32, 8)	nan
(52, 79, 7)	(79, 68, 1)	(68, 32, 8)	nan
(52, 79, 7)	(79, 68, 1)	(68, 32, 8)	nan
(52, 79, 7)	(79, 68, 1)	(68, 32, 6)	nan
