(45, 59, 1)	(59, 17, 3)	nan
(45, 59, 1)	(59, 17, 4)	nan
(45, 59, 1)	(59, 29, 3)	(29, 17, 3)	nan
(45, 59, 1)	(59, 29, 3)	(29, 17, 3)	nan
(45, 59, 1)	(59, 29, 3)	(29, 17, 0)	nan
(45, 59, 1)	(59, 77, 3)	(77, 17, 3)	nan
(45, 59, 1)	(59, 81, 3)	(81, 17, 3)	nan
(45, 59, 1)	(59, 33, 8)	(33, 17, 3)	nan
(45, 59, 1)	(59, 66, 7)	(66, 17, 3)	nan
(45, 59, 1)	(59, 66, 7)	(66, 17, 3)	nan
(45, 33, 8)	(33, 17, 3)	nan
(45, 33, 8)	(33, 54, 2)	(54, 17, 3)	nan
(45, 33, 8)	(33, 54, 2)	(54, 17, 3)	nan
(45, 33, 8)	(33, 54, 2)	(54, 17, 7)	nan
(45, 33, 8)	(33, 54, 2)	(54, 17, 4)	nan
(45, 33, 8)	(33, 29, 2)	(29, 17, 3)	nan
(45, 33, 8)	(33, 29, 2)	(29, 17, 3)	nan
(45, 33, 8)	(33, 29, 2)	(29, 17, 0)	nan
(45, 61, 1)	(61, 34, 8)	(34, 17, 3)	nan
(45, 61, 1)	(61, 34, 8)	(34, 17, 3)	nan
(45, 61, 1)	(61, 34, 8)	(34, 17, 0)	nan
(45, 61, 1)	(61, 43, 5)	(43, 17, 8)	nan
(45, 61, 1)	(61, 77, 7)	(77, 17, 3)	nan
(45, 83, 1)	(83, 29, 8)	(29, 17, 3)	nan
(45, 83, 1)	(83, 29, 8)	(29, 17, 3)	nan
(45, 83, 1)	(83, 29, 8)	(29, 17, 0)	nan
(45, 83, 1)	(83, 29, 2)	(29, 17, 3)	nan
(45, 83, 1)	(83, 29, 2)	(29, 17, 3)	nan
(45, 83, 1)	(83, 29, 2)	(29, 17, 0)	nan
(45, 83, 1)	(83, 49, 1)	(49, 17, 3)	nan
(45, 69, 5)	(69, 34, 8)	(34, 17, 3)	nan
(45, 69, 5)	(69, 34, 8)	(34, 17, 3)	nan
(45, 69, 5)	(69, 34, 8)	(34, 17, 0)	nan
(45, 69, 5)	(69, 34, 8)	(34, 17, 3)	nan
(45, 69, 5)	(69, 34, 8)	(34, 17, 3)	nan
(45, 69, 5)	(69, 34, 8)	(34, 17, 0)	nan
(45, 69, 5)	(69, 34, 7)	(34, 17, 3)	nan
(45, 69, 5)	(69, 34, 7)	(34, 17, 3)	nan
(45, 69, 5)	(69, 34, 7)	(34, 17, 0)	nan
(45, 69, 5)	(69, 33, 8)	(33, 17, 3)	nan
(45, 69, 5)	(69, 63, 1)	(63, 17, 3)	nan
(45, 69, 5)	(69, 53, 3)	(53, 17, 3)	nan
(45, 69, 5)	(69, 53, 3)	(53, 17, 3)	nan
(45, 69, 5)	(69, 53, 3)	(53, 17, 7)	nan
(45, 53, 0)	(53, 17, 3)	nan
(45, 53, 0)	(53, 17, 3)	nan
(45, 53, 0)	(53, 17, 7)	nan
(45, 53, 0)	(53, 34, 3)	(34, 17, 3)	nan
(45, 53, 0)	(53, 34, 3)	(34, 17, 3)	nan
(45, 53, 0)	(53, 34, 3)	(34, 17, 0)	nan
(45, 53, 0)	(53, 57, 2)	(57, 17, 3)	nan
