(75, 33, 8)	(33, 10, 2)	nan
(75, 33, 8)	(33, 54, 2)	(54, 10, 2)	nan
(75, 33, 8)	(33, 54, 2)	(54, 10, 5)	nan
(75, 33, 8)	(33, 74, 0)	(74, 10, 2)	nan
(75, 33, 8)	(33, 74, 0)	(74, 10, 7)	nan
(75, 33, 8)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 8)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 8)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 8)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 8)	(33, 29, 2)	(29, 10, 2)	nan
(75, 33, 8)	(33, 29, 2)	(29, 10, 2)	nan
(75, 33, 8)	(33, 29, 2)	(29, 10, 5)	nan
(75, 33, 8)	(33, 29, 2)	(29, 10, 4)	nan
(75, 33, 8)	(33, 10, 2)	nan
(75, 33, 8)	(33, 54, 2)	(54, 10, 2)	nan
(75, 33, 8)	(33, 54, 2)	(54, 10, 5)	nan
(75, 33, 8)	(33, 74, 0)	(74, 10, 2)	nan
(75, 33, 8)	(33, 74, 0)	(74, 10, 7)	nan
(75, 33, 8)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 8)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 8)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 8)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 8)	(33, 29, 2)	(29, 10, 2)	nan
(75, 33, 8)	(33, 29, 2)	(29, 10, 2)	nan
(75, 33, 8)	(33, 29, 2)	(29, 10, 5)	nan
(75, 33, 8)	(33, 29, 2)	(29, 10, 4)	nan
(75, 33, 6)	(33, 10, 2)	nan
(75, 33, 6)	(33, 54, 2)	(54, 10, 2)	nan
(75, 33, 6)	(33, 54, 2)	(54, 10, 5)	nan
(75, 33, 6)	(33, 74, 0)	(74, 10, 2)	nan
(75, 33, 6)	(33, 74, 0)	(74, 10, 7)	nan
(75, 33, 6)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 6)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 6)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 6)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 6)	(33, 29, 2)	(29, 10, 2)	nan
(75, 33, 6)	(33, 29, 2)	(29, 10, 2)	nan
(75, 33, 6)	(33, 29, 2)	(29, 10, 5)	nan
(75, 33, 6)	(33, 29, 2)	(29, 10, 4)	nan
(75, 33, 5)	(33, 10, 2)	nan
(75, 33, 5)	(33, 54, 2)	(54, 10, 2)	nan
(75, 33, 5)	(33, 54, 2)	(54, 10, 5)	nan
(75, 33, 5)	(33, 74, 0)	(74, 10, 2)	nan
(75, 33, 5)	(33, 74, 0)	(74, 10, 7)	nan
(75, 33, 5)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 5)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 5)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 5)	(33, 41, 1)	(41, 10, 2)	nan
(75, 33, 5)	(33, 29, 2)	(29, 10, 2)	nan
(75, 33, 5)	(33, 29, 2)	(29, 10, 2)	nan
(75, 33, 5)	(33, 29, 2)	(29, 10, 5)	nan
