(49, 26, 8)	nan
(49, 41, 2)	(41, 26, 7)	nan
(49, 41, 2)	(41, 30, 8)	(30, 26, 7)	nan
(49, 41, 2)	(41, 30, 8)	(30, 26, 7)	nan
(49, 41, 2)	(41, 30, 8)	(30, 26, 4)	nan
(49, 41, 2)	(41, 30, 8)	(30, 26, 5)	nan
(49, 41, 2)	(41, 30, 1)	(30, 26, 7)	nan
(49, 41, 2)	(41, 30, 1)	(30, 26, 7)	nan
(49, 41, 2)	(41, 30, 1)	(30, 26, 4)	nan
(49, 41, 2)	(41, 30, 1)	(30, 26, 5)	nan
(49, 41, 2)	(41, 38, 7)	(38, 26, 7)	nan
(49, 41, 2)	(41, 38, 7)	(38, 26, 7)	nan
(49, 41, 2)	(41, 38, 7)	(38, 26, 7)	nan
(49, 41, 2)	(41, 38, 7)	(38, 26, 7)	nan
(49, 41, 2)	(41, 38, 7)	(38, 26, 7)	nan
(49, 41, 2)	(41, 38, 7)	(38, 26, 7)	nan
(49, 41, 2)	(41, 38, 7)	(38, 26, 7)	nan
(49, 41, 2)	(41, 38, 7)	(38, 26, 7)	nan
(49, 41, 2)	(41, 38, 7)	(38, 26, 7)	nan
(49, 41, 2)	(41, 38, 7)	(38, 26, 7)	nan
(49, 41, 2)	(41, 32, 7)	(32, 26, 7)	nan
(49, 41, 2)	(41, 32, 7)	(32, 26, 8)	nan
(49, 41, 2)	(41, 82, 0)	(82, 26, 7)	nan
(49, 41, 2)	(41, 82, 0)	(82, 26, 7)	nan
(49, 41, 2)	(41, 82, 0)	(82, 26, 7)	nan
(49, 41, 2)	(41, 82, 0)	(82, 26, 7)	nan
(49, 41, 2)	(41, 48, 5)	(48, 26, 7)	nan
(49, 41, 2)	(41, 48, 5)	(48, 26, 7)	nan
(49, 41, 2)	(41, 48, 5)	(48, 26, 2)	nan
(49, 41, 2)	(41, 48, 5)	(48, 26, 0)	nan
(49, 41, 2)	(41, 67, 7)	(67, 26, 7)	nan
(49, 41, 2)	(41, 29, 5)	(29, 26, 7)	nan
(49, 41, 2)	(41, 29, 5)	(29, 26, 2)	nan
(49, 41, 2)	(41, 76, 0)	(76, 26, 7)	nan
(49, 41, 2)	(41, 76, 0)	(76, 26, 7)	nan
(49, 41, 2)	(41, 76, 0)	(76, 26, 7)	nan
(49, 41, 2)	(41, 76, 0)	(76, 26, 7)	nan
(49, 41, 2)	(41, 76, 0)	(76, 26, 7)	nan
(49, 41, 2)	(41, 45, 0)	(45, 26, 7)	nan
(49, 41, 2)	(41, 45, 0)	(45, 26, 7)	nan
(49, 41, 2)	(41, 45, 0)	(45, 26, 6)	nan
(49, 41, 2)	(41, 45, 0)	(45, 26, 4)	nan
(49, 41, 2)	(41, 34, 8)	(34, 26, 7)	nan
(49, 41, 2)	(41, 34, 8)	(34, 26, 5)	nan
(49, 41, 2)	(41, 35, 8)	(35, 26, 7)	nan
(49, 58, 3)	(58, 35, 8)	(35, 26, 7)	nan
(49, 58, 3)	(58, 35, 2)	(35, 26, 7)	nan
(49, 58, 3)	(58, 54, 7)	(54, 26, 7)	nan
(49, 58, 3)	(58, 54, 7)	(54, 26, 7)	nan
(49, 58, 3)	(58, 54, 7)	(54, 26, 3)	nan
