(36, 31, 8)	(31, 28, 7)	nan
(36, 31, 8)	(31, 28, 6)	nan
(36, 31, 8)	(31, 32, 0)	(32, 28, 7)	nan
(36, 31, 8)	(31, 32, 0)	(32, 28, 7)	nan
(36, 31, 8)	(31, 32, 0)	(32, 28, 4)	nan
(36, 31, 8)	(31, 32, 0)	(32, 28, 3)	nan
(36, 31, 8)	(31, 32, 0)	(32, 28, 5)	nan
(36, 31, 8)	(31, 35, 8)	(35, 28, 7)	nan
(36, 31, 8)	(31, 35, 8)	(35, 28, 1)	nan
(36, 31, 8)	(31, 29, 5)	(29, 28, 7)	nan
(36, 31, 8)	(31, 29, 5)	(29, 28, 3)	nan
(36, 31, 8)	(31, 55, 5)	(55, 28, 7)	nan
(36, 31, 8)	(31, 55, 5)	(55, 28, 7)	nan
(36, 31, 8)	(31, 55, 5)	(55, 28, 0)	nan
(36, 31, 8)	(31, 55, 5)	(55, 28, 6)	nan
(36, 31, 8)	(31, 69, 7)	(69, 28, 7)	nan
(36, 31, 8)	(31, 69, 7)	(69, 28, 7)	nan
(36, 31, 8)	(31, 69, 7)	(69, 28, 4)	nan
(36, 31, 8)	(31, 69, 7)	(69, 28, 6)	nan
(36, 31, 0)	(31, 28, 7)	nan
(36, 31, 0)	(31, 28, 6)	nan
(36, 31, 0)	(31, 32, 0)	(32, 28, 7)	nan
(36, 31, 0)	(31, 32, 0)	(32, 28, 7)	nan
(36, 31, 0)	(31, 32, 0)	(32, 28, 4)	nan
(36, 31, 0)	(31, 32, 0)	(32, 28, 3)	nan
(36, 31, 0)	(31, 32, 0)	(32, 28, 5)	nan
(36, 31, 0)	(31, 35, 8)	(35, 28, 7)	nan
(36, 31, 0)	(31, 35, 8)	(35, 28, 1)	nan
(36, 31, 0)	(31, 29, 5)	(29, 28, 7)	nan
(36, 31, 0)	(31, 29, 5)	(29, 28, 3)	nan
(36, 31, 0)	(31, 55, 5)	(55, 28, 7)	nan
(36, 31, 0)	(31, 55, 5)	(55, 28, 7)	nan
(36, 31, 0)	(31, 55, 5)	(55, 28, 0)	nan
(36, 31, 0)	(31, 55, 5)	(55, 28, 6)	nan
(36, 31, 0)	(31, 69, 7)	(69, 28, 7)	nan
(36, 31, 0)	(31, 69, 7)	(69, 28, 7)	nan
(36, 31, 0)	(31, 69, 7)	(69, 28, 4)	nan
(36, 31, 0)	(31, 69, 7)	(69, 28, 6)	nan
(36, 31, 0)	(31, 28, 7)	nan
(36, 31, 0)	(31, 28, 6)	nan
(36, 31, 0)	(31, 32, 0)	(32, 28, 7)	nan
(36, 31, 0)	(31, 32, 0)	(32, 28, 7)	nan
(36, 31, 0)	(31, 32, 0)	(32, 28, 4)	nan
(36, 31, 0)	(31, 32, 0)	(32, 28, 3)	nan
(36, 31, 0)	(31, 32, 0)	(32, 28, 5)	nan
(36, 31, 0)	(31, 35, 8)	(35, 28, 7)	nan
(36, 31, 0)	(31, 35, 8)	(35, 28, 1)	nan
(36, 31, 0)	(31, 29, 5)	(29, 28, 7)	nan
(36, 31, 0)	(31, 29, 5)	(29, 28, 3)	nan
(36, 31, 0)	(31, 55, 5)	(55, 28, 7)	nan
(36, 31, 0)	(31, 55, 5)	(55, 28, 7)	nan
