(91, 39, 3)	(39, 30, 8)	(30, 22, 5)	nan
(91, 39, 3)	(39, 30, 8)	(30, 22, 7)	nan
(91, 39, 3)	(39, 30, 8)	(30, 22, 5)	nan
(91, 39, 3)	(39, 30, 8)	(30, 22, 7)	nan
(91, 39, 3)	(39, 30, 4)	(30, 22, 5)	nan
(91, 39, 3)	(39, 30, 4)	(30, 22, 7)	nan
(91, 39, 3)	(39, 87, 7)	(87, 22, 5)	nan
(91, 39, 3)	(39, 87, 7)	(87, 22, 6)	nan
(91, 39, 3)	(39, 82, 5)	(82, 22, 5)	nan
(91, 39, 3)	(39, 71, 1)	(71, 22, 5)	nan
(91, 39, 3)	(39, 71, 1)	(71, 22, 5)	nan
(91, 39, 3)	(39, 52, 0)	(52, 22, 5)	nan
(91, 39, 3)	(39, 52, 0)	(52, 22, 5)	nan
(91, 39, 3)	(39, 52, 0)	(52, 22, 0)	nan
(91, 39, 3)	(39, 52, 0)	(52, 22, 2)	nan
(91, 39, 3)	(39, 72, 7)	(72, 22, 7)	nan
(91, 39, 3)	(39, 72, 7)	(72, 22, 5)	nan
(91, 39, 3)	(39, 72, 7)	(72, 22, 5)	nan
(91, 39, 3)	(39, 86, 1)	(86, 22, 5)	nan
(91, 39, 3)	(39, 36, 8)	(36, 22, 5)	nan
(91, 39, 3)	(39, 36, 8)	(36, 22, 5)	nan
(91, 39, 3)	(39, 36, 8)	(36, 22, 0)	nan
(91, 39, 3)	(39, 36, 8)	(36, 22, 2)	nan
(91, 39, 3)	(39, 29, 7)	(29, 22, 5)	nan
(91, 39, 3)	(39, 29, 7)	(29, 22, 5)	nan
(91, 39, 3)	(39, 29, 7)	(29, 22, 5)	nan
(91, 39, 3)	(39, 29, 7)	(29, 22, 5)	nan
(91, 39, 3)	(39, 22, 0)	nan
(91, 39, 3)	(39, 64, 0)	(64, 22, 5)	nan
(91, 39, 3)	(39, 50, 5)	(50, 22, 5)	nan
(91, 39, 3)	(39, 50, 5)	(50, 22, 5)	nan
(91, 39, 3)	(39, 50, 5)	(50, 22, 0)	nan
(91, 39, 3)	(39, 55, 1)	(55, 22, 5)	nan
(91, 39, 3)	(39, 68, 0)	(68, 22, 5)	nan
(91, 39, 3)	(39, 68, 0)	(68, 22, 5)	nan
(91, 39, 3)	(39, 68, 0)	(68, 22, 3)	nan
(91, 39, 3)	(39, 68, 0)	(68, 22, 1)	nan
(91, 49, 7)	(49, 41, 2)	(41, 22, 5)	nan
(91, 49, 7)	(49, 41, 2)	(41, 22, 5)	nan
(91, 49, 7)	(49, 41, 2)	(41, 22, 3)	nan
(91, 49, 7)	(49, 41, 2)	(41, 22, 4)	nan
(91, 49, 7)	(49, 58, 3)	(58, 22, 5)	nan
(91, 49, 7)	(49, 58, 2)	(58, 22, 5)	nan
(91, 49, 7)	(49, 22, 7)	nan
(91, 49, 7)	(49, 22, 5)	nan
(91, 49, 7)	(49, 22, 5)	nan
(91, 49, 7)	(49, 70, 7)	(70, 22, 5)	nan
(91, 80, 7)	(80, 71, 5)	(71, 22, 5)	nan
(91, 80, 7)	(80, 71, 5)	(71, 22, 5)	nan
(91, 80, 7)	(80, 22, 5)	nan
