(74, 33, 8)	(33, 54, 2)	(54, 18, 4)	nan
(74, 33, 8)	(33, 54, 2)	(54, 18, 5)	nan
(74, 33, 8)	(33, 87, 3)	(87, 18, 4)	nan
(74, 33, 8)	(33, 87, 3)	(87, 18, 6)	nan
(74, 33, 8)	(33, 41, 1)	(41, 18, 4)	nan
(74, 33, 8)	(33, 29, 2)	(29, 18, 4)	nan
(74, 33, 7)	(33, 54, 2)	(54, 18, 4)	nan
(74, 33, 7)	(33, 54, 2)	(54, 18, 5)	nan
(74, 33, 7)	(33, 87, 3)	(87, 18, 4)	nan
(74, 33, 7)	(33, 87, 3)	(87, 18, 6)	nan
(74, 33, 7)	(33, 41, 1)	(41, 18, 4)	nan
(74, 33, 7)	(33, 29, 2)	(29, 18, 4)	nan
(74, 18, 4)	nan
(74, 76, 5)	(76, 32, 8)	(32, 18, 4)	nan
(74, 76, 5)	(76, 32, 8)	(32, 18, 4)	nan
(74, 76, 5)	(76, 32, 8)	(32, 18, 4)	nan
(74, 76, 5)	(76, 32, 8)	(32, 18, 4)	nan
(74, 76, 5)	(76, 32, 0)	(32, 18, 4)	nan
(74, 76, 5)	(76, 32, 0)	(32, 18, 4)	nan
(74, 76, 5)	(76, 40, 1)	(40, 18, 4)	nan
(74, 76, 5)	(76, 18, 4)	nan
(74, 76, 5)	(76, 18, 4)	nan
(74, 76, 5)	(76, 35, 8)	(35, 18, 4)	nan
(74, 76, 5)	(76, 35, 8)	(35, 18, 7)	nan
(74, 76, 5)	(76, 35, 8)	(35, 18, 4)	nan
(74, 76, 5)	(76, 35, 8)	(35, 18, 7)	nan
(74, 90, 1)	(90, 71, 0)	(71, 18, 4)	nan
(74, 90, 1)	(90, 71, 0)	(71, 18, 0)	nan
(74, 90, 1)	(90, 71, 0)	(71, 18, 8)	nan
(74, 90, 1)	(90, 55, 0)	(55, 18, 4)	nan
(74, 90, 1)	(90, 55, 0)	(55, 18, 5)	nan
(74, 90, 1)	(90, 63, 7)	(63, 18, 4)	nan
(74, 90, 1)	(90, 63, 7)	(63, 18, 4)	nan
(74, 90, 1)	(90, 63, 7)	(63, 18, 7)	nan
(74, 90, 1)	(90, 63, 7)	(63, 18, 7)	nan
(74, 35, 7)	(35, 18, 4)	nan
(74, 35, 7)	(35, 18, 7)	nan
(74, 35, 7)	(35, 68, 7)	(68, 18, 4)	nan
(74, 35, 7)	(35, 68, 7)	(68, 18, 4)	nan
(74, 35, 7)	(35, 68, 7)	(68, 18, 1)	nan
(74, 35, 7)	(35, 68, 7)	(68, 18, 7)	nan
(74, 35, 7)	(35, 56, 1)	(56, 18, 4)	nan
(74, 35, 7)	(35, 52, 3)	(52, 18, 4)	nan
(74, 35, 7)	(35, 88, 1)	(88, 18, 4)	nan
(74, 51, 7)	(51, 76, 5)	(76, 18, 4)	nan
(74, 51, 7)	(51, 76, 5)	(76, 18, 4)	nan
(74, 51, 7)	(51, 59, 5)	(59, 18, 4)	nan
(74, 51, 7)	(51, 59, 5)	(59, 18, 0)	nan
(74, 51, 7)	(51, 65, 1)	(65, 18, 1)	nan
(74, 29, 8)	(29, 88, 0)	(88, 18, 4)	nan
(74, 29, 8)	(29, 35, 1)	(35, 18, 4)	nan
