(68, 32, 8)	(32, 19, 4)	nan
(68, 32, 8)	(32, 19, 3)	nan
(68, 32, 8)	(32, 29, 3)	(29, 19, 4)	nan
(68, 32, 8)	(32, 29, 3)	(29, 19, 8)	nan
(68, 32, 8)	(32, 86, 7)	(86, 19, 4)	nan
(68, 32, 8)	(32, 86, 7)	(86, 19, 4)	nan
(68, 32, 8)	(32, 61, 1)	(61, 19, 1)	nan
(68, 32, 8)	(32, 61, 1)	(61, 19, 4)	nan
(68, 32, 8)	(32, 76, 7)	(76, 19, 4)	nan
(68, 32, 8)	(32, 76, 7)	(76, 19, 4)	nan
(68, 32, 8)	(32, 76, 7)	(76, 19, 6)	nan
(68, 32, 8)	(32, 76, 7)	(76, 19, 6)	nan
(68, 32, 8)	(32, 51, 1)	(51, 19, 4)	nan
(68, 32, 8)	(32, 51, 1)	(51, 19, 4)	nan
(68, 32, 8)	(32, 51, 1)	(51, 19, 4)	nan
(68, 32, 8)	(32, 51, 1)	(51, 19, 4)	nan
(68, 32, 8)	(32, 51, 1)	(51, 19, 4)	nan
(68, 32, 8)	(32, 41, 3)	(41, 19, 4)	nan
(68, 32, 8)	(32, 41, 3)	(41, 19, 3)	nan
(68, 32, 8)	(32, 19, 4)	nan
(68, 32, 8)	(32, 19, 3)	nan
(68, 32, 8)	(32, 29, 3)	(29, 19, 4)	nan
(68, 32, 8)	(32, 29, 3)	(29, 19, 8)	nan
(68, 32, 8)	(32, 86, 7)	(86, 19, 4)	nan
(68, 32, 8)	(32, 86, 7)	(86, 19, 4)	nan
(68, 32, 8)	(32, 61, 1)	(61, 19, 1)	nan
(68, 32, 8)	(32, 61, 1)	(61, 19, 4)	nan
(68, 32, 8)	(32, 76, 7)	(76, 19, 4)	nan
(68, 32, 8)	(32, 76, 7)	(76, 19, 4)	nan
(68, 32, 8)	(32, 76, 7)	(76, 19, 6)	nan
(68, 32, 8)	(32, 76, 7)	(76, 19, 6)	nan
(68, 32, 8)	(32, 51, 1)	(51, 19, 4)	nan
(68, 32, 8)	(32, 51, 1)	(51, 19, 4)	nan
(68, 32, 8)	(32, 51, 1)	(51, 19, 4)	nan
(68, 32, 8)	(32, 51, 1)	(51, 19, 4)	nan
(68, 32, 8)	(32, 51, 1)	(51, 19, 4)	nan
(68, 32, 8)	(32, 41, 3)	(41, 19, 4)	nan
(68, 32, 8)	(32, 41, 3)	(41, 19, 3)	nan
(68, 32, 6)	(32, 19, 4)	nan
(68, 32, 6)	(32, 19, 3)	nan
(68, 32, 6)	(32, 29, 3)	(29, 19, 4)	nan
(68, 32, 6)	(32, 29, 3)	(29, 19, 8)	nan
(68, 32, 6)	(32, 86, 7)	(86, 19, 4)	nan
(68, 32, 6)	(32, 86, 7)	(86, 19, 4)	nan
(68, 32, 6)	(32, 61, 1)	(61, 19, 1)	nan
(68, 32, 6)	(32, 61, 1)	(61, 19, 4)	nan
(68, 32, 6)	(32, 76, 7)	(76, 19, 4)	nan
(68, 32, 6)	(32, 76, 7)	(76, 19, 4)	nan
(68, 32, 6)	(32, 76, 7)	(76, 19, 6)	nan
(68, 32, 6)	(32, 76, 7)	(76, 19, 6)	nan
(68, 32, 6)	(32, 51, 1)	(51, 19, 4)	nan
