(49, 8, 4)	nan
(49, 41, 2)	(41, 8, 1)	nan
(49, 41, 2)	(41, 8, 5)	nan
(49, 41, 2)	(41, 32, 7)	(32, 8, 1)	nan
(49, 41, 2)	(41, 32, 7)	(32, 8, 1)	nan
(49, 41, 2)	(41, 32, 7)	(32, 8, 5)	nan
(49, 41, 2)	(41, 82, 0)	(82, 8, 1)	nan
(49, 41, 2)	(41, 48, 5)	(48, 8, 1)	nan
(49, 41, 2)	(41, 48, 5)	(48, 8, 0)	nan
(49, 41, 2)	(41, 67, 7)	(67, 8, 1)	nan
(49, 41, 2)	(41, 29, 5)	(29, 8, 1)	nan
(49, 41, 2)	(41, 76, 0)	(76, 8, 1)	nan
(49, 41, 2)	(41, 76, 0)	(76, 8, 1)	nan
(49, 41, 2)	(41, 45, 0)	(45, 8, 1)	nan
(49, 41, 2)	(41, 45, 0)	(45, 8, 1)	nan
(49, 41, 2)	(41, 45, 0)	(45, 8, 3)	nan
(49, 41, 2)	(41, 45, 0)	(45, 8, 3)	nan
(49, 41, 2)	(41, 34, 8)	(34, 8, 1)	nan
(49, 41, 2)	(41, 34, 8)	(34, 8, 1)	nan
(49, 41, 2)	(41, 34, 8)	(34, 8, 2)	nan
(49, 41, 2)	(41, 34, 8)	(34, 8, 4)	nan
(49, 41, 2)	(41, 35, 8)	(35, 8, 1)	nan
(49, 41, 2)	(41, 35, 8)	(35, 8, 4)	nan
(49, 58, 3)	(58, 35, 8)	(35, 8, 1)	nan
(49, 58, 3)	(58, 35, 8)	(35, 8, 4)	nan
(49, 58, 3)	(58, 35, 2)	(35, 8, 1)	nan
(49, 58, 3)	(58, 35, 2)	(35, 8, 4)	nan
(49, 58, 3)	(58, 90, 3)	(90, 8, 1)	nan
(49, 58, 3)	(58, 90, 3)	(90, 8, 5)	nan
(49, 58, 3)	(58, 54, 7)	(54, 8, 1)	nan
(49, 58, 3)	(58, 54, 7)	(54, 8, 1)	nan
(49, 58, 3)	(58, 54, 7)	(54, 8, 4)	nan
(49, 58, 3)	(58, 54, 7)	(54, 8, 0)	nan
(49, 58, 3)	(58, 34, 8)	(34, 8, 1)	nan
(49, 58, 3)	(58, 34, 8)	(34, 8, 1)	nan
(49, 58, 3)	(58, 34, 8)	(34, 8, 2)	nan
(49, 58, 3)	(58, 34, 8)	(34, 8, 4)	nan
(49, 58, 3)	(58, 44, 1)	(44, 8, 1)	nan
(49, 58, 3)	(58, 44, 1)	(44, 8, 1)	nan
(49, 58, 3)	(58, 44, 1)	(44, 8, 3)	nan
(49, 58, 3)	(58, 46, 7)	(46, 8, 1)	nan
(49, 58, 3)	(58, 46, 7)	(46, 8, 7)	nan
(49, 58, 3)	(58, 66, 7)	(66, 8, 1)	nan
(49, 58, 3)	(58, 66, 7)	(66, 8, 1)	nan
(49, 58, 3)	(58, 66, 7)	(66, 8, 1)	nan
(49, 58, 3)	(58, 66, 7)	(66, 8, 1)	nan
(49, 58, 3)	(58, 66, 7)	(66, 8, 1)	nan
(49, 58, 3)	(58, 66, 7)	(66, 8, 1)	nan
(49, 58, 3)	(58, 37, 2)	(37, 8, 1)	nan
(49, 58, 3)	(58, 37, 2)	(37, 8, 1)	nan
