(32, 29, 3)	(29, 50, 5)	(50, 14, 3)	nan
(32, 29, 3)	(29, 88, 0)	(88, 14, 0)	nan
(32, 29, 3)	(29, 52, 7)	(52, 14, 3)	nan
(32, 86, 7)	(86, 33, 8)	(33, 14, 3)	nan
(32, 86, 7)	(86, 33, 8)	(33, 14, 2)	nan
(32, 86, 7)	(86, 33, 8)	(33, 14, 3)	nan
(32, 86, 7)	(86, 33, 8)	(33, 14, 2)	nan
(32, 86, 7)	(86, 33, 3)	(33, 14, 3)	nan
(32, 86, 7)	(86, 33, 3)	(33, 14, 2)	nan
(32, 86, 7)	(86, 66, 2)	(66, 14, 3)	nan
(32, 86, 7)	(86, 73, 3)	(73, 14, 3)	nan
(32, 86, 7)	(86, 53, 7)	(53, 14, 3)	nan
(32, 86, 7)	(86, 53, 7)	(53, 14, 3)	nan
(32, 86, 7)	(86, 53, 7)	(53, 14, 5)	nan
(32, 51, 1)	(51, 59, 5)	(59, 14, 3)	nan
(32, 51, 1)	(51, 81, 7)	(81, 14, 3)	nan
(32, 51, 1)	(51, 81, 7)	(81, 14, 3)	nan
(32, 41, 3)	(41, 38, 7)	(38, 14, 3)	nan
(32, 40, 5)	(40, 78, 0)	(78, 14, 7)	nan
(32, 40, 5)	(40, 33, 1)	(33, 14, 3)	nan
(32, 40, 5)	(40, 33, 1)	(33, 14, 2)	nan
