(45, 28, 2)	nan
(45, 59, 1)	(59, 28, 7)	nan
(45, 59, 1)	(59, 28, 5)	nan
(45, 59, 1)	(59, 29, 3)	(29, 28, 7)	nan
(45, 59, 1)	(59, 29, 3)	(29, 28, 3)	nan
(45, 59, 1)	(59, 77, 3)	(77, 28, 7)	nan
(45, 59, 1)	(59, 77, 3)	(77, 28, 2)	nan
(45, 59, 1)	(59, 47, 5)	(47, 28, 7)	nan
(45, 59, 1)	(59, 47, 5)	(47, 28, 7)	nan
(45, 59, 1)	(59, 47, 5)	(47, 28, 6)	nan
(45, 59, 1)	(59, 47, 5)	(47, 28, 4)	nan
(45, 59, 1)	(59, 47, 2)	(47, 28, 7)	nan
(45, 59, 1)	(59, 47, 2)	(47, 28, 7)	nan
(45, 59, 1)	(59, 47, 2)	(47, 28, 6)	nan
(45, 59, 1)	(59, 47, 2)	(47, 28, 4)	nan
(45, 59, 1)	(59, 81, 3)	(81, 28, 7)	nan
(45, 59, 1)	(59, 81, 3)	(81, 28, 1)	nan
(45, 59, 1)	(59, 66, 7)	(66, 28, 7)	nan
(45, 59, 1)	(59, 66, 7)	(66, 28, 7)	nan
(45, 59, 1)	(59, 66, 7)	(66, 28, 5)	nan
(45, 59, 1)	(59, 66, 7)	(66, 28, 6)	nan
(45, 33, 8)	(33, 54, 2)	(54, 28, 7)	nan
(45, 33, 8)	(33, 54, 2)	(54, 28, 3)	nan
(45, 33, 8)	(33, 50, 3)	(50, 28, 7)	nan
(45, 33, 8)	(33, 50, 3)	(50, 28, 5)	nan
(45, 33, 8)	(33, 74, 0)	(74, 28, 7)	nan
(45, 33, 8)	(33, 74, 0)	(74, 28, 7)	nan
(45, 33, 8)	(33, 74, 0)	(74, 28, 8)	nan
(45, 33, 8)	(33, 74, 0)	(74, 28, 3)	nan
(45, 33, 8)	(33, 87, 3)	(87, 28, 7)	nan
(45, 33, 8)	(33, 87, 3)	(87, 28, 7)	nan
(45, 33, 8)	(33, 87, 3)	(87, 28, 2)	nan
(45, 33, 8)	(33, 87, 3)	(87, 28, 6)	nan
(45, 33, 8)	(33, 29, 2)	(29, 28, 7)	nan
(45, 33, 8)	(33, 29, 2)	(29, 28, 3)	nan
(45, 76, 7)	(76, 32, 8)	(32, 28, 7)	nan
(45, 76, 7)	(76, 32, 8)	(32, 28, 7)	nan
(45, 76, 7)	(76, 32, 8)	(32, 28, 4)	nan
(45, 76, 7)	(76, 32, 8)	(32, 28, 3)	nan
(45, 76, 7)	(76, 32, 8)	(32, 28, 5)	nan
(45, 76, 7)	(76, 32, 8)	(32, 28, 7)	nan
(45, 76, 7)	(76, 32, 8)	(32, 28, 7)	nan
(45, 76, 7)	(76, 32, 8)	(32, 28, 4)	nan
(45, 76, 7)	(76, 32, 8)	(32, 28, 3)	nan
(45, 76, 7)	(76, 32, 8)	(32, 28, 5)	nan
(45, 76, 7)	(76, 32, 0)	(32, 28, 7)	nan
(45, 76, 7)	(76, 32, 0)	(32, 28, 7)	nan
(45, 76, 7)	(76, 32, 0)	(32, 28, 4)	nan
(45, 76, 7)	(76, 32, 0)	(32, 28, 3)	nan
(45, 76, 7)	(76, 32, 0)	(32, 28, 5)	nan
