(49, 41, 2)	(41, 1, 0)	nan
(49, 41, 2)	(41, 1, 7)	nan
(49, 41, 2)	(41, 38, 7)	(38, 1, 0)	nan
(49, 41, 2)	(41, 38, 7)	(38, 1, 5)	nan
(49, 41, 2)	(41, 32, 7)	(32, 1, 0)	nan
(49, 41, 2)	(41, 29, 5)	(29, 1, 0)	nan
(49, 41, 2)	(41, 35, 8)	(35, 1, 0)	nan
(49, 58, 3)	(58, 35, 8)	(35, 1, 0)	nan
(49, 58, 3)	(58, 35, 2)	(35, 1, 0)	nan
(49, 58, 3)	(58, 90, 3)	(90, 1, 0)	nan
(49, 58, 3)	(58, 90, 3)	(90, 1, 0)	nan
(49, 58, 3)	(58, 1, 0)	nan
(49, 58, 3)	(58, 46, 7)	(46, 1, 0)	nan
(49, 58, 3)	(58, 46, 7)	(46, 1, 0)	nan
(49, 58, 3)	(58, 46, 7)	(46, 1, 3)	nan
(49, 58, 3)	(58, 46, 7)	(46, 1, 5)	nan
(49, 58, 3)	(58, 66, 7)	(66, 1, 0)	nan
(49, 58, 3)	(58, 37, 2)	(37, 1, 0)	nan
(49, 58, 3)	(58, 37, 2)	(37, 1, 5)	nan
(49, 58, 3)	(58, 71, 5)	(71, 1, 0)	nan
(49, 58, 3)	(58, 71, 5)	(71, 1, 0)	nan
(49, 58, 2)	(58, 35, 8)	(35, 1, 0)	nan
(49, 58, 2)	(58, 35, 2)	(35, 1, 0)	nan
(49, 58, 2)	(58, 90, 3)	(90, 1, 0)	nan
(49, 58, 2)	(58, 90, 3)	(90, 1, 0)	nan
(49, 58, 2)	(58, 1, 0)	nan
(49, 58, 2)	(58, 46, 7)	(46, 1, 0)	nan
(49, 58, 2)	(58, 46, 7)	(46, 1, 0)	nan
(49, 58, 2)	(58, 46, 7)	(46, 1, 3)	nan
(49, 58, 2)	(58, 46, 7)	(46, 1, 5)	nan
(49, 58, 2)	(58, 66, 7)	(66, 1, 0)	nan
(49, 58, 2)	(58, 37, 2)	(37, 1, 0)	nan
(49, 58, 2)	(58, 37, 2)	(37, 1, 5)	nan
(49, 58, 2)	(58, 71, 5)	(71, 1, 0)	nan
(49, 58, 2)	(58, 71, 5)	(71, 1, 0)	nan
(49, 78, 7)	(78, 33, 8)	(33, 1, 0)	nan
(49, 78, 7)	(78, 33, 8)	(33, 1, 0)	nan
(49, 78, 7)	(78, 33, 8)	(33, 1, 3)	nan
(49, 78, 7)	(78, 33, 3)	(33, 1, 0)	nan
(49, 78, 7)	(78, 33, 3)	(33, 1, 0)	nan
(49, 78, 7)	(78, 33, 3)	(33, 1, 3)	nan
(49, 78, 7)	(78, 35, 8)	(35, 1, 0)	nan
(49, 1, 0)	nan
(49, 92, 5)	(92, 53, 7)	(53, 1, 0)	nan
(49, 92, 5)	(92, 29, 7)	(29, 1, 0)	nan
(49, 92, 5)	(92, 40, 7)	(40, 1, 0)	nan
(49, 92, 5)	(92, 40, 7)	(40, 1, 0)	nan
(49, 92, 5)	(92, 40, 7)	(40, 1, 1)	nan
(49, 92, 5)	(92, 40, 7)	(40, 1, 1)	nan
(49, 92, 5)	(92, 40, 7)	(40, 1, 1)	nan
