(69, 34, 8)	(34, 27, 7)	nan
(69, 34, 8)	(34, 27, 7)	nan
(69, 34, 8)	(34, 67, 2)	(67, 27, 7)	nan
(69, 34, 8)	(34, 67, 2)	(67, 27, 7)	nan
(69, 34, 8)	(34, 67, 2)	(67, 27, 2)	nan
(69, 34, 8)	(34, 67, 2)	(67, 27, 3)	nan
(69, 34, 8)	(34, 59, 7)	(59, 27, 7)	nan
(69, 34, 8)	(34, 59, 3)	(59, 27, 7)	nan
(69, 34, 8)	(34, 59, 3)	(59, 27, 7)	nan
(69, 34, 8)	(34, 70, 3)	(70, 27, 7)	nan
(69, 34, 8)	(34, 70, 3)	(70, 27, 8)	nan
(69, 34, 8)	(34, 70, 3)	(70, 27, 1)	nan
(69, 34, 8)	(34, 92, 1)	(92, 27, 7)	nan
(69, 34, 8)	(34, 92, 5)	(92, 27, 7)	nan
(69, 34, 8)	(34, 41, 7)	(41, 27, 7)	nan
(69, 34, 8)	(34, 41, 7)	(41, 27, 7)	nan
(69, 34, 8)	(34, 41, 7)	(41, 27, 4)	nan
(69, 34, 8)	(34, 33, 8)	(33, 27, 7)	nan
(69, 34, 8)	(34, 33, 8)	(33, 27, 0)	nan
(69, 34, 8)	(34, 35, 8)	(35, 27, 7)	nan
(69, 34, 8)	(34, 27, 7)	nan
(69, 34, 8)	(34, 27, 7)	nan
(69, 34, 8)	(34, 67, 2)	(67, 27, 7)	nan
(69, 34, 8)	(34, 67, 2)	(67, 27, 7)	nan
(69, 34, 8)	(34, 67, 2)	(67, 27, 2)	nan
(69, 34, 8)	(34, 67, 2)	(67, 27, 3)	nan
(69, 34, 8)	(34, 59, 7)	(59, 27, 7)	nan
(69, 34, 8)	(34, 59, 3)	(59, 27, 7)	nan
(69, 34, 8)	(34, 59, 3)	(59, 27, 7)	nan
(69, 34, 8)	(34, 70, 3)	(70, 27, 7)	nan
(69, 34, 8)	(34, 70, 3)	(70, 27, 8)	nan
(69, 34, 8)	(34, 70, 3)	(70, 27, 1)	nan
(69, 34, 8)	(34, 92, 1)	(92, 27, 7)	nan
(69, 34, 8)	(34, 92, 5)	(92, 27, 7)	nan
(69, 34, 8)	(34, 41, 7)	(41, 27, 7)	nan
(69, 34, 8)	(34, 41, 7)	(41, 27, 7)	nan
(69, 34, 8)	(34, 41, 7)	(41, 27, 4)	nan
(69, 34, 8)	(34, 33, 8)	(33, 27, 7)	nan
(69, 34, 8)	(34, 33, 8)	(33, 27, 0)	nan
(69, 34, 8)	(34, 35, 8)	(35, 27, 7)	nan
(69, 34, 7)	(34, 27, 7)	nan
(69, 34, 7)	(34, 27, 7)	nan
(69, 34, 7)	(34, 67, 2)	(67, 27, 7)	nan
(69, 34, 7)	(34, 67, 2)	(67, 27, 7)	nan
(69, 34, 7)	(34, 67, 2)	(67, 27, 2)	nan
(69, 34, 7)	(34, 67, 2)	(67, 27, 3)	nan
(69, 34, 7)	(34, 59, 7)	(59, 27, 7)	nan
(69, 34, 7)	(34, 59, 3)	(59, 27, 7)	nan
(69, 34, 7)	(34, 59, 3)	(59, 27, 7)	nan
(69, 34, 7)	(34, 70, 3)	(70, 27, 7)	nan
(69, 34, 7)	(34, 70, 3)	(70, 27, 8)	nan
