(63, 35, 8)	(35, 11, 2)	nan
(63, 35, 8)	(35, 11, 8)	nan
(63, 35, 8)	(35, 74, 5)	(74, 11, 2)	nan
(63, 35, 8)	(35, 74, 5)	(74, 11, 7)	nan
(63, 35, 8)	(35, 74, 5)	(74, 11, 3)	nan
(63, 35, 8)	(35, 68, 7)	(68, 11, 2)	nan
(63, 35, 8)	(35, 68, 7)	(68, 11, 3)	nan
(63, 35, 8)	(35, 56, 1)	(56, 11, 2)	nan
(63, 35, 8)	(35, 56, 1)	(56, 11, 5)	nan
(63, 35, 8)	(35, 30, 8)	(30, 11, 2)	nan
(63, 35, 8)	(35, 52, 3)	(52, 11, 2)	nan
(63, 35, 8)	(35, 52, 3)	(52, 11, 2)	nan
(63, 35, 8)	(35, 52, 3)	(52, 11, 6)	nan
(63, 35, 8)	(35, 75, 7)	(75, 11, 2)	nan
(63, 35, 8)	(35, 75, 7)	(75, 11, 3)	nan
(63, 35, 8)	(35, 88, 1)	(88, 11, 2)	nan
(63, 35, 8)	(35, 88, 1)	(88, 11, 1)	nan
(63, 35, 8)	(35, 11, 2)	nan
(63, 35, 8)	(35, 11, 8)	nan
(63, 35, 8)	(35, 74, 5)	(74, 11, 2)	nan
(63, 35, 8)	(35, 74, 5)	(74, 11, 7)	nan
(63, 35, 8)	(35, 74, 5)	(74, 11, 3)	nan
(63, 35, 8)	(35, 68, 7)	(68, 11, 2)	nan
(63, 35, 8)	(35, 68, 7)	(68, 11, 3)	nan
(63, 35, 8)	(35, 56, 1)	(56, 11, 2)	nan
(63, 35, 8)	(35, 56, 1)	(56, 11, 5)	nan
(63, 35, 8)	(35, 30, 8)	(30, 11, 2)	nan
(63, 35, 8)	(35, 52, 3)	(52, 11, 2)	nan
(63, 35, 8)	(35, 52, 3)	(52, 11, 2)	nan
(63, 35, 8)	(35, 52, 3)	(52, 11, 6)	nan
(63, 35, 8)	(35, 75, 7)	(75, 11, 2)	nan
(63, 35, 8)	(35, 75, 7)	(75, 11, 3)	nan
(63, 35, 8)	(35, 88, 1)	(88, 11, 2)	nan
(63, 35, 8)	(35, 88, 1)	(88, 11, 1)	nan
(63, 35, 7)	(35, 11, 2)	nan
(63, 35, 7)	(35, 11, 8)	nan
(63, 35, 7)	(35, 74, 5)	(74, 11, 2)	nan
(63, 35, 7)	(35, 74, 5)	(74, 11, 7)	nan
(63, 35, 7)	(35, 74, 5)	(74, 11, 3)	nan
(63, 35, 7)	(35, 68, 7)	(68, 11, 2)	nan
(63, 35, 7)	(35, 68, 7)	(68, 11, 3)	nan
(63, 35, 7)	(35, 56, 1)	(56, 11, 2)	nan
(63, 35, 7)	(35, 56, 1)	(56, 11, 5)	nan
(63, 35, 7)	(35, 30, 8)	(30, 11, 2)	nan
(63, 35, 7)	(35, 52, 3)	(52, 11, 2)	nan
(63, 35, 7)	(35, 52, 3)	(52, 11, 2)	nan
(63, 35, 7)	(35, 52, 3)	(52, 11, 6)	nan
(63, 35, 7)	(35, 75, 7)	(75, 11, 2)	nan
(63, 35, 7)	(35, 75, 7)	(75, 11, 3)	nan
(63, 35, 7)	(35, 88, 1)	(88, 11, 2)	nan
(63, 35, 7)	(35, 88, 1)	(88, 11, 1)	nan
