(76, 32, 8)	(32, 11, 2)	nan
(76, 32, 8)	(32, 29, 3)	(29, 11, 2)	nan
(76, 32, 8)	(32, 29, 3)	(29, 11, 2)	nan
(76, 32, 8)	(32, 29, 3)	(29, 11, 7)	nan
(76, 32, 8)	(32, 86, 7)	(86, 11, 2)	nan
(76, 32, 8)	(32, 86, 7)	(86, 11, 2)	nan
(76, 32, 8)	(32, 86, 7)	(86, 11, 5)	nan
(76, 32, 8)	(32, 86, 7)	(86, 11, 5)	nan
(76, 32, 8)	(32, 61, 1)	(61, 11, 2)	nan
(76, 32, 8)	(32, 61, 1)	(61, 11, 2)	nan
(76, 32, 8)	(32, 61, 1)	(61, 11, 5)	nan
(76, 32, 8)	(32, 51, 1)	(51, 11, 2)	nan
(76, 32, 8)	(32, 41, 3)	(41, 11, 2)	nan
(76, 32, 8)	(32, 41, 3)	(41, 11, 2)	nan
(76, 32, 8)	(32, 41, 3)	(41, 11, 5)	nan
(76, 32, 8)	(32, 41, 3)	(41, 11, 5)	nan
(76, 32, 8)	(32, 40, 5)	(40, 11, 2)	nan
(76, 32, 8)	(32, 40, 5)	(40, 11, 8)	nan
(76, 32, 8)	(32, 40, 5)	(40, 11, 0)	nan
(76, 32, 8)	(32, 11, 2)	nan
(76, 32, 8)	(32, 29, 3)	(29, 11, 2)	nan
(76, 32, 8)	(32, 29, 3)	(29, 11, 2)	nan
(76, 32, 8)	(32, 29, 3)	(29, 11, 7)	nan
(76, 32, 8)	(32, 86, 7)	(86, 11, 2)	nan
(76, 32, 8)	(32, 86, 7)	(86, 11, 2)	nan
(76, 32, 8)	(32, 86, 7)	(86, 11, 5)	nan
(76, 32, 8)	(32, 86, 7)	(86, 11, 5)	nan
(76, 32, 8)	(32, 61, 1)	(61, 11, 2)	nan
(76, 32, 8)	(32, 61, 1)	(61, 11, 2)	nan
(76, 32, 8)	(32, 61, 1)	(61, 11, 5)	nan
(76, 32, 8)	(32, 51, 1)	(51, 11, 2)	nan
(76, 32, 8)	(32, 41, 3)	(41, 11, 2)	nan
(76, 32, 8)	(32, 41, 3)	(41, 11, 2)	nan
(76, 32, 8)	(32, 41, 3)	(41, 11, 5)	nan
(76, 32, 8)	(32, 41, 3)	(41, 11, 5)	nan
(76, 32, 8)	(32, 40, 5)	(40, 11, 2)	nan
(76, 32, 8)	(32, 40, 5)	(40, 11, 8)	nan
(76, 32, 8)	(32, 40, 5)	(40, 11, 0)	nan
(76, 32, 0)	(32, 11, 2)	nan
(76, 32, 0)	(32, 29, 3)	(29, 11, 2)	nan
(76, 32, 0)	(32, 29, 3)	(29, 11, 2)	nan
(76, 32, 0)	(32, 29, 3)	(29, 11, 7)	nan
(76, 32, 0)	(32, 86, 7)	(86, 11, 2)	nan
(76, 32, 0)	(32, 86, 7)	(86, 11, 2)	nan
(76, 32, 0)	(32, 86, 7)	(86, 11, 5)	nan
(76, 32, 0)	(32, 86, 7)	(86, 11, 5)	nan
(76, 32, 0)	(32, 61, 1)	(61, 11, 2)	nan
(76, 32, 0)	(32, 61, 1)	(61, 11, 2)	nan
(76, 32, 0)	(32, 61, 1)	(61, 11, 5)	nan
(76, 32, 0)	(32, 51, 1)	(51, 11, 2)	nan
(76, 32, 0)	(32, 41, 3)	(41, 11, 2)	nan
