(91, 20, 4)	nan
(91, 39, 3)	(39, 20, 5)	nan
(91, 39, 3)	(39, 87, 7)	(87, 20, 5)	nan
(91, 39, 3)	(39, 87, 7)	(87, 20, 5)	nan
(91, 39, 3)	(39, 87, 7)	(87, 20, 8)	nan
(91, 39, 3)	(39, 82, 5)	(82, 20, 5)	nan
(91, 39, 3)	(39, 82, 5)	(82, 20, 5)	nan
(91, 39, 3)	(39, 82, 5)	(82, 20, 7)	nan
(91, 39, 3)	(39, 82, 5)	(82, 20, 4)	nan
(91, 39, 3)	(39, 71, 1)	(71, 20, 5)	nan
(91, 39, 3)	(39, 71, 1)	(71, 20, 8)	nan
(91, 39, 3)	(39, 52, 0)	(52, 20, 5)	nan
(91, 39, 3)	(39, 52, 0)	(52, 20, 5)	nan
(91, 39, 3)	(39, 52, 0)	(52, 20, 7)	nan
(91, 39, 3)	(39, 52, 0)	(52, 20, 1)	nan
(91, 39, 3)	(39, 72, 7)	(72, 20, 5)	nan
(91, 39, 3)	(39, 72, 7)	(72, 20, 5)	nan
(91, 39, 3)	(39, 86, 1)	(86, 20, 5)	nan
(91, 39, 3)	(39, 86, 1)	(86, 20, 5)	nan
(91, 39, 3)	(39, 36, 8)	(36, 20, 5)	nan
(91, 39, 3)	(39, 36, 8)	(36, 20, 5)	nan
(91, 39, 3)	(39, 36, 8)	(36, 20, 1)	nan
(91, 39, 3)	(39, 36, 8)	(36, 20, 0)	nan
(91, 39, 3)	(39, 29, 7)	(29, 20, 5)	nan
(91, 39, 3)	(39, 29, 7)	(29, 20, 5)	nan
(91, 39, 3)	(39, 29, 7)	(29, 20, 4)	nan
(91, 39, 3)	(39, 64, 0)	(64, 20, 5)	nan
(91, 39, 3)	(39, 64, 0)	(64, 20, 5)	nan
(91, 39, 3)	(39, 64, 0)	(64, 20, 7)	nan
(91, 39, 3)	(39, 62, 8)	(62, 20, 5)	nan
(91, 39, 3)	(39, 62, 8)	(62, 20, 1)	nan
(91, 39, 3)	(39, 90, 0)	(90, 20, 5)	nan
(91, 39, 3)	(39, 90, 0)	(90, 20, 3)	nan
(91, 39, 3)	(39, 55, 1)	(55, 20, 5)	nan
(91, 39, 3)	(39, 55, 1)	(55, 20, 5)	nan
(91, 49, 7)	(49, 41, 2)	(41, 20, 5)	nan
(91, 49, 7)	(49, 41, 2)	(41, 20, 5)	nan
(91, 49, 7)	(49, 41, 2)	(41, 20, 3)	nan
(91, 49, 7)	(49, 41, 2)	(41, 20, 0)	nan
(91, 49, 7)	(49, 58, 3)	(58, 20, 5)	nan
(91, 49, 7)	(49, 58, 3)	(58, 20, 8)	nan
(91, 49, 7)	(49, 58, 2)	(58, 20, 5)	nan
(91, 49, 7)	(49, 58, 2)	(58, 20, 8)	nan
(91, 49, 7)	(49, 78, 7)	(78, 20, 5)	nan
(91, 49, 7)	(49, 78, 7)	(78, 20, 5)	nan
(91, 80, 7)	(80, 20, 5)	nan
(91, 80, 7)	(80, 20, 5)	nan
(91, 80, 7)	(80, 20, 7)	nan
(91, 80, 7)	(80, 66, 0)	(66, 20, 5)	nan
(91, 80, 7)	(80, 71, 5)	(71, 20, 5)	nan
