(83, 29, 8)	(29, 86, 1)	(86, 23, 6)	nan
(83, 29, 8)	(29, 86, 1)	(86, 23, 6)	nan
(83, 29, 8)	(29, 61, 7)	(61, 23, 6)	nan
(83, 29, 8)	(29, 61, 7)	(61, 23, 6)	nan
(83, 29, 8)	(29, 61, 7)	(61, 23, 8)	nan
(83, 29, 2)	(29, 86, 1)	(86, 23, 6)	nan
(83, 29, 2)	(29, 86, 1)	(86, 23, 6)	nan
(83, 29, 2)	(29, 61, 7)	(61, 23, 6)	nan
(83, 29, 2)	(29, 61, 7)	(61, 23, 6)	nan
(83, 29, 2)	(29, 61, 7)	(61, 23, 8)	nan
(83, 87, 0)	(87, 51, 7)	(51, 23, 6)	nan
(83, 82, 1)	(82, 62, 1)	(62, 23, 6)	nan
(83, 82, 1)	(82, 62, 1)	(62, 23, 7)	nan
(83, 49, 1)	(49, 41, 2)	(41, 23, 0)	nan
