(83, 29, 8)	(29, 50, 5)	(50, 5, 0)	nan
(83, 29, 2)	(29, 50, 5)	(50, 5, 0)	nan
(83, 87, 0)	(87, 34, 8)	(34, 5, 0)	nan
(83, 87, 0)	(87, 34, 7)	(34, 5, 0)	nan
(83, 87, 0)	(87, 51, 7)	(51, 5, 0)	nan
(83, 82, 1)	(82, 43, 4)	(43, 5, 0)	nan
(83, 82, 1)	(82, 43, 4)	(43, 5, 0)	nan
(83, 82, 1)	(82, 43, 4)	(43, 5, 4)	nan
(83, 82, 1)	(82, 38, 0)	(38, 5, 0)	nan
(83, 76, 3)	(76, 37, 8)	(37, 5, 0)	nan
(83, 85, 0)	(85, 37, 3)	(37, 5, 0)	nan
(83, 49, 1)	(49, 5, 0)	nan
(83, 49, 1)	(49, 5, 7)	nan
(83, 49, 1)	(49, 41, 2)	(41, 5, 0)	nan
(83, 49, 1)	(49, 58, 3)	(58, 5, 0)	nan
(83, 49, 1)	(49, 58, 2)	(58, 5, 0)	nan
(83, 49, 1)	(49, 70, 7)	(70, 5, 8)	nan
(83, 78, 0)	(78, 45, 8)	(45, 5, 0)	nan
(83, 78, 0)	(78, 45, 8)	(45, 5, 0)	nan
(83, 78, 0)	(78, 45, 8)	(45, 5, 2)	nan
(83, 78, 0)	(78, 45, 8)	(45, 5, 4)	nan
