(73, 29, 8)	(29, 6, 1)	nan
(73, 29, 8)	(29, 6, 2)	nan
(73, 29, 8)	(29, 50, 5)	(50, 6, 1)	nan
(73, 29, 8)	(29, 50, 5)	(50, 6, 1)	nan
(73, 29, 8)	(29, 50, 5)	(50, 6, 5)	nan
(73, 29, 8)	(29, 50, 5)	(50, 6, 7)	nan
(73, 29, 8)	(29, 88, 0)	(88, 6, 1)	nan
(73, 29, 8)	(29, 35, 1)	(35, 6, 1)	nan
(73, 29, 8)	(29, 35, 1)	(35, 6, 1)	nan
(73, 29, 8)	(29, 52, 7)	(52, 6, 1)	nan
(73, 29, 8)	(29, 52, 7)	(52, 6, 0)	nan
(73, 29, 8)	(29, 76, 3)	(76, 6, 1)	nan
(73, 29, 8)	(29, 76, 3)	(76, 6, 1)	nan
(73, 29, 8)	(29, 76, 3)	(76, 6, 1)	nan
(73, 29, 8)	(29, 76, 3)	(76, 6, 1)	nan
(73, 29, 8)	(29, 76, 3)	(76, 6, 1)	nan
(73, 29, 8)	(29, 76, 3)	(76, 6, 1)	nan
(73, 29, 8)	(29, 76, 3)	(76, 6, 1)	nan
(73, 29, 8)	(29, 61, 7)	(61, 6, 1)	nan
(73, 29, 8)	(29, 61, 7)	(61, 6, 1)	nan
(73, 29, 8)	(29, 6, 1)	nan
(73, 29, 8)	(29, 6, 2)	nan
(73, 29, 8)	(29, 50, 5)	(50, 6, 1)	nan
(73, 29, 8)	(29, 50, 5)	(50, 6, 1)	nan
(73, 29, 8)	(29, 50, 5)	(50, 6, 5)	nan
(73, 29, 8)	(29, 50, 5)	(50, 6, 7)	nan
(73, 29, 8)	(29, 88, 0)	(88, 6, 1)	nan
(73, 29, 8)	(29, 35, 1)	(35, 6, 1)	nan
(73, 29, 8)	(29, 35, 1)	(35, 6, 1)	nan
(73, 29, 8)	(29, 52, 7)	(52, 6, 1)	nan
(73, 29, 8)	(29, 52, 7)	(52, 6, 0)	nan
(73, 29, 8)	(29, 76, 3)	(76, 6, 1)	nan
(73, 29, 8)	(29, 76, 3)	(76, 6, 1)	nan
(73, 29, 8)	(29, 76, 3)	(76, 6, 1)	nan
(73, 29, 8)	(29, 76, 3)	(76, 6, 1)	nan
(73, 29, 8)	(29, 76, 3)	(76, 6, 1)	nan
(73, 29, 8)	(29, 76, 3)	(76, 6, 1)	nan
(73, 29, 8)	(29, 76, 3)	(76, 6, 1)	nan
(73, 29, 8)	(29, 61, 7)	(61, 6, 1)	nan
(73, 29, 8)	(29, 61, 7)	(61, 6, 1)	nan
(73, 29, 4)	(29, 6, 1)	nan
(73, 29, 4)	(29, 6, 2)	nan
(73, 29, 4)	(29, 50, 5)	(50, 6, 1)	nan
(73, 29, 4)	(29, 50, 5)	(50, 6, 1)	nan
(73, 29, 4)	(29, 50, 5)	(50, 6, 5)	nan
(73, 29, 4)	(29, 50, 5)	(50, 6, 7)	nan
(73, 29, 4)	(29, 88, 0)	(88, 6, 1)	nan
(73, 29, 4)	(29, 35, 1)	(35, 6, 1)	nan
(73, 29, 4)	(29, 35, 1)	(35, 6, 1)	nan
(73, 29, 4)	(29, 52, 7)	(52, 6, 1)	nan
(73, 29, 4)	(29, 52, 7)	(52, 6, 0)	nan
