(40, 1, 1)	nan
(40, 30, 8)	(30, 72, 4)	(72, 1, 0)	nan
(40, 30, 8)	(30, 60, 7)	(60, 1, 0)	nan
(40, 30, 8)	(30, 60, 0)	(60, 1, 0)	nan
(40, 30, 8)	(30, 75, 7)	(75, 1, 0)	nan
(40, 30, 8)	(30, 88, 5)	(88, 1, 0)	nan
(40, 30, 8)	(30, 85, 0)	(85, 1, 0)	nan
(40, 30, 8)	(30, 85, 0)	(85, 1, 0)	nan
(40, 30, 8)	(30, 85, 0)	(85, 1, 0)	nan
(40, 30, 5)	(30, 72, 4)	(72, 1, 0)	nan
(40, 30, 5)	(30, 60, 7)	(60, 1, 0)	nan
(40, 30, 5)	(30, 60, 0)	(60, 1, 0)	nan
(40, 30, 5)	(30, 75, 7)	(75, 1, 0)	nan
(40, 30, 5)	(30, 88, 5)	(88, 1, 0)	nan
(40, 30, 5)	(30, 85, 0)	(85, 1, 0)	nan
(40, 30, 5)	(30, 85, 0)	(85, 1, 0)	nan
(40, 30, 5)	(30, 85, 0)	(85, 1, 0)	nan
(40, 36, 5)	(36, 1, 0)	nan
(40, 36, 5)	(36, 62, 5)	(62, 1, 0)	nan
(40, 36, 5)	(36, 66, 1)	(66, 1, 0)	nan
(40, 36, 5)	(36, 58, 7)	(58, 1, 0)	nan
(40, 36, 5)	(36, 55, 0)	(55, 1, 0)	nan
(40, 36, 5)	(36, 55, 0)	(55, 1, 0)	nan
(40, 36, 5)	(36, 55, 0)	(55, 1, 0)	nan
(40, 36, 5)	(36, 29, 7)	(29, 1, 0)	nan
(40, 36, 5)	(36, 29, 8)	(29, 1, 0)	nan
(40, 36, 5)	(36, 32, 5)	(32, 1, 0)	nan
(40, 78, 0)	(78, 33, 8)	(33, 1, 0)	nan
(40, 78, 0)	(78, 33, 8)	(33, 1, 0)	nan
(40, 78, 0)	(78, 33, 8)	(33, 1, 3)	nan
(40, 78, 0)	(78, 33, 3)	(33, 1, 0)	nan
(40, 78, 0)	(78, 33, 3)	(33, 1, 0)	nan
(40, 78, 0)	(78, 33, 3)	(33, 1, 3)	nan
(40, 78, 0)	(78, 35, 8)	(35, 1, 0)	nan
(40, 84, 7)	(84, 33, 8)	(33, 1, 0)	nan
(40, 84, 7)	(84, 33, 8)	(33, 1, 0)	nan
(40, 84, 7)	(84, 33, 8)	(33, 1, 3)	nan
(40, 84, 7)	(84, 33, 3)	(33, 1, 0)	nan
(40, 84, 7)	(84, 33, 3)	(33, 1, 0)	nan
(40, 84, 7)	(84, 33, 3)	(33, 1, 3)	nan
(40, 84, 7)	(84, 35, 8)	(35, 1, 0)	nan
(40, 84, 7)	(84, 35, 8)	(35, 1, 0)	nan
(40, 84, 7)	(84, 92, 5)	(92, 1, 0)	nan
(40, 33, 1)	(33, 1, 0)	nan
(40, 33, 1)	(33, 1, 0)	nan
(40, 33, 1)	(33, 1, 3)	nan
(40, 33, 1)	(33, 74, 0)	(74, 1, 0)	nan
