(82, 43, 4)	(43, 8, 1)	nan
(82, 43, 4)	(43, 8, 2)	nan
(82, 43, 4)	(43, 32, 8)	(32, 8, 1)	nan
(82, 43, 4)	(43, 32, 8)	(32, 8, 1)	nan
(82, 43, 4)	(43, 32, 8)	(32, 8, 5)	nan
(82, 43, 4)	(43, 55, 0)	(55, 8, 1)	nan
(82, 43, 4)	(43, 89, 0)	(89, 8, 1)	nan
(82, 43, 4)	(43, 89, 7)	(89, 8, 1)	nan
(82, 43, 4)	(43, 70, 1)	(70, 8, 1)	nan
(82, 43, 4)	(43, 70, 1)	(70, 8, 1)	nan
(82, 43, 4)	(43, 70, 1)	(70, 8, 0)	nan
(82, 43, 4)	(43, 62, 5)	(62, 8, 1)	nan
(82, 43, 4)	(43, 62, 5)	(62, 8, 7)	nan
(82, 43, 4)	(43, 63, 0)	(63, 8, 1)	nan
(82, 43, 4)	(43, 63, 0)	(63, 8, 5)	nan
(82, 38, 0)	(38, 48, 0)	(48, 8, 1)	nan
(82, 38, 0)	(38, 48, 0)	(48, 8, 0)	nan
(82, 62, 1)	(62, 8, 1)	nan
(82, 62, 1)	(62, 8, 7)	nan
(82, 62, 1)	(62, 35, 8)	(35, 8, 1)	nan
(82, 62, 1)	(62, 35, 8)	(35, 8, 4)	nan
(82, 62, 1)	(62, 81, 7)	(81, 8, 1)	nan
(82, 62, 1)	(62, 81, 7)	(81, 8, 1)	nan
(82, 62, 1)	(62, 81, 7)	(81, 8, 1)	nan
(82, 62, 1)	(62, 81, 7)	(81, 8, 1)	nan
(82, 62, 1)	(62, 81, 7)	(81, 8, 1)	nan
(82, 62, 1)	(62, 65, 2)	(65, 8, 1)	nan
(82, 62, 1)	(62, 65, 2)	(65, 8, 1)	nan
(82, 62, 1)	(62, 65, 2)	(65, 8, 6)	nan
(82, 62, 1)	(62, 65, 2)	(65, 8, 4)	nan
(82, 62, 1)	(62, 89, 5)	(89, 8, 1)	nan
(82, 62, 1)	(62, 34, 8)	(34, 8, 1)	nan
(82, 62, 1)	(62, 34, 8)	(34, 8, 1)	nan
(82, 62, 1)	(62, 34, 8)	(34, 8, 2)	nan
(82, 62, 1)	(62, 34, 8)	(34, 8, 4)	nan
(82, 62, 1)	(62, 88, 5)	(88, 8, 1)	nan
(82, 62, 1)	(62, 88, 5)	(88, 8, 1)	nan
(82, 62, 1)	(62, 37, 1)	(37, 8, 1)	nan
(82, 62, 1)	(62, 37, 1)	(37, 8, 1)	nan
(82, 62, 1)	(62, 37, 1)	(37, 8, 1)	nan
(82, 62, 1)	(62, 37, 1)	(37, 8, 1)	nan
(82, 62, 1)	(62, 37, 1)	(37, 8, 1)	nan
(82, 62, 1)	(62, 37, 1)	(37, 8, 1)	nan
(82, 62, 1)	(62, 32, 8)	(32, 8, 1)	nan
(82, 62, 1)	(62, 32, 8)	(32, 8, 1)	nan
(82, 62, 1)	(62, 32, 8)	(32, 8, 5)	nan
