(62, 35, 8)	(35, 18, 4)	nan
(62, 35, 8)	(35, 18, 7)	nan
(62, 35, 8)	(35, 74, 5)	(74, 18, 4)	nan
(62, 35, 8)	(35, 68, 7)	(68, 18, 4)	nan
(62, 35, 8)	(35, 68, 7)	(68, 18, 4)	nan
(62, 35, 8)	(35, 68, 7)	(68, 18, 1)	nan
(62, 35, 8)	(35, 68, 7)	(68, 18, 7)	nan
(62, 35, 8)	(35, 56, 1)	(56, 18, 4)	nan
(62, 35, 8)	(35, 52, 3)	(52, 18, 4)	nan
(62, 35, 8)	(35, 88, 1)	(88, 18, 4)	nan
(62, 18, 4)	nan
(62, 81, 7)	(81, 29, 8)	(29, 18, 4)	nan
(62, 81, 7)	(81, 29, 7)	(29, 18, 4)	nan
(62, 81, 7)	(81, 29, 1)	(29, 18, 4)	nan
(62, 81, 7)	(81, 76, 0)	(76, 18, 4)	nan
(62, 81, 7)	(81, 76, 0)	(76, 18, 4)	nan
(62, 81, 7)	(81, 32, 8)	(32, 18, 4)	nan
(62, 81, 7)	(81, 32, 8)	(32, 18, 4)	nan
(62, 81, 7)	(81, 57, 7)	(57, 18, 4)	nan
(62, 81, 7)	(81, 57, 7)	(57, 18, 7)	nan
(62, 65, 2)	(65, 35, 1)	(35, 18, 4)	nan
(62, 65, 2)	(65, 35, 1)	(35, 18, 7)	nan
(62, 65, 2)	(65, 71, 1)	(71, 18, 4)	nan
(62, 65, 2)	(65, 71, 1)	(71, 18, 0)	nan
(62, 65, 2)	(65, 71, 1)	(71, 18, 8)	nan
(62, 65, 2)	(65, 41, 0)	(41, 18, 4)	nan
(62, 65, 2)	(65, 41, 5)	(41, 18, 4)	nan
(62, 65, 2)	(65, 68, 0)	(68, 18, 4)	nan
(62, 65, 2)	(65, 68, 0)	(68, 18, 4)	nan
(62, 65, 2)	(65, 68, 0)	(68, 18, 1)	nan
(62, 65, 2)	(65, 68, 0)	(68, 18, 7)	nan
(62, 65, 2)	(65, 53, 0)	(53, 18, 4)	nan
(62, 65, 2)	(65, 53, 0)	(53, 18, 1)	nan
(62, 65, 2)	(65, 18, 1)	nan
(62, 89, 5)	(89, 46, 7)	(46, 18, 4)	nan
(62, 34, 8)	(34, 67, 2)	(67, 18, 4)	nan
(62, 34, 8)	(34, 67, 2)	(67, 18, 4)	nan
(62, 34, 8)	(34, 59, 7)	(59, 18, 4)	nan
(62, 34, 8)	(34, 59, 7)	(59, 18, 0)	nan
(62, 34, 8)	(34, 59, 3)	(59, 18, 4)	nan
(62, 34, 8)	(34, 59, 3)	(59, 18, 0)	nan
(62, 34, 8)	(34, 59, 3)	(59, 18, 4)	nan
(62, 34, 8)	(34, 59, 3)	(59, 18, 0)	nan
(62, 34, 8)	(34, 92, 1)	(92, 18, 4)	nan
(62, 34, 8)	(34, 92, 5)	(92, 18, 4)	nan
(62, 34, 8)	(34, 41, 7)	(41, 18, 4)	nan
(62, 34, 8)	(34, 35, 8)	(35, 18, 4)	nan
(62, 34, 8)	(34, 35, 8)	(35, 18, 7)	nan
(62, 92, 1)	(92, 53, 7)	(53, 18, 4)	nan
(62, 92, 1)	(92, 53, 7)	(53, 18, 1)	nan
(62, 92, 1)	(92, 29, 7)	(29, 18, 4)	nan
