(75, 33, 8)	(33, 21, 5)	nan
(75, 33, 8)	(33, 50, 3)	(50, 21, 5)	nan
(75, 33, 8)	(33, 50, 3)	(50, 21, 6)	nan
(75, 33, 8)	(33, 74, 0)	(74, 21, 5)	nan
(75, 33, 8)	(33, 74, 0)	(74, 21, 0)	nan
(75, 33, 8)	(33, 87, 3)	(87, 21, 5)	nan
(75, 33, 8)	(33, 41, 1)	(41, 21, 5)	nan
(75, 33, 8)	(33, 41, 1)	(41, 21, 5)	nan
(75, 33, 8)	(33, 41, 1)	(41, 21, 1)	nan
(75, 33, 8)	(33, 41, 1)	(41, 21, 8)	nan
(75, 33, 8)	(33, 84, 0)	(84, 21, 5)	nan
(75, 33, 8)	(33, 84, 0)	(84, 21, 5)	nan
(75, 33, 8)	(33, 84, 0)	(84, 21, 2)	nan
(75, 33, 8)	(33, 29, 2)	(29, 21, 5)	nan
(75, 33, 8)	(33, 29, 2)	(29, 21, 5)	nan
(75, 33, 8)	(33, 29, 2)	(29, 21, 0)	nan
(75, 33, 8)	(33, 29, 2)	(29, 21, 2)	nan
(75, 33, 8)	(33, 21, 5)	nan
(75, 33, 8)	(33, 50, 3)	(50, 21, 5)	nan
(75, 33, 8)	(33, 50, 3)	(50, 21, 6)	nan
(75, 33, 8)	(33, 74, 0)	(74, 21, 5)	nan
(75, 33, 8)	(33, 74, 0)	(74, 21, 0)	nan
(75, 33, 8)	(33, 87, 3)	(87, 21, 5)	nan
(75, 33, 8)	(33, 41, 1)	(41, 21, 5)	nan
(75, 33, 8)	(33, 41, 1)	(41, 21, 5)	nan
(75, 33, 8)	(33, 41, 1)	(41, 21, 1)	nan
(75, 33, 8)	(33, 41, 1)	(41, 21, 8)	nan
(75, 33, 8)	(33, 84, 0)	(84, 21, 5)	nan
(75, 33, 8)	(33, 84, 0)	(84, 21, 5)	nan
(75, 33, 8)	(33, 84, 0)	(84, 21, 2)	nan
(75, 33, 8)	(33, 29, 2)	(29, 21, 5)	nan
(75, 33, 8)	(33, 29, 2)	(29, 21, 5)	nan
(75, 33, 8)	(33, 29, 2)	(29, 21, 0)	nan
(75, 33, 8)	(33, 29, 2)	(29, 21, 2)	nan
(75, 33, 6)	(33, 21, 5)	nan
(75, 33, 6)	(33, 50, 3)	(50, 21, 5)	nan
(75, 33, 6)	(33, 50, 3)	(50, 21, 6)	nan
(75, 33, 6)	(33, 74, 0)	(74, 21, 5)	nan
(75, 33, 6)	(33, 74, 0)	(74, 21, 0)	nan
(75, 33, 6)	(33, 87, 3)	(87, 21, 5)	nan
(75, 33, 6)	(33, 41, 1)	(41, 21, 5)	nan
(75, 33, 6)	(33, 41, 1)	(41, 21, 5)	nan
(75, 33, 6)	(33, 41, 1)	(41, 21, 1)	nan
(75, 33, 6)	(33, 41, 1)	(41, 21, 8)	nan
(75, 33, 6)	(33, 84, 0)	(84, 21, 5)	nan
(75, 33, 6)	(33, 84, 0)	(84, 21, 5)	nan
(75, 33, 6)	(33, 84, 0)	(84, 21, 2)	nan
(75, 33, 6)	(33, 29, 2)	(29, 21, 5)	nan
(75, 33, 6)	(33, 29, 2)	(29, 21, 5)	nan
(75, 33, 6)	(33, 29, 2)	(29, 21, 0)	nan
(75, 33, 6)	(33, 29, 2)	(29, 21, 2)	nan
