81	0.2538501945602965
6	0.03366240888453069
1	0.03986183896731354
0	0.019250044890661146
27	0.021520259790493535
20	0.024523932964912985
2	0.017069705900237656
28	0.026948066550195816
29	0.016391609522081765
21	0.010240569476388649
17	0.01445720748212563
3	0.022544379172003425
26	0.012964685446712148
10	0.007983873964111987
25	0.010925544467594223
15	0.015090758422504631
11	0.043375430109691
12	0.014749155436429857
8	0.05182331161229437
19	0.025031167871873938
50	0.0021944268291591656
22	0.0253521900324068
14	0.02102046383660687
32	0.007174599729116662
16	0.0055307259229467375
13	0.005481490943561409
7	0.007836769470929959
86	0.0020382466111115204
61	0.0020930713797018613
18	0.0066458034813349194
76	0.006792091071440756
51	0.0032552951038333673
41	0.0038554321735176783
40	0.001925264889290915
36	0.0019464624873984458
31	0.0020313779447394776
62	0.0029792624410218626
66	0.0017251021010400533
58	0.0031834386127533804
4	0.005328038700384078
67	0.0017358078748433148
55	0.003013294723210916
9	0.012306979146638532
30	0.0021755012936145327
72	0.003040247997071922
60	0.003130076193770737
24	0.003238627391610403
75	0.0017366998020324684
88	0.0020505154649439966
34	0.002418426823671205
85	0.0065020875246401735
23	0.0033523854799979566
35	0.002971013735338001
69	0.006397765988133478
43	0.001734593737164725
45	0.0030709978792898087
77	0.0017694077254302104
92	0.0031408618667499687
91	0.0029594205893176493
59	0.0018633625054383074
70	0.0030786414272042503
5	0.020131100792529073
33	0.007311473921890901
57	0.006441653138436165
71	0.0017994407957864953
56	0.0018277106744857496
80	0.003072748673905039
78	0.0019033585832753275
87	0.0019483420870330466
89	0.0017534734670982797
63	0.0017381577375022161
74	0.001998439060736771
90	0.0031322148147718536
68	0.0017143696303691498
82	0.0017148212232457247
52	0.0020728478322970946
37	0.00176900751388035
42	0.0028969440175386422
79	0.003024369186757883
73	0.001781412566978319
64	0.002900915085564987
84	0.0032212641417584563
65	0.0017079813335578206
54	0.0031443441124917792
49	0.0016850482730312588
46	0.003137807038460079
53	0.0018125853698353848
44	0.0029552145331972132
83	0.0017461088128034336
38	0.0016877492807554125
48	0.0018031112715856765
47	0.0029479687734570896
